"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"streaks/heroic_fighter";"Hero of the Sky";"Héros du ciel";"Eroe del Cielo";"Heldenhafter Pilot";"Héroe del Cielo";"Герой небес";"Герой небес";"Bohater Przestworzy";"Herói dos Céus";"Göklerin Kahramanı";"Hrdina oblohy";"Ήρωας των Ουρανών";"Hero of the Sky";"วีรบุรุษแห่งห้วงนภา";"하늘의 영웅";"空\t战\t英\t豪";"空の\t英雄";"空\t戰\t英\t豪";;
"streaks/heroic_fighter/other";;;;;;;;;;;;;;;;;;;;
"streaks/heroic_fighter/desc";"Destroyed the most aircraft in Air Battles.";"A détruit le plus d'avions en Bataille Aérienne.";"Ha distrutto il maggior numero di aerei.";"Verliehen für das Zerstören der meisten Flugzeuge in Luftschlachten.";"Destruiste el mayor número de aviones en Batallas Aéreas.";"Уничтожил больше всех воздушной техники в миссии в воздушных боях.";"Знищив найбільше літаків у повітряних боях.";"Zniszczył najwięcej samolotów w bitwach powietrznych.";"Abate do maior número de aeronaves em batalhas aéreas.";"Hava Muharebesinde en fazla uçağı imha ettiniz.";"Zničení nejvíce letadel v letecké bitvě.";"Κατέστρεψε τα περισσότερα αεροσκάφη σε Αερομαχίες.";"Menghancurkan pesawat dalam jumlah paling banyak dalam Pertempuran Udara.";"ทำลายอากาศยานได้เป็นจำนวนมากที่สุดในศึกทางอากาศ";"공중전에서 적기를 가장 많이 격추했습니다.";"空\t战\t模\t式\t下\t击\t坠\t数\t量\t全\t场\t第\t一";"航空戦で\t最も\t多くの\t航空機を\t撃墜しました。";"空\t戰\t模\t式\t下\t擊\t墜\t數\t量\t全\t場\t第\t一";;
"streaks/trophy_near_fighter";"Terror of the Sky";"Terreur Du Ciel";"Terrore dei cieli";"Schrecken des Himmels";"Terror del Cielo";"Гроза небес";"Гроза небес";"Postrach Przestworzy";"Terror dos Céus";"Gökyüzündeki Terör";"Teror oblohy";"Τρόμος των Ουρανών";"Terror of the Sky";"อสูรแห่งห้วงนภา";"하늘의 공포";"空\t中\t杀\t手";"空の\t恐怖";"空\t中\t狂\t魔";;
"streaks/trophy_near_fighter/other";;;;;;;;;;;;;;;;;;;;
"streaks/trophy_near_fighter/desc";"Destroyed the most aircraft in Air Battles. If several players have equal number of destroyed targets, the award is given to the one with bigger score.";"A détruit le plus d'avions en Bataille Aérienne. Si plusieurs joueurs ont le même nombre de cibles détruites, le prix est décerné à celui doté du plus grand score.";"Maggior numero aerei abbattuti in Battaglie Aeree. Se diversi giocatori hanno lo stesso numero di bersagli distrutti, il premio viene assegnato a quello col punteggio più alto.";"Verliehen für das Zerstören der meisten Flugzeuge in Luftschlachten. Wenn mehrere Spieler die gleiche Anzahl zerstört haben, wird die Auszeichnung an den Spieler mit der höchsten Punktzahl vergeben.";"Has destruido la mayor cantidad de aeronaves en Batallas Aéreas. Si varios jugadores tienen el mismo número de objetivos destruidos, el premio se otorga al que tiene mayor puntuación.";"Уничтожил больше всех воздушных целей в миссии, управляя воздушной техникой. Если несколько игроков имеют одинаковое количество уничтоженных целей, достижение присуждается тому, кто набрал больше очков.";"Знищив найбільше літаків у повітряних боях. Якщо декілька гравців знищили однакову кількість цілей, нагорода присуджується тому, хто набрав більше очок.";"Zniszczył najwięcej samolotów w Bitwach Powietrznych. Jeśli kilku graczy ma taką samą liczbę zestrzeleń, nagroda przyznawana jest pilotowi z największym wynikiem.";"Abatido o maior número de aeronaves em Batalhas Aéreas. Se vários jogadores tiverem o mesmo número, a recompensa é determinada pela pontuação.";"Hava Muharebesinden en fazla uçağı imha ettiniz. Eğer eşit sayıda hedef yok eden birden fazla oyuncu varsa, ödül en yüksek puana sahip olana verilir.";"Zničení nejvíce letadel v letecké bitvě. Pokud má více hráčů stejný počet zničených cílů, získá ocenění ten, který má větší skóre.";"Κατέστρεψε τα περισσότερα αεροσκάφη στις Αερομαχίες. Εάν πολλοί παίκτες έχουν πετύχει τον ίδιο αριθμό καταστραμμένων στόχων, το βραβείο δίνεται σε αυτόν με τη μεγαλύτερη βαθμολογία.";"Menghancurkan pesawat dalam jumlah paling banyak dalam Pertempuran Udara. Jika ada beberapa pemain yang memiliki jumlah target hancur yang sama, penghargaan diberikan kepada pemain yang memiliki skor lebih besar.";"ทำลายอากาศยานได้เป็นจำนวนมากที่สุดในศึกทางอากาศ หากมีผู้เล่นหลายคนที่มียอดทำลายเป้าหมายเท่ากัน จะมอบรางวัลให้กับผู้ที่มีคะแนนสูงกว่า";"가장 많은 공중 표적을 파괴하였습니다. 만약 같은 수의 공중 표적을 파괴한 플레이어가 있다면 더 높은 점수를 가진 플레이어에게 수여됩니다.";"空\t战\t模\t式\t下\t空\t中\t目\t标\t击\t坠\t数\t量\t全\t场\t第\t一。\t若\t同\t时\t有\t多\t人\t满\t足\t该\t条\t件，\t则\t该\t荣\t誉\t授\t予\t分\t数\t最\t高\t的\t玩\t家。";"航空戦で\t最も\t多くの\t航空機を\t撃墜しました。\t複数の\tプレイヤーが\t同数の\t標的を\t撃墜した\t場合、\t報酬は\tスコアの\t高い\t方に\t贈られます。";"在\t空\t戰\t模\t式\t中\t的\t目\t標\t擊\t墜\t數\t全\t隊\t最\t高。\t若\t同\t時\t有\t多\t人\t滿\t足\t該\t條\t件，\t則\t該\t榮\t譽\t授\t予\t分\t數\t最\t高\t的\t那\t位。";;
"streaks/heroic_bomber";"Thunderer";"Foudroyant";"Annientatore";"Donnergott";"Tronador";"Громовержец";"Громовержець";"Gromowładny";"Trovejante";"Şimşek Tanrısı";"Hromovládce";"Κεραυνοβόλος";"Thunderer";"เทพฟ้าคำราม";"천둥신";"毁\t灭\t之\t王";"雷神";"毀\t滅\t之\t王";;
"streaks/heroic_bomber/other";;;;;;;;;;;;;;;;;;;;
"streaks/heroic_bomber/desc";"Destroyed the most AI ground units.";"A détruit le plus grand nombre d'unités IA au sol.";"Ha distrutto il maggior numero di unità terrestri IA.";"Verliehen für die Zerstörung der meisten KI-Bodenziele.";"Has destruido el mayor número de unidades terrestres de la IA.";"Уничтожил больше всех наземной техники ИИ в миссии.";"Знищив найбільше наземної техніки ШІ.";"Zniszczył najwięcej celów naziemnych kontrolowanych przez komputer.";"Abatido o maior número de unidades terrestres controladas por IA.";"En fazla yapay zeka kara hedefini yok etti.";"Zničení nejvíce AI pozemních jednotek.";"Κατέστρεψε τις περισσότερες μονάδες εδάφους AI.";"Menghancurkan unit darat AI dalam jumlah paling banyak.";"ทำลายพาหนะ AI ภาคพื้นดินได้เป็นจำนวนมากที่สุด";"AI 지상 장비를 가장 많이 파괴하였습니다.";"AI 地\t面\t单\t位\t击\t毁\t数\t量\t全\t场\t第\t一";"最も\t多くの\tAI\t地上\tユニットを\t撃破しました。";"摧\t毀\t大\t量 AI 地\t面\t單\t位";;
"streaks/heroic_bomber_navy";"Tsunami";"Tsunami";"Tsunami";"Tsunami";"Tsunami";"Цунами";"Цунамі";"Tsunami";"Tsunami";"Tsunami";"Cunami";"Τσουνάμι";"Tsunami";"สึนามิ";"쓰나미";"劈\t波\t斩\t浪";"津波";"劈\t波\t斬\t浪";;
"streaks/heroic_bomber_navy/other";;;;;;;;;;;;;;;;;;;;
"streaks/heroic_bomber_navy/desc";"Destroyed the most AI water units.";"A détruit le plus grand nombre d'unités IA en mer.";"Per aver distrutto il maggior numero di unità navali IA.";"Verliehen für die Zerstörung der meisten KI-Seeziele.";"Has destruido el mayor número de unidades navales de la IA.";"Уничтожил больше всех водной техники ИИ в миссии.";"Знищив найбільше водної техніки ШІ.";"Zniszczył najwięcej celów nawodnych SI.";"Destruiu mais unidades navais controladas por IA.";"En fazla YZ deniz birimleri yok edildi.";"Zničení nejvíce AI plavidel.";"Κατέστρεψε τις περισσότερες θαλάσσιες μονάδες AI.";"Menghancurkan unit air AI dalam jumlah paling banyak.";"ทำลายพาหนะ AI ทางน้ำได้เป็นจำนวนมากที่สุด";"AI 해상 장비를 가장 많이 파괴하였습니다.";"AI 水\t面\t单\t位\t击\t毁\t数\t量\t全\t场\t第\t一。";"最も\t多くの\tAI\t水中\tユニットを\t撃破しました。";"AI 玩\t家\t水\t上\t單\t位\t擊\t毀\t數\t全\t場\t第\t一。";;
"streaks/trophy_near_bomber";"Antimech";"Antimech";"Anti-corazzato";"Panzerabwehr";"Antimech";"Сокрушитель";"Бомбардир";"Powietrze – ziemia";"Antimech";"Antimekanize";"Antimech";"Antimech";"Antimech";"ต่อต้านจักรกล";"대지상";"破\t坏\t机\t器";"対\tメカ";"破\t壞\t機\t器";;
"streaks/trophy_near_bomber/other";;;;;;;;;;;;;;;;;;;;
"streaks/trophy_near_bomber/desc";"Destroyed the most AI ground units. If several players have equal number of destroyed targets, the award is given to the one with bigger score.";"A détruit le plus grand nombre d'unités IA au sol.. Si plusieurs joueurs ont autant de cibles détruites, le prix est décerné à celui avec le plus grand score.";"Maggior numero di IA terrestri distrutte. Se diversi giocatori hanno lo stesso numero di bersagli distrutti, il premio viene assegnato a quello col punteggio più alto.";"Verliehen für die Zerstörung der meisten KI-Bodenziele. Wenn mehrere Spieler die gleiche Anzahl zerstört haben, wird die Auszeichnung an den Spieler mit der höchsten Punktzahl vergeben.";"Ha destruido la mayor parte de unidades terrestres IA. Si varios jugadores tienen el mismo número de objetivos destruidos, el premio se otorga al que tiene mayor puntuación.";"Уничтожил больше всех наземной техники ИИ в миссии. Если несколько игроков имеют одинаковое количество уничтоженных целей, достижение присуждается тому, кто набрал больше очков.";"Знищив найбільше наземної техніки ШІ. Якщо декілька гравців знищили однакову кількість цілей, нагорода присуджується тому, хто набрав більше очок.";"Zniszczył najwięcej celów naziemnych kontrolowanych przez komputer. Jeśli kilku graczy ma taką samą liczbę zniszczonych celów, nagroda przyznawana jest pilotowi z największym wynikiem.";"Abatido o maior número de unidades de IA terrestres. Se vários jogadores tiverem o mesmo número, a recompensa é determinada pela pontuação.";"En fazla kara hedefi yok edildi, eğer aynı sayıda kara hedefi yok eden birden fazla oyuncu varsa ödül en çok puan toplayana verilir.";"Zničil nejvíce AI pozemních jednotek. Pokud má několik hráčů stejný počet zničených cílů, ocenění získá ten, kdo má větší skóre.";"Κατέστρεψε τις περισσότερες μονάδες εδάφους AI. Εάν πολλοί παίκτες έχουν πετύχει τον ίδιο αριθμό καταστραμμένων στόχων, το βραβείο δίνεται σε αυτόν με τη μεγαλύτερη βαθμολογία.";"Menghancurkan unit darat AI dalam jumlah paling banyak dalam Pertempuran Udara. Jika ada beberapa pemain yang memiliki jumlah target hancur yang sama, penghargaan diberikan kepada pemain yang memiliki skor lebih besar.";"ทำลายพาหนะ AI ภาคพื้นดินได้เป็นจำนวนมากที่สุด หากมีผู้เล่นหลายคนที่มียอดทำลายเป้าหมายเท่ากัน จะมอบรางวัลให้กับผู้ที่มีคะแนนสูงกว่า";"AI 지상 장비를 가장 많이 파괴하였습니다. 만약 같은 수의 표적을 파괴한 플레이어가 있다면 더 높은 점수를 가진 플레이어에게 수여됩니다.";"AI 地\t面\t单\t位\t摧\t毁\t数\t量\t全\t场\t第\t一。\t若\t同\t时\t有\t多\t人\t满\t足\t该\t条\t件，\t则\t该\t荣\t誉\t授\t予\t分\t数\t最\t高\t的\t那\t位。";"最も\t多くの\tAI\t地上\tユニットを\t撃破しました。\t複数の\tプレイヤーが\t同数の\t標的を\t撃破した\t場合、\t報酬は\tスコアの\t高い\t方に\t贈られます。";"AI 地\t面\t單\t位\t摧\t毀\t數\t全\t隊\t最\t高。\t若\t同\t時\t有\t多\t人\t滿\t足\t該\t條\t件，\t則\t該\t榮\t譽\t授\t予\t分\t數\t最\t高\t的\t那\t位。";;
"streaks/trophy_near_bomber_navy";"Rogue wave";"Lame de fond";"Onda anomala";"Monsterwelle";"Ola rebelde";"Девятый вал";"Дев’ятий вал";"Fala Wyjątkowa";"Onda de Destruição";"Hırçın Dalga";"Ničivá vlna";"Rogue wave";"Rogue Wave";"คลื่นเกเร";"이상 파랑";"乘\t风\t破\t浪";"暴れ\t波";"乘\t風\t破\t浪";;
"streaks/trophy_near_bomber_navy/other";;;;;;;;;;;;;;;;;;;;
"streaks/trophy_near_bomber_navy/desc";"Destroyed the most AI ship units. If several players have equal number of destroyed targets, the award is given to the one with bigger score.";"A détruit le plus grand nombre d'unités IA en mer. Si plusieurs joueurs ont autant de cibles détruites, le prix est décerné à celui avec le plus grand score.";"Maggior numero di IA navali affondate. Se diversi giocatori hanno lo stesso numero di bersagli distrutti, il premio viene assegnato a quello col punteggio più alto.";"Verliehen für die Zerstörung der meisten KI-Schiffe. Wenn mehrere Spieler die gleiche Anzahl zerstört haben, wird die Auszeichnung an den Spieler mit der höchsten Punktzahl vergeben.";"Has destruido la mayor cantidad de barcos IA. Si varios jugadores tienen el mismo número de objetivos destruidos, el premio se otorga al que tiene mayor puntuación.";"Уничтожил больше всех водной техники ИИ в миссии. Если несколько игроков имеют одинаковое количество уничтоженных целей, достижение присуждается тому, кто набрал больше очков.";"Знищив найбільше кораблів ШІ. Якщо декілька гравців знищили однакову кількість цілей, нагорода присуджується тому, хто набрав більше очок.";"Zniszczył najwięcej jednostek pływających sterowanych przez komputer. Jeżeli kilku graczy ma jednakową liczbę zniszczonych celów, nagroda jest przyznawana temu z większym wynikiem.";"Destruiu mais unidades navais controladas por IA. Se vários jogadores tiverem um número igual de alvos destruídos, o prémio é atribuído ao que tiver a pontuação mais alta.";"En fazla YZ deniz hedefi yok edildi. Eğer aynı sayıda hedefi yok eden birden fazla oyuncu varsa ödül en çok puan toplayana verilir.";"Zničil nejvíce AI plavidel. Pokud má několik hráčů stejný počet zničených cílů, ocenění získá ten, kdo má větší skóre.";"Κατέστρεψε τις περισσότερες μονάδες πλοίων AI. Εάν πολλοί παίκτες έχουν πετύχει τον ίδιο αριθμό καταστραμμένων στόχων, το βραβείο δίνεται σε αυτόν με τη μεγαλύτερη βαθμολογία.";"Menghancurkan unit kapal AI dalam jumlah paling banyak dalam Pertempuran Udara. Jika ada beberapa pemain yang memiliki jumlah target hancur yang sama, penghargaan diberikan kepada pemain yang memiliki skor lebih besar.";"ทำลายเรือ AI ได้เป็นจำนวนมากที่สุด หากมีผู้เล่นหลายคนที่มียอดทำลายเป้าหมายเท่ากัน จะมอบรางวัลให้กับผู้ที่มีคะแนนสูงกว่า";"AI 함선을 가장 많이 격침시킨 경우 수여됩니다. 만약 같은 수의 표적을 격침시킨 플레이어가 있다면 더 높은 점수를 가진 플레이어에게 수여됩니다.";"AI 水\t面\t单\t位\t摧\t毁\t数\t量\t全\t场\t第\t一。\t若\t同\t时\t有\t多\t人\t满\t足\t该\t条\t件，\t则\t该\t荣\t誉\t授\t予\t分\t数\t最\t高\t的\t玩\t家。";"最も\t多くの\tAI\t艦船\tユニットを\t撃沈しました。\t複数の\tプレイヤーが\t同数の\t標的を\t撃沈した\t場合、\t報酬は\tスコアの\t高い\t方に\t贈られます。";"AI 水\t面\t單\t位\t摧\t毀\t數\t全\t隊\t最\t高。\t若\t同\t時\t有\t多\t人\t滿\t足\t該\t條\t件，\t則\t該\t榮\t譽\t授\t予\t分\t數\t最\t高\t的\t那\t位。";;
"streaks/marks_5_bombers";"Bomber Hunter";"Chasseur de bombardiers";"Cacciatore di bombardieri";"Bomber-Jäger";"Cazador de Bombarderos";"Охотник за бомбардировщиками";"Мисливець за бомбардувальниками";"Łowca Bombowców";"Caça-bombardeiros";"Bombardıman Uçağı Avcısı";"Lovec bombardérů";"Κυνηγός βομβαρδιστικών";"Bomber Hunter";"นักล่าเครื่องบินทิ้งระเบิด";"폭격기 사냥꾼";"轰\t炸\t机\t猎\t手";"爆撃機\tハンター";"轟\t炸\t機\t獵\t手";;
"streaks/marks_5_bombers/other";;;;;;;;;;;;;;;;;;;;
"streaks/marks_5_bombers/desc";"Destroyed at least 5 bombers or assault aircraft.";"A détruit au moins 5 bombardiers ou avions d'attaque.";"Per aver distrutto almeno 5 bombardieri o aerei da assalto.";"Verliehen für das Zerstören von mindestens fünf Bombern oder Schlachtflugzeugen.";"Has destruido al menos 5 bombarderos o aviones de asalto.";"Уничтожил не менее 5 бомбардировщиков или ударных самолётов.";"Знищив щонайменше 5 бомбардувальників або штурмовиків.";"Zniszczono co najmniej 5 bombowców lub samolotów szturmowych.";"Abatidos pelo menos 5 bombardeiros ou aeronaves de assalto.";"En az 5 tane bombardıman veya taarruz uçağı düşürüldü.";"Zničení nejméně 5 bombardérů nebo bitevníků.";"Κατέστρεψε τουλάχιστον 5 βομβαρδιστικά ή επιθετικά αεροσκάφη.";"Menghancurkan setidaknya 5 pesawat pengebom atau pesawat serbu.";"ทำลายเครื่องบินทิ้งระเบิดหรืออากาศยานจู่โจมอย่างน้อย 5 ลำ";"폭격기 또는 공격기를 최소 5대 이상 격추하였습니다.";"摧\t毁\t至\t少 5 架\t轰\t炸\t机\t或\t攻\t击\t机";"5機以上の\t爆撃機または\t攻撃機を\t撃墜しました。";"摧\t毀\t至\t少 5 架\t轟\t炸\t機\t或\t攻\t擊\t戰\t機。";;
"streaks/marks_5_fighters";"Fighter Hunter";"Chasseur d'avions de chasse";"Inseguitore di caccia";"Luftüberlegenheitsjäger";"Cazador de Cazas";"Охотник за истребителями";"Мисливець за винищувачами";"Łowca Myśliwców";"Destruidor de Caças";"Avcı Uçağı Avcısı";"Lovec stíhačů";"Κυνηγός μαχητικών";"Fighter Hunter";"นักล่าเครื่องบินขับไล่";"전투기 사냥꾼";"战\t斗\t机\t猎\t手";"戦闘機\tハンター";"戰\t鬥\t機\t獵\t手";;
"streaks/marks_5_fighters/other";;;;;;;;;;;;;;;;;;;;
"streaks/marks_5_fighters/desc";"Destroyed at least 5 fighters controlled by players.";"A détruit au moins 5 chasseurs.";"Per aver distrutto almeno 5 caccia.";"Verliehen für das Zerstören von mindestens 5 von Spielern gesteuerten Jagdflugzeugen.";"Has destruido al menos 5 cazas controlados por jugadores.";"Уничтожил не менее 5 истребителей под управлением игроков.";"Знищив щонайменше 5 винищувачів, керованих гравцями.";"Zniszczył co najmniej 5 myśliwców kontrolowanych przez graczy.";"Abatidos pelo menos 5 caças controlados por jogadores.";"Oyuncular tarafından kontrol edilen en az 5 avcı uçağı düşürüldü.";"Zničení alespoň 5 stíhačů pilotovaných lidmi.";"Κατέστρεψε τουλάχιστον 5 μαχητικά αεροσκάφη που ελέγχονταν από παίκτες.";"Menghancurkan setidaknya 5 pesawat tempur yang dikendalikan oleh pemain.";"ทำลายเครื่องบินขับไล่ที่ควบคุมโดยผู้เล่นอย่างน้อย 5 ลำ";"플레이어가 조종하는 전투기를 최소 5대 이상 격추시켰습니다.";"摧\t毁\t至\t少 5 架\t玩\t家\t操\t控\t的\t战\t斗\t机";"5機以上の\tプレイヤー\t戦闘機を\t撃墜しました。";"摧\t毀\t至\t少 5 架\t由\t玩\t家\t控\t制\t的\t戰\t鬥\t機。";;
"streaks/air_to_air_rocket_kill/multiple";"Fire Arrows";"Flèches de feu";"Dardi Infuocati";"Feuerpfeile";"Flechas de Fuego";"Огненные стрелы";"Вогненні стріли";"Ogniste strzały";"Flechas de Fogo";"Alevli Oklar";"Hořící šípy";"Βέλη πυρκαγιάς";"Fire Arrow";"ศรเพลิง";"신기전";"火\t焰\t飞\t箭";"炎の\t矢";"火\t焰\t飛\t箭";;
"streaks/air_to_air_rocket_kill";"Fire Arrows x%d";"Flèches de feu x%d";"Dardi Infuocati x%d";"Feuerpfeile x%d";"Flechas de Fuego x%d";"Огненные стрелы x%d";"Вогненні стріли x%d";"Ogniste strzały x%d";"Flechas de Fogo x%d";"Alevli Oklar x%d";"Hořící šípy x%d";"Βέλη πυρκαγιάς x%d";"Fire Arrow x%d";"ศรเพลิง x%d";"신기전 x%d";"火\t焰\t飞\t箭 ×%d";"炎の\t矢 x%d";"火\t焰\t飛\t箭\tx%d";;
"streaks/air_to_air_rocket_kill/other";;;;;;;;;;;;;;;;;;;;
"streaks/air_to_air_rocket_kill/desc";"Destroyed %d enemy planes with rockets.";"A détruit %d avions ennemi avec des roquettes.";"Per aver distrutto %d aeroplano/i nemico/i usando i razzi.";"Verliehen für die Zerstörung von %d gegnerischen Flugzeugen mit Raketen.";"Has destruido %d aviones enemigos con cohetes.";"Уничтожил %d вражеских самолёта(-ов) ракетами.";"Знищив декілька (%d) ворожих літаків ракетами.";"Zniszczył %d wrogich samolotów rakietami.";"Destruiu %d aviões inimigos com rockets.";"Roketlerle %d düşman uçağını yok etti.";"Zničení %d nepřátelských letadel pomocí raket.";"Κατέστρεψε %d εχθρικά αεροπλάνα με ρουκέτες.";"Menghancurkan %d pesawat musuh dengan roket.";"ทำลายเครื่องบินศัตรู %d ลำด้วยจรวด";"로켓으로 %d 대의 적기를 격추하였습니다.";"使\t用\t火\t箭\t弹\t摧\t毁 %d 架\t敌\t方\t空\t中\t载\t具。";"ロケット\t弾で\t敵航空機を%d\t機撃墜しました。";"使\t用\t火\t箭\t彈\t摧\t毀 %d 架\t敵\t方\t飛\t機。";;
"streaks/air_to_air_bomb_kill";"Surprise!";"Surprise !";"Sorpresa!";"Überraschung!";"¡Sorpresa!";"Сюрприз!";"Сюрприз!";"Niespodzianka!";"Surpresa!";"Sürpriz!";"Překvapení!";"Έκπληξη!";"Surprise!";"เซอร์ไพรส์!";"깜짝 선물!";"意\t外\t之\t喜！";"サプライズ！";"意\t外\t之\t喜！";;
"streaks/air_to_air_bomb_kill/other";;;;;;;;;;;;;;;;;;;;
"streaks/air_to_air_bomb_kill/desc";"Destroyed an enemy plane with bombs.";"A détruit un avion ennemi avec des bombes.";"Per aver distrutto un aeroplano nemico usando le bombe.";"Verliehen für die Zerstörung eines feindlichen Flugzeugs mit Bomben.";"Has destruido un avión enemigo con bombas.";"Уничтожил вражеский самолёт бомбами.";"Знищив ворожий літак бомбами.";"Zniszczył samolot wroga bombami.";"Destruiu um avião inimigo com bombas.";"Bombalarla bir düşman uçağını yok etti.";"Zničení nepřátelského letadla pumou.";"Κατέστρεψε ένα εχθρικό αεροπλάνο με βόμβες.";"Menghancurkan satu pesawat musuh dengan bom.";"ทำลายเครื่องบินของศัตรูด้วยระเบิด";"적기를 폭탄으로 격추했습니다.";"使\t用\t炸\t弹\t摧\t毁\t敌\t方\t空\t中\t载\t具。";"爆弾で\t敵航空機撃墜しました。";"用\t炸\t彈\t摧\t毀\t敵\t方\t空\t中\t載\t具。";;
"streaks/uprank_kill_grade_1";"Rank does not matter";"Le rang n'importe pas";"Il Livello non conta";"Ränge haben keine Bedeutung";"El rango no importa";"Ранг не имеет значения";"Геракл";"Ranga nie ma znaczenia";"A Classificação Não Importa";"Seviye fark etmez";"Na úrovni nezáleží";"Η κλάση δεν έχει σημασία";"Rank Does Not Matter";"ระดับไม่สำคัญ";"랭크는 문제가 되지 않아!";"等\t级\t不\t是\t问\t题！";"ランクなど\t問題じゃない";"等\t級\t不\t是\t問\t題！";;
"streaks/uprank_kill_grade_1/other";;;;;;;;;;;;;;;;;;;;
"streaks/uprank_kill_grade_1/desc";"Destroyed a vehicle of the same type (ground, water, air), whose battle rank is higher than your own by 1-2. This reward can only be obtained once per battle";"A détruit un véhicule du même type (sol, eau, air), dont le rang de combat est supérieur au vôtre d'1 à 2. La récompense ne peut être obtenue qu'une fois par bataille";"Per aver distrutto un mezzo dello stesso tipo (terra, mare, aria) con un livello di combattimento più alto del tuo di 1-2. Questa ricompensa può essere ottenuta solo 1 volta per battaglia";"Ein Fahrzeug desselben Typs (zu Lande, zu Wasser oder in der Luft) zerstört, dessen Kampfrang um 1-2 höher ist als der eigene. Diese Belohnung kann nur einmal pro Kampf erhalten werden";"Has destruido un vehículo del mismo tipo (tierra, agua, aire), cuyo rango de batalla es superior al tuyo en 1-2. Esta recompensa sólo puede obtenerse una vez por batalla";"Уничтожил технику такого же типа (наземная, водная, воздушная), ранг которой на 1-2 выше вашей. Данную награду можно получить только один раз за бой";"Знищив техніку того самого типу (наземну, водну, повітряну), але з бойовим рангом на 1–2 вищим, ніж у власної. Цю нагороду можна отримати один раз за битву";"Zniszczono pojazd tego samego typu (naziemny, wodny, powietrzny), którego klasyfikacja bitewna jest wyższa od twojej przynajmniej o 1-2. Tę nagrodę możesz otrzymać tylko raz na bitwę";"Destruiu um veículo do mesmo tipo (terrestre, aquático, aéreo) com uma classificação em combate superior à sua por 1-2. Esta recompensa só pode ser obtida uma vez por batalha";"Savaş seviyesi sizinkinden 1-2 daha yüksek olan aynı tipte (kara, su, hava) bir aracı yok ettiniz. Bu ödül savaş başına yalnızca bir kez alınabilir";"Zničil jsi stroj stejného typu (pozemní, námořní, vzdušný), jehož BR je o 1-2 vyšší než tvoje. Tuto odměnu lze získat pouze jednou za bitvu";"Κατέστρεψε ένα όχημα του ίδιου τύπου (εδάφους, θαλάσσης, αέρος), του οποίου η κλάση μάχης είναι υψηλότερη από του δικού σας οχήματος κατά 1-2. Αυτή η ανταμοιβή μπορεί να δοθεί μόνο μία φορά ανά μάχη";"Menghancurkan kendaraan dengan jenis yang sama (darat, air, udara), yang memiliki rank pertempuran lebih tinggi dari kendaraanmu sebanyak 1—2. Imbalan ini hanya bisa diperoleh satu kali per pertempuran.";"ทำลายพาหนะชนิดเดียวกัน (ทางบก, ทางน้ำ, ทางอากาศ) ซึ่งมีระดับต่อสู้สูงกว่าระดับของคุณอย่างน้อย 1-2 ระดับ สามารถรับรางวัลนี้ได้เพียงครั้งเดียวต่อการต่อสู้";"같은 유형의 플레이어 장비(지상, 공중, 해상)이면서 자신의 장비보다 1 ~ 2 랭크 높은 장비를 격파했습니다. 전투 당 하나만 획득할 수 있습니다.";"摧\t毁\t同\t军\t种\t敌\t方\t高\t等\t级\t单\t位 (目\t标\t等\t级\t高\t出\t自\t身 1-2 级)。\t每\t场\t战\t斗\t只\t能\t获\t得\t一\t次。";"バトルランクが\t自分より\t1～2高い、\t同じ\tタイプ（地上、\t水上、\t空中）\tの\t車両を\t破壊しました。\tこの\t報酬は\t1\tバトルにつき\t1回のみ\t獲得可能";"摧\t毀\t等\t級\t至\t少\t高\t出\t自\t身 1-2 級\t的\t同\t兵\t種 (戰\t車、\t船\t艦、\t戰\t機) 敵\t方\t高\t階\t單\t位，\t每\t場\t戰\t鬥\t最\t多\t獲\t得\t一\t次";;
"streaks/uprank_kill_grade_2";"Skill matters";"La compétence l'emporte";"L'abilità conta";"Nur das Können entscheidet";"La habilidad importa";"Умение побеждать";"Беовульф";"Liczą się umiejętności";"A Perícia é Importante";"Önemli olan yetenek";"Na schopnostech záleží";"Η δεξιότητα μετράει";"Skill Matters";"ฝีมือล้วนๆ";"중요한 건 실력이지!";"技\t术\t碾\t压！";"腕がものを\t言う";"技\t術\t碾\t壓！";;
"streaks/uprank_kill_grade_2/other";;;;;;;;;;;;;;;;;;;;
