"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"hints/wtm_tutorial_plane/shooting_keep_aiming";"Keep the crosshair at the lead angle indicator";"Faites en sorte que le réticule reste sur l'indicateur d'aide à la visée.";"Tieni il tuo mirino sull'indicatore di anticipo";"Halte das Fadenkreuz auf dem Vorhaltewinkelanzeiger";"Mantén la mira en el indicador de guía de puntería";"Удерживайте прицел на маркере упреждения";"Утримуйте приціл на маркері випередження";"Utrzymuj celownik na wskaźniku poprawki";"Mantenha a mira no indicador de ângulo de ataque";"Nişangahı avans açısı işaretçisinin üzerinde tutun";"Podrž kurzor myši na značce předsazení";"Κρατήστε το σταυρόνημα πάνω στον δείκτη γωνίας σημαδιού";"Tahan garis bidik pada indikator sudut utama";"รักษาตำแหน่งศูนย์เล็งไว้ที่ตัวระบุองศานำทาง";"조준점을 예측 표지에 맞출 수 있도록 계속 이동시키십시오.";"将\t准\t星\t保\t持\t在\t提\t前\t量\t指\t示\t圈\t上";"照準線を\tリードアングルインジケーター\t上で\t維持しましょう";"將\t準\t星\t保\t持\t在\t提\t前\t量\t指\t示\t圈\t上";;
"hints/wtm_tutorial_plane/shooting_briefing_hint";"Your next objective is to shoot down 2 enemy planes";"Votre prochain objectif est d'abattre 2 avions ennemis";"Il prossimo obbiettivo è di abbattere 2 aerei nemici";"Dein nächstes Ziel ist es, 2 feindliche Flugzeuge abzuschießen";"Tu siguiente objetivo es derribar 2 aviones enemigos";"Ваше следующее задание — сбить 2 вражеских самолета";"Ваше наступне завдання: збити 2 ворожі літаки";"Twoim następnym celem jest zestrzelenie 2 samolotów wroga";"O seu próximo objetivo é abater 2 aeronaves inimigas";"Sonraki göreviniz 2 düşman uçağı düşürmek";"Tvým dalším úkolem je sestřelit 2 nepřátelská letadla";"Ο επόμενος στόχος σας είναι να καταρρίψετε 2 εχθρικά αεροπλάνα";"Target berikutnya adalah menembak jatuh 2 pesawat musuh";"ภารกิจต่อไปของคุณคือยิงเครื่องบินศัตรูให้ตก 2 ลำ";"다음 목표는 적기 2대를 격추하는 것입니다.";"您\t的\t下\t一\t个\t目\t标\t是\t击\t落 2 架\t敌\t机";"次の\t目標は、\t敵の\t航空機を\t2機撃墜することです";"你\t的\t下\t一\t個\t目\t標\t是\t擊\t落 2 架\t敵\t機";;
"hints/wtm_tutorial_plane/shooting_choose_target";"Lock target of your choice";"Verrouillez la cible de votre choix";"Aggancia un bersaglio a scelta";"Fixiere ein Ziel deiner Wahl";"Fija el objetivo de tu elección";"Возьмите в захват желаемую цель";"Захоплення цілі на ваш вибір";"Namierz wybrany cel";"Bloquear alvo à sua escolha";"İstediğiniz hedefe kilitlenin";"Uzamkni libovolný cíl";"Κλειδώστε τον στόχο που έχετε επιλέξει";"Kunci target yang kamu pilih";"ล็อกเป้าหมายที่คุณต้องการ";"원하는 목표물을 선택하십시오.";"锁\t定\t您\t选\t择\t的\t目\t标";"好きな\t標的を\tロックしてください";"選\t擇\t一\t個\t目\t標\t進\t行\t鎖\t定";;
"hints/wtm_tutorial_plane/shooting_choose_another_target";"Lock remaining target";"Verrouillez l'autre cible.";"Aggancia il bersaglio rimanente";"Fixiere das verbleibende Ziel";"Fija el objetivo restante";"Возьмите в захват оставшуюся цель";"Захопіть ціль, що залишилася";"Namierz pozostały cel";"Bloqueie o alvo restante";"Kalan hedefe kilitlen";"Uzamkni zbývající cíl";"Κλείδωμα εναπομείναντα στόχου";"Kunci sisa target";"ล็อกเป้าหมายที่เหลือ";"남은 목표 선택";"锁\t定\t剩\t余\t目\t标";"残りの\t標的を\tロック";"鎖\t定\t剩\t餘\t目\t標";;
"hints/wtm_tutorial_plane/assault_briefing_hint";"Your next objective is to destroy ground target";"Votre prochain objectif est de détruire une cible terrestre";"Il prossimo obbiettivo è di distruggere un mezzo terrestre";"Dein nächstes Ziel ist die Zerstörung des Bodenziels";"Tu próximo objetivo es destruir un objetivo terrestre";"Ваше следующее задание — уничтожить наземную цель";"Ваше наступне завдання: знищити наземну ціль";"Twoim następnym celem jest zniszczenie celu naziemnego";"O seu próximo objetivo é destruir o alvo no solo";"Sonraki göreviniz kara hedefi imha etmek";"Tvým dalším cílem je zničit pozemní cíl";"Ο επόμενος στόχος σας είναι να καταστρέψετε έναν επίγειο στόχο";"Target berikutnya adalah menghancurkan target darat";"ภารกิจต่อไปของคุณคือทำลายเป้าหมายภาคพื้นดิน";"다음 목표는 지상 목표를 격파하는 것입니다.";"下\t一\t项\t任\t务\t是\t击\t毁\t地\t面\t单\t位";"次の\t目標は、\t地上の\t標的を\t撃破することです";"下\t一\t個\t目\t標\t是\t擊\t毀\t地\t面\t單\t位";;
"hints/wtm_tutorial_plane/assault_hint";"Shoot enemy vehicle to destroy it";"Tirez sur le véhicule ennemi pour le détruire";"Spara al mezzo nemico per distruggerlo";"Schieße auf das feindliche Fahrzeug, um es zu zerstören";"Dispara al vehículo enemigo para destruirlo";"Стреляйте по вражеской технике, чтобы уничтожить её";"Стріляйте у ворожу техніку, щоби знищити її";"Strzelaj do wrogich pojazdów, aby je zniszczyć";"Dispare no veículo inimigo para o destruir";"Düşman aracına ateş edin ve onu imha edin";"Vystřel na nepřátelské vozidlo a znič je";"Ρίξτε στο εχθρικό όχημα για να το καταστρέψετε";"Tembak kendaraan musuh untuk menghancurkannya";"ยิงพาหนะศัตรูเพื่อทำลาย";"적을 공격하여 격파하십시오";"向\t敌\t方\t载\t具\t开\t火，\t直\t至\t将\t其\t摧\t毁";"敵車両を\t撃って\t破壊しましょう";"朝\t敵\t方\t載\t具\t開\t火，\t直\t至\t目\t標\t被\t摧\t毀";;
"hints/wtm_tutorial_plane/assault_zoom_in";"Zoom in to see your target better";"Zoomez pour mieux voir votre cible";"Ingrandisci la visuale per visualizzare meglio l'obiettivo";"Du kannst heranzoomen, um dein Ziel besser sehen zu können";"Haz zoom para ver mejor tu objetivo";"Используйте приближение, чтобы лучше видеть свою цель";"Використайте наближення, щоби краще бачити свою ціль";"Użyj zbliżenia, by lepiej zobaczyć swój cel";"Faça zoom para ver o alvo melhor";"Hedefini daha iyi görebilmek için yakınlaşlaştırabilirsiniz";"Přibliž pohled, abys lépe viděl cíl";"Κάντε ζουμ για να δείτε καλύτερα τον στόχο σας";"Perbesar untuk melihat target dengan lebih baik";"ซูมเข้าเพื่อให้มองเห็นเป้าหมายได้ดีขึ้น";"화면을 확대하여 목표를 더 자세히 확인하십시오.";"放\t大\t后\t可\t仔\t细\t观\t察\t目\t标";"ズームインして\t標的をしっかり\t確認しましょう";"放\t大\t後\t可\t仔\t細\t觀\t察\t目\t標";;
"hints/wtm_tutorial_plane/assault_vehicle_counter";"The ground vehicle counter will often appear during missions
It shows the number of enemy vehicles you need to destroy to win";"Le compteur de véhicules terrestres apparaît souvent au cours des missions
Il indique le nombre de véhicules ennemis que vous devez détruire pour remporter la victoire";"Il contatore di veicoli di terra viene spesso visualizzato durante le missioni
Questo indica il numero di veicoli nemici che occorre distruggere per ottenere la vittoria";"Die Anzeige über die verbleibenden Bodenziele auf dem Schlachtfeld wird häufig während Missionen angezeigt
Er zeigt dir an, wie viele feindliche Bodentruppen du noch zerstören musst, um die Schlacht zu gewinnen";"El contador de vehículos terrestres aparecerá a menudo durante las misiones
Muestra el número de vehículos enemigos que necesitas destruir para ganar";"В миссиях часто будет появляться счётчик наземной техники
Он показывает количество вражеской техники, которое нужно уничтожить, чтобы выиграть";"У місіях часто з’являтиметься лічильник наземної техніки
Він показує кількість ворожої техніки, яку треба знищити, щоби перемогти";"Licznik pojazdów naziemnych często będzie pojawiał się podczas wykonywania misji
Pokazuje on liczbę wrogich pojazdów, które musisz zniszczyć, by zwyciężyć";"O contador de veículos terrestres aparece frequentemente durante as missões
Mostra o número de veículos inimigos que deve destruir para vencer";"Görevler esnasında genellikle ekranda kara aracı sayacı belirecektir
Bu, kazanmak için yok etmeniz gereken düşman aracı sayısını gösterir";"V průběhu mise se na obrazovce často objeví počítadlo pozemních vozidel
Ukazuje počet nepřátelských vozidel, která je třeba zničit k dosažení vítězství";"Ο μετρητής οχημάτων εδάφους θα εμφανίζεται συχνά κατά τη διάρκεια των αποστολών
. Δείχνει τον αριθμό των εχθρικών οχημάτων που πρέπει να καταστρέψετε για να κερδίσετε";"Penghitung kendaraan darat akan sering muncul selama misi berlangsung
Ini menunjukkan jumlah kendaraan musuh yang harus kamu hancurkan untuk menang";"ตัวนับพาหนะทางบกจะปรากฏขึ้นเป็นระยะระหว่างภารกิจ
ซึ่งจะแสดงจำนวนพาหนะของศัตรูที่คุณต้องทำลายเพื่อให้ได้รับชัยชนะ";"전투 중에는 남은 지상 장비의 숫자가 종종 표시됩니다.
해당 숫자는 승리를 위해 격파해야 하는 적 장비의 수를 나타냅니다.";"在\t任\t务\t过\t程\t中，\t屏\t幕\t左\t下\t方\t往\t往\t会\t显\t示\t地\t面\t单\t位\t的\t计\t数\t器
将\t地\t面\t部\t队\t清\t扫\t干\t净\t通\t常\t就\t能\t获\t胜";"地上車両\tカウンターはよく\tミッション\t中に\t表示されます
これは\t勝利するのに\t破壊しなければならない\t敵車両の\t数を\t示しています";"在\t任\t務\t過\t程\t中，\t螢\t幕\t左\t下\t方\t往\t往\t會\t顯\t示\t地\t面\t單\t位\t的\t計\t數\t器
將\t地\t面\t部\t隊\t清\t掃\t乾\t淨\t通\t常\t就\t能\t獲\t勝";;
"hints/wtm_tutorial_plane/assault_level_plane";"Now you need to steer away from the ground
Move the cursor to the edge of the screen and hold it there until the aircraft completes the turning maneuver";"Vous devez maintenant vous éloigner du sol
Déplacez le curseur vers le bord de l'écran et maintenez-le ainsi jusqu'à ce que l'avion ait terminé sa manœuvre de virage";"Ora devi manovrare per allontanarti dal terreno
Muovi il cursore verso l'angolo dello schermo e mantienilo fino a che l'aereo non completa la manovra";"Jetzt musst du dich vom Boden wegbewegen
Bewege den Cursor an den Rand des Bildschirms und halte ihn dort, bis das Flugzeug das Wendemanöver abgeschlossen hat";"Ahora tienes que maniobrar para alejarte del suelo
Mueve el cursor hasta el borde de la pantalla y mantenlo ahí hasta que el avión complete la maniobra de giro";"Теперь вам нужно отвернуть от земли
Подведите курсор к краю экрана и удерживайте его там, пока самолёт не окончит манёвр";"Тепер вам треба відвернути від землі
Підведіть курсор до краю екрана й утримуйте його там, поки літак не закінчить маневр";"Teraz musisz odbić od ziemi
Przesuń kursor do krawędzi ekranu i przytrzymaj go tam, aż samolot wykona manewr skrętu";"Agora deve afastar-se do solo
Mova o cursor para a extremidade do ecrã e mantenha-o lá até a aeronave concluir a manobra de viragem";"Şimdi karadan uzaklaşmanız gerekiyor
İşaretçiyi ekranın ucuna götürün ve uçak dönüş manevrasını tamamlayana dek orada tutun";"Nyní se musíš držet dál od země
Přesuň kurzor na okraj obrazovky a drž jej tam, dokud letadlo nedokončí zatáčecí manévr";"Τώρα πρέπει να απομακρυνθείτε από το έδαφος
Μετακινήστε τον κέρσορα στην άκρη της οθόνης και κρατήστε τον εκεί μέχρι το αεροσκάφος να ολοκληρώσει τον ελιγμό στροφής";"Sekarang kamu harus menjauh dari darat
Pindahkan kursor ke tepi layar dan tahan di sana hingga pesawat menyelesaikan manuver berbelok";"ทีนี้คุณต้องเลี้ยวขึ้นจากพื้นดิน
ขยับเคอร์เซอร์ไปที่ขอบของหน้าจอค้างไว้จนกว่าอากาศยานจะทำการหักเลี้ยวเสร็จสิ้น";"이제 다시 지상으로부터 멀어져야 합니다.
방향을 빠르게 바꾸려면 기동이 끝날 때까지 화면 가장자리 끝으로 커서를 옮기고, 항공기가 기동을 완료할 때 까지 유지하면 됩니다.";"现\t在\t需\t要\t拉\t起\t机\t头
将\t瞄\t准\t环\t一\t路\t移\t动\t到\t屏\t幕\t边\t缘，\t一\t直\t保\t持\t在\t这\t一\t位\t置，\t直\t到\t飞\t机\t完\t成\t转\t向\t机\t动\t为\t止。";"ここで、\t地上から\t遠ざかるように\t操縦する\t必要があります
カーソルを\t画面の\t端まで\t移動させ、\t航空機の\t回転が\t完了するまでそのままにします";"現\t在\t需\t要\t拉\t起\t機\t頭
將\t瞄\t准\t圈 (機\t鼻\t指\t向\t圈) 移\t動\t至\t屏\t幕\t邊\t緣\t並\t保\t持\t在\t這\t一\t位\t置，\t直\t到\t飛\t機\t完\t成\t轉\t向\t機\t動\t為\t止。";;
"hints/wtm_tutorial_plane/tutorial_controls_warn";"Aircraft control settings are set to default in the tutorial mode";"Les paramètres de contrôle de l'avion sont réglés par défaut en mode tutoriel";"Le impostazioni di controllo dell'aereo sono impostate su predefinito nella modalità tutorial";"Die Einstellungen für die Flugzeugsteuerung werden im Tutorial-Modus auf die Standardwerte zurückgesetzt";"Los ajustes de control de la aeronave se establecen por defecto en el modo tutorial";"В режиме обучения настройки управления самолетом установлены по умолчанию.";"У режимі навчання встановлено стандартні параметри керування літаком";"Ustawienia sterowania samolotem są domyślne w trybie samouczka";"No modo tutorial, os controlos da aeronave são as predefinições";"Eğitim modunda hava aracı kontrol ayarları varsayılan olarak ayarlanır";"Nastavení ovládání letadla je ve výukovém režimu nastaveno jako výchozí";"Στη λειτουργία σεμιναρίου, οι ρυθμίσεις των στοιχείων ελέγχου του αεροσκάφους είναι προεπιλεγμένες";"Dalam mode tutorial, pengaturan pengendalian pesawat diatur ke default";"การตั้งค่าการควบคุมอากาศยานจะถูกตั้งเป็นค่าเริ่มต้นในโหมดบทสอนเล่น";"튜토리얼 모드에서는 기본 항공기 조작 설정이 적용됩니다.";"新\t手\t教\t程\t中\t的\t战\t机\t操\t控\t设\t置\t采\t用\t默\t认\t配\t置";"航空機の\tコントロール\t設定は、\tチュートリアルモードでは\tデフォルトに\t設定されています";"在\t教\t學\t模\t式\t下，\t戰\t機\t控\t制\t設\t定\t為\t預\t設";;
"hints/wtm_plane_newbie/welcome";"Pilot! Welcome to your first battle!";"Pilote! Bienvenue dans votre première bataille!";"Pilota! Benvenuto nella tua prima battaglia!";"Pilot! Willkommen zu deinem ersten Gefecht!";"¡Piloto! ¡Bienvenido a tu primera batalla!";"Пилот! Приветствуем вас в первом бою!";"Пілоте! Вітаємо у вашому першому бою!";"Pilocie! Witamy w pierwszej bitwie!";"Piloto! Bem-vindo à sua primeira batalha!";"Pilot! İlk savaşınıza hoş geldiniz!";"Pilote! Vítej ve své první bitvě!";"Πιλότε! Καλώς όρισες στην πρώτη σου μάχη!";"Pilot! Selamat datang di pertempuran pertamamu!";"นักบิน! ขอต้อนรับสู่ศึกแรกของคุณ!";"첫 공중전에 오신 것을 환영합니다!";"飞\t行\t员！\t欢\t迎\t参\t加\t首\t场\t战\t斗！";"パイロット！\t初陣へようこそ！";"駕\t駛\t員！\t歡\t迎\t來\t到\t你\t的\t第\t一\t場\t戰\t鬥！";;
"hints/wtm_plane_newbie/about_gs";"The battle in [Ground Strike] mode continues until the enemy air or ground forces are destroyed";"La bataille en mode [Ground Strike] se poursuit jusqu'à ce que les forces aériennes ou terrestres ennemies soient détruites";"La battaglia in modalità [Ground Strike] continua fino a che le forze aeree o terrestri nemiche non vengono distrutte";"Der Kampf im [Ground Strike]-Modus dauert so lange an, bis die gegnerischen Luft- oder Bodentruppen zerstört sind";"La batalla en el modo [Ataque Terrestre] continúa hasta que las fuerzas aéreas o terrestres enemigas son destruidas";"Бой в режиме [Штурмовка] идет до полного уничтожения самолётов или наземной техники противника";"Бій у режимі [Штурмування] триватиме, поки не буде знищено повітряні або наземні сили противника";"Bitwa w trybie [Atak na cele naziemne] trwa do momentu zniszczenia wrogich sił powietrznych lub naziemnych";"A batalha no modo [Ataque no Solo] continua até as forças aéreas ou terrestres do inimigo serem destruídas";"[Ground Strike] modunda carpisnalar düşman hava ya da kara kuvvetleri yok edilene kadar devam eder";"Bitva v režimu [Nálet] pokračuje, dokud nejsou zničeny nepřátelské vzdušné nebo pozemní síly";"Η μάχη στη λειτουργία [Χτύπημα εδάφους] συνεχίζεται μέχρι να καταστραφούν οι εναέριες ή χερσαίες δυνάμεις του εχθρού";"Pertempuran dalam mode [Serangan Darat] akan berlanjut hingga angkatan udara atau darat musuh dihancurkan";"การต่อสู้ในโหมด [จู่โจมภาคพื้นดิน] จะดำเนินต่อไปจนทำลายทัพบกหรือทัพอากาศของศัตรูได้หมด";"[지상 공격] 모드의 경우, 적의 공중 또는 지상 병력이 궤멸될 때까지 전투가 이어집니다.";"在\t对\t地\t攻\t击\t模\t式\t中，\t战\t斗\t会\t持\t续\t进\t行，\t直\t到\t敌\t方\t空\t中\t或\t地\t面\t单\t位\t被\t全\t部\t摧\t毁";"[地上攻撃]モードは、\t敵の\t航空部隊または\t地上部隊が\t全滅するまで\t続きます";"在\t【對\t地\t攻\t擊\t】\t模\t式\t中，\t戰\t鬥\t將\t持\t續\t到\t敵\t方\t空\t中\t或\t陸\t地\t部\t隊\t被\t消\t滅\t為\t止";;
"hints/wtm_plane_newbie/ground_forces_counter";"Here is the ground forces counter >";"Voici le compteur des forces terrestres >";"Qui c'è il contatore delle forze terrestri >";"Hier ist der Zähler der Bodentruppen >";"Aquí está el contador de las fuerzas terrestres >";"Тут находится счетчик наземной техники >";"Це лічильник сухопутних військ >";"Oto licznik sił naziemnych >";"Este é o contador de forças terrestres >";"Kara kuvvetleri sayacı burada >";"Zde je počítadlo pozemních jednotek >";"Εδώ είναι ο μετρητής των χερσαίων δυνάμεων >";"Berikut adalah penghitung angkatan darat >";"นี่คือตัวนับจำนวนทัพบก >";"이곳에는 지상군의 수가 표시됩니다. >";"这\t里\t显\t示\t地\t面\t单\t位\t数\t量 >";"これは\t地上部隊\tカウンターです>";"這\t是\t地\t面\t部\t隊\t計\t數\t器 >";;
"hints/wtm_plane_newbie/tickets_indicator";"This is an indicator of team advantage";"Il s'agit d'un indicateur de l'avantage d'une équipe";"Questo é un indicatore del vantaggio della squadra";"Dies ist ein Indikator für einen Teamvorteil";"Es un indicador de la ventaja del equipo";"Это индикатор преимущества команд";"Це індикатор переваги команди";"To jest wskaźnik przewagi drużyny";"Isto é um indicador de vantagem da equipa";"Takım avantajı için gösterge bu";"Zde je indikace týmové výhody";"Αυτός είναι ένας δείκτης ομαδικού πλεονεκτήματος";"Ini adalah indikator keunggulan tim";"นี่คือตัวระบุความได้เปรียบของทีม";"이곳에는 팀의 우위에 관한 인디케이터가 표시됩니다.";"这\t是\t队\t伍\t获\t得\t优\t势\t的\t指\t示";"これは\tチームの\t優位性を\t示す\tインジケーターです";"這\t是\t隊\t伍\t獲\t得\t優\t勢\t的\t指\t示\t圖\t標";;
"hints/wtm_plane_newbie/gs_to_do";"Attack enemy aircraft and ground forces and protect our troops!";"Attaquez les avions et les forces terrestres ennemis et protégez nos troupes!";"Attacca gli aerei e le forze terrestri nemiche proteggendo le tue truppe!";"Greife feindliche Flugzeuge und Bodentruppen an und schütze unsere Truppen!";"¡Ataca a los aviones y fuerzas terrestres enemigas y protege a nuestras tropas!";"Атакуйте самолёты и наземную технику противника и защищайте наши войска!";"Атакуйте ворожу авіацію й наземні сили та захищайте наші війська!";"Atakuj samoloty i siły naziemne wroga i chroń naszych żołnierzy!";"Ataque as aeronaves e forças terrestres inimigas e proteja as nossas tropas!";"Düşman uçakları ve kara kuvvetlerine saldırın, bizim birliklerimizi koruyun!";"Útočtna nepřátelská letadla a pozemní jednotky a chraň naše vojáky!";"Επιτεθείτε σε εχθρικά αεροσκάφη και χερσαίες δυνάμεις και προστατέψτε τα στρατεύματά μας!";"Serang pesawat dan angkatan darat musuh, lindungi pasukan kita!";"โจมตีอากาศยานและทัพบกของศัตรู พร้อมทั้งปกป้องกองทัพของเรา!";"적 공중 및 지상 병력을 섬멸하고, 아군을 보호하는 것이 핵심입니다!";"攻\t击\t敌\t方\t空\t中\t单\t位\t和\t地\t面\t单\t位，\t并\t保\t护\t我\t方\t部\t队！";"敵航空機や\t地上部隊を\t攻撃し、\t自軍の\t部隊を\t守ってください！";"攻\t擊\t敵\t方\t戰\t機\t和\t地\t面\t部\t隊，\t保\t護\t我\t方\t部\t隊！";;
"hints/wtm_plane_newbie/crashed";"You have lost your aircraft! To avoid this, try to keep an eye on your altitude while performing maneuvers";"Vous avez perdu votre avion! Pour éviter cela, essayez de garder un œil sur votre altitude pendant que vous effectuez des manœuvres";"Hai perso il tuo aereo! Per evitare ciò, prova a tenere d'occhio la tua altezza quando effettui delle manovre";"Du hast dein Flugzeug verloren! Um das zu vermeiden, solltest du bei deinen Flugmanövern deine Höhe im Auge behalten";"¡Has perdido tu avión! Para evitarlo, intenta vigilar tu altitud mientras realizas maniobras";"Вы потеряли самолет! Чтобы избежать столкновений, не забывайте следить за высотой при выполнении маневров";"Ви втратили літак! Щоби цього не ставалося, стежте за висотою під час виконання маневрів";"Straciłeś swój samolot! Aby tego uniknąć, staraj się kontrolować wysokość podczas wykonywania manewrów";"Perdeu a sua aeronave! Para evitar essa situação, fique atento à altitude quando faz manobras";"Uçağınızı kaybettiniz! Bunu önlemek için, manevralar yaparken irtifanıza dikkat etmeye çalışın";"Ztratil jsi letadlo! Aby k tomu nedošlo, snaž se při provádění manévrů sledovat výšku.";"Χάσατε το αεροσκάφος σας! Για να μη συμβαίνει αυτό, προσπαθήστε να παρακολουθείτε το υψόμετρό σας ενώ εκτελείτε ελιγμούς";"Kamu kehilangan pesawat! Untuk mencegahnya, pantau terus ketinggianmu selama melakukan manuver";"คุณสูญเสียอากาศยานไปแล้ว! เพื่อหลีกเลี่ยงเหตุการณ์นี้ คอยจับตามองระดับความสูงระหว่างเคลื่อนที่";"추락했습니다! 추락하지 않기 위해서는 기동 중 고도에 항상 유의해야 합니다.";"战\t机\t已\t坠\t毁！\t为\t了\t避\t免\t此\t类\t事\t故\t再\t次\t发\t生，\t在\t进\t行\t机\t动\t时\t请\t务\t必\t注\t意\t所\t在\t的\t高\t度！";"機体を\t見失ってしまった！\tこのような\t事態を\t避けるため、\tマニューバを\t行う\t際は\t高度に\t注意しよう";"你\t失\t去\t了\t戰\t機！\t為\t避\t免\t這\t種\t情\t況，\t請\t在\t操\t控\t戰\t機\t時\t注\t意\t高\t度";;
"hints/wtm_plane_newbie/killed";"You have lost your aircraft! If you are under fire, start maneuvering to knock the enemy off your back";"Vous avez perdu votre avion! Si vous êtes sous le feu de l'ennemi, commencez à manœuvrer pour le mettre hors d'état de nuire";"Hai perso il tuo aereo! Se sei bersagliato, inizia a manovrare per sbarazzarti del nemico alle tue spalle";"Du hast dein Flugzeug verloren! Wenn du unter Beschuss gerätst, fang an zu manövrieren, um dir den Feind vom Hals zu schaffen";"¡Has perdido tu avión! Si estás bajo fuego, empieza a maniobrar para quitarte al enemigo de encima";"Вы потеряли самолет! Если по вам ведут огонь - начинайте маневрировать, чтобы сбить противника с хвоста";"Ви втратили літак! Якщо вас обстрілюють, починайте маневрувати, щоби вийти з-під прицілу ворога";"Straciłeś swój samolot! Jeśli jesteś pod ostrzałem, zacznij manewrować, aby zgubić wroga, który siedzi na ogonie";"Perdeu a sua aeronave! Quando estiver a ser atacado, comece a manobrar para despistar o inimigo";"Uçağınızı kaybettiniz! Eğer ateş altındaysanız, düşmandan kaçmak için manevra yapmaya başlayın";"Ztratil jsi letadlo! Pokud jsi pod palbou, začni manévrovat, abys nepřítele setřásl.";"Χάσατε το αεροσκάφος σας! Αν δέχεστε πυρά, ξεκινήστε ελιγμούς για να διώξετε τον εχθρό που σας ακολουθεί";"Kamu kehilangan pesawat! Jika sedang diserang, mulailah bermanuver untuk melepaskan diri dari musuh";"คุณสูญเสียอากาศยานไปแล้ว! หากคุณถูกโจมตี เริ่มเคลื่อนที่เพื่อสลัดศัตรูออก";"격추당했습니다! 적의 포화에 노출되어 있을 경우, 기동을 통해 적을 최대한 떨쳐내야 합니다.";"战\t机\t已\t被\t击\t毁！\t遭\t遇\t敌\t方\t火\t力\t可\t尝\t试\t做\t出\t机\t动\t进\t行\t规\t避，\t将\t敌\t人\t从\t后\t方\t甩\t脱。";"機体を\t見失ってしまった！\t攻撃を\t受けた\t場合は、\tマニューバを\t行って\t敵を\t振り\t切ろう";"你\t失\t去\t了\t戰\t機！\t如\t果\t你\t受\t到\t攻\t擊，\t可\t操\t控\t戰\t機\t來\t甩\t掉\t敵\t人";;
"hints/wtm_plane_newbie/tickets_end";"When the enemy runs out of victory points, they will lose!";"Lorsqu'une équipe tombe à court de points de victoire, elle perd!";"Quando il nemico termina i punti vittoria, perde!";"Wenn dem Gegner die Siegpunkte ausgehen, hat er verloren!";"¡Cuando el enemigo se quede sin puntos de victoria, perderá!";"Когда у противника кончатся очки победы - он проиграет!";"Коли у ворога закінчаться очки перемоги, він програє!";"Gdy przeciwnikowi skończą się punkty, przegra!";"Quando o inimigo ficar sem pontos de vitória, perderá!";"Düşmanın zafer puanı tükendiğinde savaşı kaybedecekler!";"Když nepříteli dojdou vítězné body, prohraje!";"Όταν ο εχθρός ξεμείνει από πόντους νίκης, θα χάσει!";"Musuh akan kalah jika kehabisan poin kemenangan!";"เมื่อศัตรูสูญเสียคะแนนชัยชนะจนหมด ก็จะพ่ายแพ้!";"적이 승리 점수를 모두 잃을 경우, 아군이 승리합니다!";"敌\t方\t分\t数\t耗\t尽\t后，\t他\t们\t就\t输\t了！";"敵の\t勝利\tポイントがなくなったら、\t敵の\t負けとなります！";"當\t敵\t人\t勝\t利\t點\t數\t耗\t盡\t時，\t他\t們\t就\t會\t落\t敗！";;
"hints/ineffective_hit_tank";"Shoot only when crosshair is green";"Ne tirez que lorsque le réticule est vert";"Spara solo quando il mirino è verde";"Schieße nur, wenn das Fadenkreuz grün leuchtet";"Disparar sólo cuando la retícula sea verde";"Стреляйте только тогда, когда прицел зеленый";"Стріляйте лише тоді, коли приціл зелений";"Strzelaj tylko wtedy, gdy celownik jest zielony.";"Dispare apenas quando a mira estiver verde";"Nişangâh yeşile dönünce ateş et";"Střílej pouze když je zaměřovací kříž zelený";"Ρίξτε μόνο όταν το σταυρόνημα είναι πράσινο";"Tembak hanya saat garis bidik berwarna hijau";"ยิงเฉพาะตอนที่ศูนย์เล็งกลายเป็นสีเขียว";"조준선이 녹색일 때에만 사격하십시오";"仅\t在\t准\t星\t变\t绿\t时\t开\t火";"照準が\t緑色になったときだけ\t発射しましょう";"僅\t在\t準\t星\t變\t綠\t時\t開\t火";;
"hints/miss_shot_tank";"Shoot only when crosshair is green";"Ne tirez que lorsque le réticule est vert";"Spara solo quando il mirino è verde";"Schieße nur, wenn das Fadenkreuz grün leuchtet";"Disparar sólo cuando la retícula sea verde";"Стреляйте только тогда, когда прицел зеленый";"Стріляйте лише тоді, коли приціл зелений";"Strzelaj tylko wtedy, gdy celownik jest zielony.";"Dispare apenas quando a mira estiver verde";"Nişangâh yeşile dönünce ateş et";"Střílej pouze když je zaměřovací kříž zelený";"Ρίξτε μόνο όταν το σταυρόνημα είναι πράσινο";"Tembak hanya saat garis bidik berwarna hijau";"ยิงเฉพาะตอนที่ศูนย์เล็งกลายเป็นสีเขียว";"조준선이 녹색일 때에만 사격하십시오";"仅\t在\t准\t星\t变\t绿\t时\t开\t火";"照準が\t緑色になったときだけ\t発射しましょう";"僅\t在\t準\t星\t變\t綠\t時\t開\t火";;
