"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"decals/jp_wasp_decal";"""Wasp"" emblem";"Emblème ""Guêpe""";"Stemma ""Vespa""";"„Wespe“-Abzeichen";"Emblema ""Avispa""";"Эмблема ""Оса""";"Емблема ""Оса""";"Emblemat „Osa”";"Emblema ""Wasp""";"""Eşek arısı"" amblemi";"Emblém ""Vosa""";"""Wasp"" emblem";"Emblem ""Tawon""";"""Wasp"" emblem";"""말벌"" 부대마크";"“胡\t蜂”\t徽\t标";"「ワスプ」\tの\t記章";"“胡\t蜂”\t徽\t標";;
"decals/jp_wasp_decal/desc";"""Wasp"" emblem, JGSDF";"Emblème ""Guêpe"", JGSDF";"Stemma ""Vespa"", Giappone";"„Wespe“-Abzeichen, JGSDF";"Emblema ""Avispa"", JGSDF";"Эмблема ""Оса"", силы самообороны Японии";"Емблема ""Оса"", сили самооборони Японії";"Emblemat ""Osa"", JGSDF";"Emblema ""Wasp"", JGSDF";"""Wasp"" amblemi, JGSDF";"emblém ""Vosa"", JGSDF";"""Wasp"" emblem, JGSDF";"Emblem ""Tawon"", JGSDF";"""Wasp"" emblem, JGSDF";"일본육상자위대 ""말벌"" 부대마크";"日\t本\t陆\t上\t自\t卫\t队\t第 11 普\t通\t科\t连\t队\t第 5 中\t队\t“胡\t蜂”\t徽\t标";"日本陸上自衛隊 「ワスプ」\tの\t記章";"日\t本\t陸\t上\t自\t衛\t隊\t第 11 普\t通\t科\t連\t隊\t第 5 中\t隊\t“胡\t蜂”\t徽\t標";;
"decals/rsa_6th_group_headquarters";"Emblem of the 6th Group Headquarters";"Emblème du QG du 6e Groupe";"Stemma del 6° Gruppo del Quartier Generale";"Abzeichen des Hauptquartiers der 6. Gruppe";"Emblema del Cuartel General del 6º Grupo";"Эмблема штаба 6-й группы";"Емблема Штабу 6-ї групи";"Oznaczenie Dowództwa 6 Grupy";"Emblema do Quartel-General do 6º Grupo";"6. Grup Karargahı Amblemi";"Znak velitelství 6. skupiny";"Emblem of the 6th Group Headquarters";"Emblem Markas Grup Ke-6";"Emblem of the 6th Group Headquarters";"제6군 본부 엠블럼";"第 6 大\t队\t指\t挥\t部\t徽\t标";"第\t6隊本部の\t記章";"第 6 大\t隊\t指\t揮\t部\t徽\t標";;
"decals/rsa_6th_group_headquarters/desc";"Emblem of the 6th Group headquarters, Eastern Province Command, RSA";"Emblème du QG du 6e Groupe, Eastern Province Command, Afrique du Sud";"Stemma del 6° Gruppo del Quartier Generale, Comando della Provincia Orientale, RSA";"Abzeichen des Hauptquartiers der 6. Gruppe, Kommando der Ostprovinz, RSA";"Emblema del Cuartel General del 6º Grupo, Comando de la Provincia Oriental RSA";"Эмблема штаба 6-й группы, командование Восточной провинции, ЮАР";"Емблема штабу 6-ї групи, Командування Східної Провінції, РСБ";"Oznaczenie Dowództwa 6 Grupy, Dowództwo Prowincji Wschodniej, RPA";"Emblema do Quartel-General do 6º Grupo, Comando da Província Oriental, RSA";"6. Grup Karargahı, Doğu Eyalet Komutanlığı, RSA amblemi";"Emblém velitelství 6. skupiny, Východní provinční velitelství, RSA";"Emblem of the 6th Group headquarters, Eastern Province Command, RSA";"Emblem Markas Grup Ke-6, Komando Provinsi Timur, RSA";"Emblem of the 6th Group headquarters, Eastern Province Command, RSA";"남아공 육군 동부사령부 제6군 본부의 엠블럼";"南\t非\t共\t和\t国\t东\t部\t省\t司\t令\t部，\t第 6 大\t队\t指\t挥\t部\t徽\t标";"南\tアフリカ\t共和国陸軍 東部方面司令部 第\t6群本部の\t記章";"南\t非\t共\t和\t國\t東\t部\t省\t司\t令\t部\t第 6 大\t隊\t指\t揮\t部\t徽\t標";;
"decals/se_p7_southern_skane_regiment";"South Skåne Regiment Emblem";"Emblème du Régiment de Scanie du sud";"Stemma del Reggimento Meridionale Skåne";"Wappen des Regiments Süd-Skåne";"Emblema del Regimiento de Skåne Sur";"Эмблема полка Южного Скане";"Емблема полку South Skåne";"Emblemat Pułku Południowej Skanii";"Emblema do Regimento South Skåne";"Güney Skåne Taburu Amblemi";"Emblém pluku Jižní Skåne";"South Skåne Regiment Emblem";"Emblem Resimen Skåne Selatan";"South Skåne Regiment Emblem";"남스코네연대 엠블럼";"南\t斯\t科\t讷\t团\t徽\t标";"軍南\tスコーネ\t連隊の\t記章";"南\t斯\t科\t訥\t團\t徽\t標";;
"decals/se_p7_southern_skane_regiment/desc";"An emblem of the South Skåne Regiment (P 7), Swedish Army. The emblem of the regiment is directly inspired by the flag of Scania (Skåne), which features a red griffin with a blue crown. The design is said to date back to the 1600s, though specific details are scarce. This particular variant is taken from the regiment’s flag and was designed in 1998 by Kristina Holmgård-Åkerberg, who created many flags for other Swedish military groups. It became the regimental color flag officially on July 1st, 2000, using the emblem on a yellow background. While the full coat of arms of the regiment seldom appears on armored vehicles, this specific variant does — it could be seen painted small on the front and rear plates of their CV9040B vehicles during exercises, usually accompanied by a larger low-visibility griffin head as well.";"Un emblème du régiment de Scanie du Sud (P 7), armée suédoise. L’emblème du régiment s’inspire directement du drapeau de la Scanie (Skåne), qui présente un griffon rouge couronné de bleu. Ce motif remonterait au XVIIe siècle, bien que les détails précis soient rares. Cette variante particulière provient du drapeau du régiment et a été conçue en 1998 par Kristina Holmgård-Åkerberg, qui a réalisé de nombreux drapeaux pour d’autres unités militaires suédoises. Il est devenu officiellement le drapeau de tradition du régiment le 1er juillet 2000, utilisant l’emblème sur fond jaune. Si les armoiries complètes du régiment apparaissent rarement sur les véhicules blindés, cette variante spécifique, elle, est bien présente — on pouvait la voir peinte en petit sur les plaques avant et arrière des CV9040B du régiment lors des exercices, généralement accompagnée d’une tête de griffon plus grande en version basse visibilité.";"Stemma del Reggimento South Skåne (P 7) dell’Esercito svedese. Lo stemma del reggimento è direttamente ispirato alla bandiera della Scania (Skåne), che raffigura un grifone rosso con una corona blu. Si dice che il disegno risalga al XVII secolo, anche se i dettagli specifici sono scarsi. Questa particolare variante è tratta dalla bandiera del reggimento ed è stata disegnata nel 1998 da Kristina Holmgård-Åkerberg, che realizzò numerose bandiere per altri gruppi militari svedesi. Divenne ufficialmente la bandiera di corpo del reggimento il 1º luglio 2000, utilizzando lo stemma su sfondo giallo. Sebbene lo stemma araldico completo del reggimento compaia raramente sui veicoli corazzati, questa variante specifica sì — poteva essere vista dipinta in piccolo sulle piastre anteriore e posteriore dei loro veicoli CV9040B durante le esercitazioni, solitamente accompagnata anche da una testa di grifone più grande a bassa visibilità.";"Ein Abzeichen des Süd-Skåne-Regiments (P 7) der schwedischen Armee. Das Wappen des Regiments ist direkt von der Flagge von Schonen (Skåne) inspiriert, die einen roten Greif mit einer blauen Krone zeigt. Das Design soll auf das Jahr 1600 zurückgehen, aber es gibt kaum genaue Angaben. Diese Variante stammt von der Flagge des Regiments und wurde 1998 von Kristina Holmgård-Åkerberg entworfen, die bereits viele Flaggen für andere schwedische Militärgruppen entworfen hat. Sie wurde am 1. Juli 2000 offiziell zur Regimentsflagge und verwendet das Wappen auf gelbem Hintergrund. Während das vollständige Wappen des Regiments nur selten auf gepanzerten Fahrzeugen zu sehen ist, ist dies bei dieser speziellen Variante der Fall - man konnte es bei Übungen klein auf die Front- und Heckplatten der CV9040B-Fahrzeuge gemalt sehen, in der Regel auch zusammen mit einem größeren, schlecht sichtbaren Greifenkopf.";"Emblema del Regimiento de Skåne del Sur (P 7), del Ejército Sueco. El emblema del regimiento se inspira directamente en la bandera de Scania (Skåne), que presenta un grifo rojo con una corona azul. Se dice que el diseño se remonta a la década de 1600, aunque los detalles concretos son escasos. Esta variante concreta está tomada de la bandera del regimiento y fue diseñada en 1998 por Kristina Holmgård-Åkerberg, que creó muchas banderas para otros grupos militares Suecos. Se convirtió oficialmente en la bandera de color del regimiento el 1 de Julio de 2000, utilizando el emblema sobre fondo amarillo. Aunque el escudo completo del regimiento rara vez aparece en los vehículos blindados, esta variante específica sí lo hace — se podía ver pintado en pequeño en las placas delantera y trasera de sus vehículos CV9040B durante los ejercicios, normalmente acompañado también de una cabeza de grifo más grande y poco visible.";"Эмблема полка Южного Скане (P7) армии Швеции. Эмблема полка непосредственно вдохновлена флагом Скании (Skane), на котором изображен красный гриффон с синей короной. Говорят, что дизайн здания датируется 1600-ми годами, хотя конкретных деталей почти нет. Этот конкретный вариант взят из флага полка и был разработан в 1998 году Кристиной Холмгорд-Окерберг, которая создала множество флагов для других шведских военных группировок. 1 июля 2000 года он официально стал цветным флагом полка, используя эмблему на желтом фоне. В то время как полный герб полка редко появляется на бронетехнике, этот конкретный вариант присутствует — его можно было увидеть нарисованным мелким шрифтом на передних и задних номерных знаках их машин CV9040B во время учений.";"Емблема полку South Skåne (P 7), Збройні сили Швеції. Емблема полку безпосередньо натхненна прапором Сконе (Skåne), на якому зображено червоного грифона з синьою короною. Вважається, що дизайн датується 1600-ми роками, хоча конкретних деталей мало. Цей конкретний варіант запозичений з прапора полку та був розроблений у 1998 році Крістіною Хольмгард-Окерберг, яка створила багато прапорів для інших шведських військових груп. Він офіційно став полковим прапором 1-го липня 2000 року з використанням емблеми на жовтому фоні. Хоча повний герб полку рідко з'являється на бронетехніці, цей конкретний варіант з'являється — його можна побачити маленьким друкованим шрифтом на передньому та задньому номерах машин CV9040B під час навчань, зазвичай у супроводі більш малопомітної голови грифона.";"Emblemat Pułku Południowej Skanii (P 7) armii szwedzkiej. Emblemat pułku jest bezpośrednio inspirowany flagą Skanii (Skåne), na której widnieje czerwony gryf z niebieską koroną. Projekt ten pochodzi podobno z XVII wieku, choć szczegółowe informacje na ten temat są skąpe. Ta konkretna wersja pochodzi z flagi pułku i została zaprojektowana w 1998 roku przez Kristinę Holmgård-Åkerberg, która stworzyła wiele flag dla innych szwedzkich grup wojskowych. Oficjalnie stała się flagą pułku 1 lipca 2000 r., z emblematem na żółtym tle. Chociaż pełny herb pułku rzadko pojawia się na pojazdach opancerzonych, ten konkretny wariant jest widoczny – można go było zobaczyć namalowany w małym rozmiarze na przednich i tylnych płytach pojazdów CV9040B podczas ćwiczeń, zwykle w towarzystwie większej, słabo widocznej głowy gryfa.";"Um emblema do Regimento de South Skåne (P 7), do Exército Sueco. O emblema do regimento é diretamente inspirado na bandeira de Scania (Skåne), que apresenta um grifo vermelho com uma coroa azul. Diz-se que o design remonta ao século XVII, embora os detalhes específicos sejam escassos. Esta variante em particular foi retirada da bandeira do regimento e foi desenhada em 1998 por Kristina Holmgård-Åkerberg, que criou muitas bandeiras para outros grupos militares suecos. Tornou-se oficialmente a bandeira de cores regimentais a 1 de julho de 2000, com o emblema sobre um fundo amarelo. Embora o brasão completo do regimento raramente apareça em veículos blindados, esta variante específica aparece — podia ser vista pintada em pequeno nas placas dianteira e traseira dos veículos CV9040B durante exercícios, normalmente acompanhada por uma cabeça de grifo de baixa visibilidade de maiores dimensões.";"South Skåne Regiment (P 7) (Güney Skåne Alayı) arması, İsveç Ordusu. Alayın arması, doğrudan Skåne bayrağından esinlenmiştir, bu bayrak mavi taçlı kırmızı bir griffon figürünü içerir. Tasarımın 1600’lü yıllara dayandığı söylenir, ancak kesin detaylar azdır. Bu özel varyant, alayın bayrağından alınmıştır ve 1998 yılında Kristina Holmgård-Åkerberg tarafından tasarlanmıştır; kendisi başka birçok İsveç askerî birliği için de bayraklar üretmiştir. 1 Temmuz 2000’de, bu arma sarı zemin üzerine yerleştirilerek resmî alay sancak rengi halini almıştır. Alayın tam armasına zırhlı araçlar üzerinde nadiren rastlansa da, bu özel varyant görülür — tatbikatlar sırasında CV9040B araçlarının ön ve arka plakalarına küçük boyutlarda boyanmış halde, genellikle daha büyük, düşük görünürlüklü bir griffon başıyla birlikte yer almıştır.";"Emblém pluku South Skåne Regiment (P 7) švédské armády. Emblém pluku je přímo inspirován vlajkou Skåne, na které je vyobrazen červený griffin s modrou korunou. Design údajně pochází z 16. století, ale konkrétní podrobnosti jsou známy jen velmi málo. Tato konkrétní varianta je převzata z vlajky pluku a byla navržena v roce 1998 Kristinou Holmgård-Åkerberg, která vytvořila mnoho vlajek pro jiné švédské vojenské skupiny. Oficiálně se stala vlajkou pluku 1. července 2000, s emblémem na žlutém pozadí. Zatímco celý erb pluku se na obrněných vozidlech objevuje jen zřídka, tato konkrétní varianta ano – během cvičení byla vidět v malém provedení na předních a zadních štítech vozidel CV9040B, obvykle doprovázená větší, méně viditelnou hlavou gryfa.";"An emblem of the South Skåne Regiment (P 7), Swedish Army. The emblem of the regiment is directly inspired by the flag of Scania (Skåne), which features a red griffin with a blue crown. The design is said to date back to the 1600s, though specific details are scarce. This particular variant is taken from the regiment’s flag and was designed in 1998 by Kristina Holmgård-Åkerberg, who created many flags for other Swedish military groups. It became the regimental color flag officially on July 1st, 2000, using the emblem on a yellow background. While the full coat of arms of the regiment seldom appears on armored vehicles, this specific variant does — it could be seen painted small on the front and rear plates of their CV9040B vehicles during exercises, usually accompanied by a larger low-visibility griffin head as well.";"Emblem Resimen Skåne Selatan (P 7), Angkatan Darat Swedia. Emblem resimen ini terinspirasi langsung dari bendera Scania (Skåne), yang menampilkan griffin merah bermahkota biru. Desainnya konon berasal dari tahun 1600-an meskipun detail spesifiknya jarang ditemukan. Varian khusus ini berasal dari bendera resimen dan dirancang pada tahun 1998 oleh Kristina Holmgård-Åkerberg, yang menciptakan banyak bendera untuk kelompok militer Swedia lainnya. Bendera ini resmi menjadi bendera warna resimen pada 1 Juli 2000, menggunakan emblem pada latar belakang kuning. Meski lambang kebesaran penuh resimen ini jarang muncul pada kendaraan lapis baja, varian khusus ini sering muncul dan terlihat dicat kecil di pelat depan dan belakang kendaraan CV9040B mereka selama latihan, biasanya disertai dengan kepala griffin yang lebih besar dan kurang terlihat juga.";"An emblem of the South Skåne Regiment (P 7), Swedish Army. The emblem of the regiment is directly inspired by the flag of Scania (Skåne), which features a red griffin with a blue crown. The design is said to date back to the 1600s, though specific details are scarce. This particular variant is taken from the regiment’s flag and was designed in 1998 by Kristina Holmgård-Åkerberg, who created many flags for other Swedish military groups. It became the regimental color flag officially on July 1st, 2000, using the emblem on a yellow background. While the full coat of arms of the regiment seldom appears on armored vehicles, this specific variant does — it could be seen painted small on the front and rear plates of their CV9040B vehicles during exercises, usually accompanied by a larger low-visibility griffin head as well.";"스웨덴 육군 남스코네 연대(P 7)의 문장. 연대의 문장은 스코네(Skåne)의 깃발에서 직접 영감을 받았으며, 깃발에는 파란 왕관을 쓴 빨간 그리핀이 그려져 있습니다. 이 디자인은 1600년대로 거슬러 올라간다고 전해지지만, 구체적인 세부 사항은 거의 알려져 있지 않습니다. 이 특정 변형은 연대의 깃발에서 가져온 것으로, 1998년 Kristina Holmgård-Åkerberg가 설계했으며, 그녀는 다른 스웨덴 군부대의 많은 깃발도 제작했습니다. 이 문장은 2000년 7월 1일부터 공식적으로 연대 깃발로 사용되었으며, 노란색 배경에 문장을 배치했습니다. 연대의 전체 문장이 장갑차에 나타나는 경우는 드물지만, 이 특정 변형은 실제로 사용되었습니다. 연습 중 CV9040B 차량의 전후면 장갑판에 작게 그려진 것을 볼 수 있었으며, 일반적으로 더 큰 저가시성 그리핀 머리 문장과 함께 표시되었습니다.";"瑞\t典\t陆\t军\t南\t斯\t科\t讷 (P 7) 团\t徽\t标。\t其\t设\t计\t直\t接\t源\t自\t以\t头\t戴\t蓝\t冠\t的\t红\t色\t狮\t鹫\t为\t核\t心\t元\t素\t的\t斯\t科\t讷\t省\t省\t旗，\t这\t一\t纹\t章\t的\t传\t统\t最\t早\t可\t追\t溯\t至 17 世\t纪，\t但\t具\t体\t细\t节\t已\t不\t可\t考。\t该\t版\t本\t徽\t标\t出\t自\t该\t部\t队 1998 年\t版\t团\t旗\t的\t设\t计\t师\t克\t里\t斯\t蒂\t娜·霍\t尔\t姆\t格\t德\t-\t奥\t克\t伯\t格\t之\t手\t—\t—\t他\t也\t是\t瑞\t典\t陆\t军\t其\t他\t大\t量\t单\t位\t部\t队\t标\t识\t的\t创\t作\t人\t—\t—\t最\t终\t于 2000 年 7 月 1 日\t正\t式\t成\t为\t黄\t底\t团\t旗\t的\t主\t体\t图\t案。\t虽\t然\t团\t级\t单\t位\t的\t完\t整\t纹\t章\t鲜\t少\t出\t现\t在\t装\t甲\t战\t斗\t车\t辆\t上，\t但\t简\t化\t后\t的\t徽\t标\t图\t案\t仍\t然\t作\t为\t识\t别\t符\t号\t得\t到\t应\t用：\t瑞\t典\t军\t事\t演\t习\t的\t影\t像\t资\t料\t可\t见\t该\t团 CV 9040B 步\t战\t车\t的\t前\t后\t装\t甲\t板\t均\t喷\t涂\t小\t型\t团\t徽，\t常\t与\t大\t尺\t寸\t低\t可\t视\t度\t狮\t鹫\t首\t图\t案\t组\t合\t出\t现。";"スウェーデン\t陸軍 南\tスコーネ\t連隊（P7）\tの\t記章。\t連隊の\t記章は、\tスコーネ\t地方の\t旗に\t直接着想を\t得ており、\t青い\t王冠を\t載せた\t赤い\tグリフィンが\t描かれている。\tこの\tデザインの\t起源は\t1600年代にさかのぼると\t言われているが、\t詳細は\t定かではない。\t現在のものは\t連隊旗に\t用いられているもので、\tその\t他の\tスウェーデン\t軍旗を\t多く\t手がけた\tクリスティーナ・ホルムゴード＝オーケルベリによって\t1998年に\tデザインされた。\t2000年\t7月\t1日、\tこの\t記章を\t黄色の\t背景にあしらったものが\t正式な\t連隊旗となった。\tこの\t連隊の\t完全な\t紋章が\t装甲車両に\t描かれることはまれだが、\tこの\tバリエーションは\t例外で、\t演習時には、\tこの\t記章が\tCV9040B\t車両の\t前後装甲板に\t小さく\t描かれているのを\t見ることができた。\tたいていの\t場合、\t低視認性の\t大きな\tグリフィンの\t頭部\tマークと\t併用されていた。";"瑞\t典\t陸\t軍\t南\t斯\t科\t訥 (P 7) 團\t徽\t標。\t其\t設\t計\t直\t接\t源\t自\t以\t頭\t戴\t藍\t冠\t的\t紅\t色\t獅\t鷲\t為\t核\t心\t元\t素\t的\t斯\t科\t訥\t省\t省\t旗，\t這\t一\t紋\t章\t的\t傳\t統\t最\t早\t可\t追\t溯\t至 17 世\t紀，\t但\t具\t體\t細\t節\t已\t不\t可\t考。\t該\t版\t本\t徽\t標\t出\t自\t該\t部\t隊 1998 年\t版\t團\t旗\t的\t設\t計\t師\t克\t里\t斯\t蒂\t娜·霍\t爾\t姆\t格\t德\t-\t奧\t克\t伯\t格\t之\t手\t—\t—\t他\t也\t是\t瑞\t典\t陸\t軍\t其\t他\t大\t量\t單\t位\t部\t隊\t標\t識\t的\t創\t作\t人\t—\t—\t最\t終\t於 2000 年 7 月 1 日\t正\t式\t成\t為\t黃\t底\t團\t旗\t的\t主\t體\t圖\t案。\t雖\t然\t團\t級\t單\t位\t的\t完\t整\t紋\t章\t鮮\t少\t出\t現\t在\t裝\t甲\t戰\t鬥\t車\t輛\t上，\t但\t簡\t化\t後\t的\t徽\t標\t圖\t案\t仍\t然\t作\t為\t識\t別\t符\t號\t得\t到\t應\t用：\t瑞\t典\t軍\t事\t演\t習\t的\t影\t像\t資\t料\t可\t見\t該\t團 CV 9040B 步\t戰\t車\t的\t前\t後\t裝\t甲\t板\t均\t噴\t塗\t小\t型\t團\t徽，\t常\t與\t大\t尺\t寸\t低\t可\t視\t度\t獅\t鷲\t首\t圖\t案\t組\t合\t出\t現。";;
"decals/uk_1st_armoured_division";"Emblem of the 1st Armoured Division";"Emblème de la 1re Division blindée";"Stemma della 1st Armoured Division";"Abzeichen der 1st Armoured Division";"Emblema de la 1ª División Blindada";"Эмблема 1-й бронетанковой дивизии";"Емблема 1-ї бронетанкової дивізії";"Emblemat 1 Dywizji Pancernej";"Emblema da 1ª Divisão Blindada";"1. Zırhlı Tümen Amblemi";"Emblém 1. obrněné divize";"Emblem of the 1st Armoured Division";"Emblem Divisi Kavaleri Ke-1";"Emblem of the 1st Armoured Division";"제1기갑사단 부대마크";"第 1 装\t甲\t师\t徽\t标";"第\t1軽機甲師団の\t記章";"第 1 裝\t甲\t師\t徽\t標";;
"decals/uk_1st_armoured_division/desc";"Emblem of the 1st Armoured Division, Great Britain";"Emblème de la 1re Division blindée, Royaume-Uni";"Stemma della 1st Armoured Division, Gran Bretagna";"Abzeichen der 1st Armoured Division, Großbritannien";"Emblema de la 1° División Acorazada, Gran Bretaña";"Эмблема 1-й бронетанковой дивизии Великобритании";"Емблема 1-ї бронетанкової дивізії Великобританії";"Emblemat 1 Dywizji Pancernej, Wielka Brytania";"Emblema da 1ª Divisão Blindada, Grã-Bretanha";"1. Zırhlı Tümen Amblemi, Büyük Britanya";"Emblém 1. obrněné divize, Velká Británie";"Emblem of the 1st Armoured Division, Great Britain";"Emblem Divisi Kavaleri Ke-1, Britania Raya";"Emblem of the 1st Armoured Division, Great Britain";"영국 제1기갑사단 부대마크";"英\t国\t陆\t军\t第 1 装\t甲\t师\t徽\t标";"イギリス\t陸軍 第\t1軽機甲師団の\t記章";"英\t國\t陸\t軍\t第 1 裝\t甲\t師\t徽\t標";;
"decals/uk_79_armoured_division";"Emblem of 79th Armoured Division";"Emblème de la 79e Division blindée";"Stemma della 79^ Divisione Corazzata";"Abzeichen der 79th Armoured Division";"Emblema de la 79ª División Blindada";"Эмблема 79-й бронетанковой дивизии";"Емблема 79-ї бронетанкової дивізії";"Emblemat 79 Dywizji Pancernej";"Emblema da 79ª Divisão Blindada";"79. Zırhlı Tümen amblemi";"Emblém 79. obrněné divize, královský obrněný sbor";"Emblem of 79th Armoured Division";"Emblem Divisi Kavaleri Ke-79";"Emblem of 79th Armoured Division";"제79기갑사단 엠블럼";"第 79 装\t甲\t师\t徽\t标";"イギリス\t軍 第\t79機甲旅団 記章";"第 79 裝\t甲\t師\t徽\t標";;
"decals/uk_79_armoured_division/desc";"Emblem of 79th Armoured Division, Great Britain";"Emblème de la 79e Division blindée, Royaume-Uni";"Stemma della 79^ Divisione Corazzata, Gran Bretagna";"Abzeichen der 79th Armoured Division, Großbritannien";"Emblema de la 79ª División Blindada, Gran Bretaña";"Эмблема 79-й бронетанковой дивизии Великобритании";"Емблема 79-ї бронетанкової дивізії Великобританії";"Emblemat 79 Dywizji Pancernej, Wielka Brytania";"Emblema da 79ª Divisão Blindada, Grã-Bretanha";"79. Zırhlı Tümen amblemi, Büyük Britanya";"79. obrněná divize
Britský královský obrněný sbor";"Emblem of 79th Armoured Division, Great Britain";"Emblem Divisi Kavaleri Ke-79, Britania Raya";"Emblem of 79th Armoured Division, Great Britain";"영국 제79기갑사단 엠블럼";"英\t国\t陆\t军\t第 79 装\t甲\t师\t徽\t标";"イギリス\t軍 第\t79機甲旅団 記章";"英\t國\t陸\t軍\t第 79 裝\t甲\t師\t徽\t標";;
"decals/uk_guards_armoured_division";"Emblem of Guards Armoured Division";"Emblème de la Division blindée de la Garde";"Stemma della Divisione Corazzata Guardie";"Abzeichen der Guards Armoured Division";"Emblema de la División Blindada de Guardias";"Эмблема гвардейской бронетанковой дивизии";"Емблема гвардійської бронетанкової дивізії";"Emblemat Dywizji Pancernej Gwardii";"Emblema da Divisão Blindada de Guardas";"Muhafız Zırhlı Tümen Amblemi";"Znak gardové obrněné divize";"Emblem of Guards Armoured Division";"Emblem Divisi Kavaleri Garda";"Emblem of Guards Armoured Division";"근위기갑사단 엠블럼";"禁\t卫\t装\t甲\t师\t徽\t标";"Emblem of Guards Armoured Division";"禁\t衛\t裝\t甲\t師\t徽\t標";;
