"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"updater/status/downloading";"Downloading add-on {addonInfo}";"Téléchargement de l'extension {addonInfo}";"Download add-on {addonInfo}";"Lädt Add-On {addonInfo} herunter";"Descargando complemento {addonInfo}";"Скачивается дополнение {addonInfo}";"Завантажується доповнення {addonInfo}";"Pobieranie dodatku {addonInfo}";"Transferindo add-on: {addonInfo}";"{addonInfo} eklentisi indiriliyor";"Stahuji add-on {addonInfo}";"Λήψη πρόσθετου {addonInfo}";"Mengunduh fitur tambahan {addonInfo}";"กำลังดาวน์โหลดส่วนเสริม {addonInfo}";"애드온 {addonInfo} 다운로드 중";"正\t在\t下\t载\t插\t件：\t{addonInfo}";"アドオン{addonInfo}を\tダウンロード\t中";"正\t在\t下\t載\t插\t件：\t{addonInfo}";;
"updater/status/paused";"Add-on download paused {addonInfo}";"Téléchargement du module complémentaire suspendu {addonInfo}";"Download aggiuntivo in pausa {addonInfo}";"Add-on Download angehalten {addonInfo}";"Descarga del complemento pausada {addonInfo}";"Загрузка дополнения приостановлена {addonInfo}";"Завантаження доповнення призупинено {addonInfo}";"Pobieranie dodatku wstrzymane {addonInfo}";"Transferência Add-on em pausa {addonInfo}";"Eklenti indirme duraklatıldı {addonInfo}";"Stahování addonu pozastaveno {addonInfo}";"Προσωρινή διακοπή λήψης πρόσθετου {addonInfo}";"Unduhan fitur tambahan dijeda {addonInfo}";"หยุดดาวน์โหลดส่วนเสริมชั่วคราว {addonInfo}";"애드온 {addonInfo} 다운로드 중지";"已\t停\t止\t下\t载\t附\t加\t资\t源 {addonInfo}";"アドオンダウンロード\t停止{addonInfo}";"已\t停\t止\t下\t載\t附\t加\t資\t源 {addonInfo}";;
"updater/status/pausedByConnection";"Downloading is suspended due to the mobile network {addonInfo}";"Le téléchargement est suspendu à cause du réseau mobile {addonInfo}";"Il download è stato sospeso a causa della rete mobile {addonInfo}";"Das Herunterladen wird aufgrund des Mobilfunknetzes unterbrochen {addonInfo}";"La descarga se ha suspendido debido a la red móvil {addonInfo}";"Загрузка приостановлена из-за мобильной сети {addonInfo}";"Завантаження припинено через мобільну мережу {addonInfo}";"Pobieranie jest zawieszone z powodu sieci komórkowej {addonInfo}";"A transferência está suspensa devido à network mobile {addonInfo}";"İndirme, mobil ağdan dolayı askıya alındı {addonInfo}";"Stahování je na mobilních sítích pozastaveno {addonInfo}";"Η λήψη έχει ανασταλεί λόγω του δικτύου κινητής τηλεφωνίας {addonInfo}";"Unduhan ditangguhkan karena jaringan seluler {addonInfo}";"การดาวน์โหลดหยุดชั่วคราวเนื่องจากใช้เครือข่ายมือถือ {addonInfo}";"모바일 네트워크를 사용하여 {addonInfo}의 다운로드가 중지되었습니다.";"正\t在\t使\t用\t移\t动\t网\t络，\t已\t取\t消\t下\t载 {addonInfo}";"モバイルネットワークにより\tダウンロードが\t中断されました {addonInfo}";"正\t在\t使\t用\t移\t動\t網\t路，\t已\t取\t消\t下\t載 {addonInfo}";;
"updater/status/complete";"Download completed";"Téléchargement terminé";"Download completato";"Download abgeschlossen";"Descarga completada";"Загрузка завершена";"Завантаження завершено";"Pobieranie ukończone";"Transferência concluída";"İndirme tamamlandı";"Stahování dokončeno";"Η λήψη ολοκληρώθηκε";"Unduhan selesai";"ดาวน์โหลดเสร็จสิ้น";"다운로드 완료";"下\t载\t完\t成";"ダウンロード\t完了";"下\t載\t完\t成";;
"updater/status/downloading/short";"Downloading";"Téléchargement";"In download";"Lädt herunter";"Descargando";"Скачивается";"Завантаження";"Pobieranie";"Transferindo";"İndiriliyor";"Stahuji";"Γίνεται λήψη";"Mengunduh";"กำลังดาวน์โหลด";"다운로드 중";"正\t在\t下\t载";"ダウンロード\t中";"正\t在\t下\t載";;
"updater/status/paused/short";"Download paused";"Téléchargement en pause";"Download in pausa";"Download pausiert";"Descarga pausada";"Загрузка приостановлена";"Завантаження призупинено";"Pobieranie wstrzymane";"Transferência em pausa";"İndirme duraklatıldı";"Stahování pozastaveno";"Προσωρινή διακοπή λήψης";"Unduhan dijeda";"หยุดดาวน์โหลดชั่วคราว";"다운로드 일시 정지됨";"下\t载\t已\t暂\t停";"ダウンロード\t停止";"下\t載\t已\t暫\t停";;
"updater/status/pausedByConnection/short";"Waiting while the mobile network";"En attente du réseau mobile";"In attesa della connessione mobile";"Auf Mobilfunknetz warten";"Esperando mientras funciona la red móvil";"Ожидание, мобильная сеть";"Очікування мобільної мережі";"Oczekiwanie na połączenie z siecią komórkową";"Esperando enquanto a network mobile";"Mobil ağ bağlanırken bekleniyor";"Čekání na mobilní síť";"Αναμονή όσο το δίκτυο κινητής τηλεφωνίας";"Menunggu sementara jaringan seluler";"รออยู่เพราะใช้เครือข่ายมือถือ";"모바일 네트워크를 기다리는 중...";"等\t待\t移\t动\t网\t络\t加\t载";"モバイルネットワークを\t待っています";"等\t待\t移\t動\t網\t路\t加\t載";;
"updater/downloading";"Downloading additional content";"Téléchargement du contenu additionnel";"Contenuti aggiuntivi in download";"Lade zusätzliche Inhalte herunter...";"Descargando contenido adicional";"Загрузка дополнительного контента";"Завантаження додаткового контенту";"Pobieranie dodatkowej zawartości";"Baixando conteúdo adicional";"Ek içerik indiriliyor";"Stahování dalšího obsahu";"Γίνεται λήψη πρόσθετου περιεχομένου";"Mengunduh konten tambahan";"กำลังดาวน์โหลดเนื้อหาเพิ่มเติม";"추가 콘텐츠 다운로드 중";"正\t在\t下\t载\t附\t加\t内\t容";"追加\tコンテンツを\tダウンロード";"正\t在\t下\t載\t附\t加\t內\t容";;
"updater/dspeed/b";"B/s";"B/s";"B/s";"B/s";"B/s";"Б/сек";"Б/сек";"B/s";"B/s";"B/s";"B/s";"B/s";"B/dtk";"B/s";"B/s";"B/s";"B/s";"B/s";;
"updater/dspeed/kb";"Kb/s";"Kb/s";"Kb/s";"Kb/s";"Kb/s";"Кб/сек";"Кб/сек";"Kb/s";"Kb/s";"Kb/s";"Kb/s";"Kb/s";"Kb/dtk";"Kb/s";"KB/s";"Kb/s";"Kb/s";"Kb/s";;
"updater/dspeed/mb";"Mb/s";"Mb/s";"Mb/s";"Mb/s";"Mb/s";"Мб/сек";"Мб/сек";"Mb/s";"Mb/s";"Mb/s";"Mb/s";"Mb/s";"Mb/dtk";"Mb/s";"MB/s";"Mb/s";"Mb/s";"Mb/s";;
"updater/dspeed/gb";"Gb/s";"Gb/s";"Gb/s";"Gb/s";"Gb/s";"Гб/сек";"Гб/сек";"Gb/s";"Gb/s";"Gb/s";"Gb/s";"Gb/s";"Gb/dtk";"Gb/s";"GB/s";"Gb/s";"Gb/s";"Gb/s";;
"updater/error/0";"Unknown error";"Erreur inconnue";"Errore sconosciuto";"Unbekannter Fehler";"Error desconocido";"Неизвестная ошибка";"Невідома помилка";"Nieznany błąd";"Erro desconhecido";"Bilinmeyen hata";"Neznámá chyba";"Άγνωστο σφάλμα";"Terjadi kesalahan yang tidak diketahui";"ข้อผิดพลาดที่ไม่รู้จัก";"알 수 없는 오류";"未\t知\t错\t误";"不明な\tエラー";"未\t知\t錯\t誤";"UPDATER_ERROR";
"updater/error/1";"Unknown error";"Erreur inconnue";"Errore sconosciuto";"Unbekannter Fehler";"Error desconocido";"Неизвестная ошибка";"Невідома помилка";"Nieznany błąd";"Erro desconhecido";"Bilinmeyen hata";"Neznámá chyba";"Άγνωστο σφάλμα";"Terjadi kesalahan yang tidak diketahui";"ข้อผิดพลาดที่ไม่รู้จัก";"알 수 없는 오류";"未\t知\t错\t误";"不明な\tエラー";"未\t知\t錯\t誤";"UPDATER_ERROR_CONFIG";
"updater/error/2";"Network error";"Erreur réseau";"Errore di rete";"Netzwerkfehler";"Error de red";"Сетевая ошибка";"Мережева помилка";"Błąd sieci";"Erro de rede";"Ağ hatası";"Chyba sítě";"Σφάλμα δικτύου";"Terjadi kesalahan jaringan";"ข้อผิดพลาดของเครือข่าย";"네트워크 오류";"网\t络\t错\t误";"ネットワークエラー";"網\t路\t錯\t誤";"UPDATER_ERROR_HTTP";
"updater/error/3";"Disk I/O error";"Erreur inconnue";"Errore sconosciuto";"Unbekannter Fehler";"Error desconocido";"Ошибка записи на диск";"Помилка запису на диск";"Nieznany błąd";"Erro de disco I/O";"Bilinmeyen hata";"Neznámá chyba";"Σφάλμα δίσκου I/O";"Terjadi kesalahan Disk I/O";"ข้อผิดพลาดของ Disk I/O";"디스크 I/O 오류";"未\t知\t错\t误";"不明な\tエラー";"未\t知\t錯\t誤";"UPDATER_ERROR_FILE_ACCESS";
"updater/error/4";"Not enough storage space";"Espace de stockage insuffisant";"Non hai abbastanza spazio";"Nicht genug Speicherplatz";"No hay suficiente espacio de almacenamiento";"Закончилось место на диске";"Недостатньо вільного місця";"Zbyt mało miejsca na dysku";"Espaço insuficiente no disco";"Yeterli depolama alanı yok";"Nedostatečné místo na disku";"Δεν επαρκεί ο χώρος αποθήκευσης";"Ruang penyimpanan tidak cukup";"พื้นที่จัดเก็บข้อมูลไม่พอ";"저장공간이 부족합니다";"设\t备\t存\t储\t空\t间\t不\t足";"ストレージ\t容量が\t不足しています";"余\t下\t存\t儲\t空\t間\t不\t足";"UPDATER_ERROR_DISK_SPACE";
"updater/error/5";"Unknown error";"Erreur inconnue";"Errore sconosciuto";"Unbekannter Fehler";"Error desconocido";"Неизвестная ошибка";"Невідома помилка";"Nieznany błąd";"Erro desconhecido";"Bilinmeyen hata";"Neznámá chyba";"Άγνωστο σφάλμα";"Terjadi kesalahan yang tidak diketahui";"ข้อผิดพลาดที่ไม่รู้จัก";"알 수 없는 오류";"未\t知\t错\t误";"不明な\tエラー";"未\t知\t錯\t誤";"UPDATER_ERROR_EXE_RUNNING";
"updater/error/6";"Unknown error";"Erreur inconnue";"Errore sconosciuto";"Unbekannter Fehler";"Error desconocido";"Неизвестная ошибка";"Невідома помилка";"Nieznany błąd";"Unknown error";"Bilinmeyen hata";"Neznámá chyba";"Άγνωστο σφάλμα";"Terjadi kesalahan yang tidak diketahui";"ข้อผิดพลาดที่ไม่รู้จัก";"알 수 없는 오류";"未\t知\t错\t误";"不明な\tエラー";"未\t知\t錯\t誤";"UPDATER_ERROR_YUP";
"updater/error/7";"Disk I/O error";"Erreur inconnue";"Errore sconosciuto";"Unbekannter Fehler";"Error desconocido";"Ошибка записи на диск";"Помилка запису на диск";"Nieznany błąd";"Erro de disco I/O";"Bilinmeyen hata";"Neznámá chyba";"Σφάλμα δίσκου I/O";"Terjadi kesalahan Disk I/O";"ข้อผิดพลาดของ Disk I/O";"디스크 I/O 오류";"未\t知\t错\t误";"不明な\tエラー";"未\t知\t錯\t誤";"UPDATER_ERROR_DISK";
"updater/error/8";"Network error";"Erreur réseau";"Errore di rete";"Netzwerkfehler";"Error de red";"Сетевая ошибка";"Мережева помилка";"Błąd sieci";"Erro de rede";"Ağ hatası";"Chyba sítě";"Σφάλμα δικτύου";"Terjadi kesalahan jaringan";"ข้อผิดพลาดของเครือข่าย";"네트워크 오류";"网\t络\t错\t误";"ネットワークエラー";"網\t路\t錯\t誤";"UPDATER_ERROR_YUP_DOWNLOAD";
"updater/error/9";"Network error";"Erreur réseau";"Errore di rete";"Netzwerkfehler";"Error de red";"Сетевая ошибка";"Мережева помилка";"Błąd sieci";"Erro de rede";"Ağ hatası";"Chyba sítě";"Σφάλμα δικτύου";"Terjadi kesalahan jaringan";"ข้อผิดพลาดของเครือข่าย";"네트워크 오류";"网\t络\t错\t误";"ネットワークエラー";"網\t路\t錯\t誤";"UPDATER_ERROR_UPDATE";
"updater/error/10";"Disk I/O error";"Erreur d'E/S disque";"Errore I/O Disco";"Festplatten I/O Fehler";"Error de disco E/S";"Ошибка записи на диск";"Помилка запису на диск";"Błąd I/O dysku";"Erro de disco I/O";"Disk G/Ç hatası";"I/O chyba disku";"Σφάλμα δίσκου I/O";"Terjadi kesalahan Disk I/O";"ข้อผิดพลาดของ Disk I/O";"디스크 I/O 에러";"硬\t盘\t读\t写\t错\t误";"ディスクの\t入出力\tエラー";"硬\t盤\t讀\t寫\t錯\t誤";"UPDATER_ERROR_ZIP";
"updater/error/11";"Disk I/O error";"Erreur d'E/S disque";"Errore I/O Disco";"Festplatten I/O Fehler";"Error de disco E/S";"Ошибка записи на диск";"Помилка запису на диск";"Błąd I/O dysku";"Erro de disco I/O";"Disk G/Ç hatası";"I/O chyba disku";"Σφάλμα δίσκου I/O";"Terjadi kesalahan Disk I/O";"ข้อผิดพลาดของ Disk I/O";"디스크 I/O 에러";"硬\t盘\t读\t写\t错\t误";"ディスクの\t入出力\tエラー";"硬\t盤\t讀\t寫\t錯\t誤";"UPDATER_ERROR_LOCK";
"updater/error/12";"Network error";"Erreur réseau";"Errore di rete";"Netzwerkfehler";"Error de red";"Сетевая ошибка";"Помилка мережі";"Błąd sieci";"Erro de rede";"Ağ hatası";"Chyba sítě";"Σφάλμα δικτύου";"Terjadi kesalahan jaringan";"ข้อผิดพลาดของเครือข่าย";"네트워크 에러";"网\t络\t错\t误";"ネットワークエラー";"網\t路\t錯\t誤";"UPDATER_ERROR_NETWORK";
"updater/error/terminated";"Update interrupted";"Mise à jour interrompue";"Aggiornamento interrotto";"Update unterbrochen";"Actualización interrumpida";"Обновление прервано";"Оновлення перервано";"Aktualizacja przerwana";"Atualização interrompida";"Güncelleme kesintiye uğradı";"Aktualizace přerušena";"Η ενημέρωση διακόπηκε";"Pembaruan terputus";"การอัปเดตหยุดกะทันหัน";"업데이트가 중단되었습니다";"更\t新\t意\t外\t中\t止";"アップデートが\t中断されました";"更\t新\t意\t外\t中\t止";"UPDATER_ERROR_NETWORK";
"updater/error/initFailed";"Update initialisation error.
Try again later";"Erreur d'initialisation de la mise à jour.
Réessayez plus tard";"Errore di inizializzazione dell’aggiornamento.
Riprova più tardi";"Update-Initialisierungsfehler.
Bitte versuche es später noch einmal";"Error de inicialización de la actualización.
Vuelve a intentarlo más tarde";"Ошибка инициализации обновления.
Попробуйте позднее";"Помилка ініціалізації оновлення.
Спробуйте пізніше";"Błąd inicjalizacji aktualizacji.
Spróbuj ponownie później";"Erro de inicialização da atualização.
Por favor tente novamente mais tarde";"Güncelleme başlatma hatası.
Daha sonra tekrar deneyin";"Chyba inicializace aktualizace.
Zkuste to později";"Σφάλμα αρχικοποίησης ενημέρωσης.
Προσπαθήστε ξανά αργότερα";"Terjadi kesalahan inisialisasi pembaruan.
Coba lagi nanti";"เกิดข้อผิดพลาดในการเริ่มอัปเดต
ลองอีกครั้งในภายหลัง";"업데이트 설치 도중 오류가 발생했습니다.
나중에 다시 시도해 주세요.";"初\t始\t化\t更\t新\t内\t容\t时\t遭\t遇\t错\t误。
请\t稍\t后\t再\t试";"アップデート\t中断\tエラー。\t
後でもう\t一度お\t試しください";"初\t始\t化\t更\t新\t內\t容\t時\t遭\t遇\t錯\t誤。
請\t稍\t後\t再\t試";"UPDATER_ERROR_NETWORK";
"charServer/entitlement/ship_event_tiket_access";"one of the Naval pack";"l'un des packs naval";"uno del pacchetto Navale";"eines der Marine-Pakete";"uno de los paquetes Navales";"один из Морских наборов";"один з Морських наборів";"jeden z zakupionych okrętów";"um dos pacotes Navais";"Deniz paketinin biri";"jeden z námořních balíčků";"ένα από τα Ναυτικά πακέτα";"salah satu paket Naval";"หนึ่งในแพ็กนาวี";"함선 팩 중 하나";"至\t少\t一\t个\t海\t战\t礼\t包";"海軍\tパックのどれか";"至\t少\t一\t個\t海\t戰\t禮\t包";;
"input/rawinput_not_available";"There was error during keyboard or mouse raw input initialization. This can be caused by firewall or antivirus software, virtualization or by some other software or malware. It is highly recommended to setup exceptions in firewall settings for War Thunder if exists. Raw input make input more responsive, more stable and allows more robust keyboard shortcuts, otherwise input can be unstable, unresponsive or not working correctly. Do you want to continue with raw input disabled?";"Erreur lors de l'initialisation des données brutes du clavier ou de la souris. Cela peut-être provoqué par un firewall, un antivirus, un logiciel de virtualisation ou même un malware. Nous vous recommandons d'ajouter WarThunder en exception dans votre firewall. L'utilisation des données brutes augmente la réactivité, la stabilité et permet des raccourcis clavier robustes. La désactivation peut entraîner une instabilité et des problèmes de réactivité. Voulez vous continuer avec l'utilisation de données brutes désactivée?";"C'è stato un errore durante l'inizializzazione raw dell'imput della tastiera od el mouse. Ciò può essere causato dal firewall o dall'antivirus, la virtualizzazione o un malware. E' strettamente raccomandato di aggiungere alle eccezioni del firewall War Thunder. L'input Raw permette più risposta, stabilità e scorciatoie della tastiera, altrimenti l'input può essere instabile, non rispondere o non lavorare correttamente. Vuoi continuare con l'input raw disabilitato?";"Während der Initialisierung der Tastatur- oder Mauseingabe (Raw Input) ist ein Fehler aufgetreten. Das kann durch eine Firewall, Antivirus-Software, Virtualisierung oder eine andere Software bzw. Malware verursacht werden. Wir empfehlen, das War Thunder bei Nutzung einer Firewall zu einer Ausnahmeregelung hinzugefügt wird. Raw Input macht deine Steuerungseingaben responsiver, stabiler und untersützt robustere Tastenkürzel. Ohne Raw Input kann es zu Stabilitätsproblemen und Verzögerungen bei der Steuerung kommen. Möchtest du ohne Raw Input fortfahren?";"Hubo un error durante la inicialización de raw input del ratón o teclado. Esto puede ser causado por un cortafuegos o software antivirus, virtualización o algún otro software o malware. Se recomienda agregar excepciones para War Thunder en la configuración del cortafuegos si existe. Raw input permite entrada de datos más sensible, más estable y permite métodos de abreviado de teclado más robustos, de lo contrario la entrada de datos puede ser inestable, sin respuesta o sin funcionar correctamente. ¿Desea continuar con raw input desactivado?";"Произошла ошибка инциализации прямого доступа до данных клавиатуры и мыши. Подобную ошибку могут вызывать настройки файерволлов или антивирусов, или виртуализация доступа. Рекомендуется определить ПО вызывающее ограничения и настроить исключени для War Thunder клиента. Использование прямого доступа увеличивает чувствительность и точность управления, и дает шире использовать клавиатурные комбинации. Продолжить работу с непрямым доступом к клавиатуре?";"Сталася помилка ініціалізації прямого доступу до даних клавіатури та миші. Подібну помилку можуть викликати налаштування фаєрвола або антивірусів, або віртуалізація доступу. Рекомендується визначити ПО, що викликає обмеження, і налаштувати вийнятки для War Thunder клієнта. Використання прямого доступу збільшує чутливість і точність керування і дає ширше використовувати клавіатурні комбінації. Продовжити роботу з непрямим доступом до клавіатури?";"Wystąpił błąd podczas inicjalizacji klawiatury lub myszy w trybie Raw Input. Może być to spowodowane przez zapory, oprogramowanie antywirusowe, wirtualizacje oraz inne zainstalowane lub złośliwe oprogramowanie. Zalecane jest ustawienie dla War Thunder wyjątków w ustawieniach zapory sieciowej (jeśli istnieje). Tryb Raw Input umożliwia bardziej elastyczne i stabilne wprowadzanie danych wejściwych i pozwala na więcej kombinacji skrótów klawiaturowych. W przeciwnym razie dane wejściowe mogą być niestabilne, nie odpowiadające lub nie działace prawidłowo. Czy chcesz kontynuować z wyłączonym trybem Raw Input?";"There was error during keyboard or mouse raw input initialization. This can be caused by firewall or antivirus software, virtualization or by some other software or malware. It is highly recommended to setup exceptions in firewall settings for War Thunder if exists. Raw input make input more responsive, more stable and allows more robust keyboard shortcuts, otherwise input can be unstable, unresponsive or not working correctly. Do you want to continue with raw input disabled?";"Klavye veya fare ham giriş başlatma sırasında hata oluştu. Buna güvenlik duvarı veya antivirüs yazılımı, sanallaştırma veya başka bir yazılım veya kötü amaçlı yazılım neden olabilir. Varsa, War Thunder için güvenlik duvarı ayarlarında istisnalar ayarlamanız şiddetle tavsiye edilir. Ham giriş, girişi daha duyarlı, daha kararlı hale getirir ve daha sağlam klavye kısayollarına izin verir, aksi takdirde giriş kararsız olabilir, yanıt vermeyebilir veya düzgün çalışmayabilir. Ham giriş devre dışı bırakılmış olarak devam etmek istiyor musunuz?";"Při inicializaci klávesnice nebo myši došlo k chybě. Příčinou může být firewall nebo antivirový software, virtualizace, nebo nějaký jiný software nebo malware. Doporučujeme zapnutí výjimky pro War Thunder v nastavení firewallu, pokud je to možné. Přímý vstup je spolehlivější, stabilnější a umožňuje robustnější klávesové zkratky, v opačném případě může být nestabilní, nereaguje nebo nefunguje správně. Chceš pokračovat se zakázaným přímým vstupem?";"Υπήρξε σφάλμα κατά την αρχικοποίηση του raw input του πληκτρολογίου ή του ποντικιού. Αυτό μπορεί να προκληθεί από το τείχος προστασίας ή το λογισμικό προστασίας από ιούς, την εικονικοποίηση ή από κάποιο άλλο λογισμικό ή κακόβουλο λογισμικό. Σας προτείνουμε να προσθέσετε εξαιρέσεις στις ρυθμίσεις του τείχους προστασίας, αν υπάρχει, για το War Thunder. Το raw input κάνει την είσοδο πιο ευέλικτη, πιο σταθερή και επιτρέπει πιο ισχυρές συντομεύσεις πληκτρολογίου αλλιώς η είσοδος μπορεί να είναι ασταθής, να μην ανταποκρίνεται ή να μην λειτουργεί σωστά. Θέλετε να συνεχίσετε με το απενεργοποιημένο raw input;";"Terjadi kesalahan saat inisialisasi input mentah keyboard atau mouse. Ini bisa disebabkan oleh firewall atau perangkat lunak antivirus, virtualisasi, atau perangkat lunak lain atau malware. Sangat dianjurkan untuk menyiapkan pengecualian dalam pengaturan firewall bagi War Thunder jika ada. Input mentah membuat input lebih responsif, lebih stabil, dan memungkinkan pintasan keyboard yang lebih kuat. Jika tidak, input bisa jadi tidak stabil, tidak responsif, atau tidak berfungsi dengan semestinya. Kamu ingin lanjut dengan menonaktifkan input mentah?";"เกิดข้อผิดพลาดระหว่างเริ่มต้นการป้อนค่าโดยตรงด้วยเมาส์หรือแป้นพิมพ์ อาจเกิดจาก firewall หรือซอฟต์แวร์ antivirus การจำลองระบบปฏิบัติการ หรือเกิดจากซอฟต์แวร์หรือมัลแวร์อื่นๆ ขอแนะนำให้ตั้งการยกเว้นในการตั้งค่า firewall สำหรับ War Thunder หากเป็นไปได้ การป้อนค่าโดยตรงจะให้การควบคุมที่ตอบสนองไว เสถียร และสามารถใช้ปุ่มลัดของแป้นพิมพ์ได้ดีกว่า หากไม่ใช้งานอาจทำให้การควบคุมไม่เสถียร ไม่ตอบสนอง หรือทำงานไม่ถูกต้อง คุณต้องการดำเนินการต่อโดยปิดการป้อนค่าโดยตรงหรือไม่?";"키보드 또는 마우스 직접 입력 초기화 과정에서 문제가 발생했습니다. 이는 방화벽 또는 백신 프로그램, 가상화 또는 다른 소프트웨어나 멀웨어에 의해 발생할 수 있습니다. 워 썬더를 방화벽에서 예외로 설정하시는 것을 추천드립니다. 직접 입력은 입력에 더 안정적이고 민감하게 반응하도록 하며, 효과적인 단축키를 활성화합니다. 직접 입력을 비활성화 할 경우 입력이 불안정 할 수 있으며 입력에 무반응하거나 올바르게 작동하지 않을 수 있습니다. 직접 입력을 비활성화하고 계속하시겠습니까?";"在\t初\t始\t化\t键\t盘\t或\t鼠\t标\t的\t原\t始\t输\t入\t信\t号\t时\t发\t生\t错\t误。\t这\t可\t能\t是\t由\t防\t火\t墙、\t防\t病\t毒\t软\t件、\t虚\t拟\t化\t技\t术\t或\t恶\t意\t软\t件\t等\t因\t素\t所\t致。\t强\t烈\t建\t议\t将\t本\t游\t戏\t加\t入\t防\t火\t墙\t的\t白\t名\t单。

原\t始\t输\t入\t模\t式\t能\t使\t输\t入\t响\t应\t得\t更\t快、\t更\t稳\t定，\t并\t可\t实\t现\t更\t健\t壮\t的\t键\t盘\t快\t捷\t键\t组\t合。\t若\t禁\t用\t掉\t原\t始\t输\t入，\t则\t可\t能\t导\t致\t不\t稳\t定、 反\t应\t迟\t钝\t甚\t至\t无\t法\t工\t作\t的\t情\t况。

确\t定\t要\t继\t续\t禁\t用\t原\t始\t输\t入\t吗？";"キーボード、\tまたは\tマウスの\tローインプット\t初期化中に\tエラーが\t発生しました。\tこの\tエラーは\tファイアウォール、\tアンチウィルスソフト、\tバーチャライゼーション、\tまたは\t他の\tソフトや\tマルウェアにより\t発生した\t可能性があります。\t『War Thunder』\tを\tファイアウォール\t設定の\t例外に\t設定してください。\tマウスを\tローインプットにすることで、\tインプットの\t感度と\t安定性が\t向上し、\tキーボードショートカットが\t安定します。\tインプット\t状態は、\t不安定で\t感度も\t悪く、\t正しく\t動作しないことがあります。\tローインプットが\t無効の\t状態で\t続行しますか？
";"在\t初\t始\t化\t鍵\t盤\t或\t滑\t鼠\t的\t原\t始\t輸\t入\t信\t號\t時\t發\t生\t錯\t誤。\t這\t可\t能\t是\t由\t防\t火\t牆、\t防\t病\t毒\t軟\t件、\t虛\t擬\t化\t技\t術\t或\t惡\t意\t軟\t件\t等\t因\t素\t所\t致。\t強\t烈\t建\t議\t將\t本\t遊\t戲\t加\t入\t防\t火\t牆\t的\t白\t名\t單。

原\t始\t輸\t入\t模\t式\t能\t使\t輸\t入\t響\t應\t得\t更\t快、\t更\t穩\t定，\t並\t可\t實\t現\t更\t完\t善\t的\t鍵\t盤\t快\t捷\t鍵\t組\t合。\t若\t禁\t用\t掉\t原\t始\t輸\t入，\t則\t可\t能\t導\t致\t不\t穩\t定、 反\t應\t遲\t鈍\t甚\t至\t無\t法\t工\t作\t的\t情\t況。

確\t定\t要\t繼\t續\t禁\t用\t原\t始\t輸\t入\t嗎？";;
"input/rawinput_not_available_hdr";"Keyboard or mouse initialization error";"Erreur d'initialisation du clavier ou de la souris";"Errore nell'inizializzazione della tastiera o del mouse";"Tastatur- oder Maus-Initialisierungsfehler";"Error de inicialización del teclado o ratón";"Ошибка инцициализации клавиатуры или мыши";"Помилка ініціалізації клавіатури або миші";"Błąd inicjalizacji klawiatury lub myszy";"Keyboard or mouse initialization error";"Klavye veya fare başlatma hatası";"Chyba inicializace klávesnice nebo myši";"Σφάλμα αρχικοποίησης πληκτρολογίου ή ποντικιού";"Terjadi kesalahan inisialisasi keyboard atau mouse";"เกิดข้อผิดพลาดในการเริ่มต้นแป้นพิมพ์หรือเมาส์";"키보드 또는 마우스 초기화 오류";"键\t盘\t或\t鼠\t标\t初\t始\t化\t错\t误。";"キーボード、\tまたは\tマウスの\t初期化\tエラー";"鍵\t盤\t或\t滑\t鼠\t初\t始\t化\t錯\t誤。";;
"highlights/death";"Moment of death";"Instant de la mort";"Momento della morte";"Zeitpunkt der Zerstörung";"Momento de la muerte";"Момент смерти";"Момент смерті";"Chwila śmierci";"Momento da morte";"Ölüm anı";"Okmažik smrti";"Στιγμή του θανάτου";"Momen tewas";"จังหวะเสียชีวิต";"죽음의 순간";"死\t亡\t回\t放";"死の\t瞬間";"死\t亡\t回\t放";;
"highlights/kill";"Enemy destruction moment";"Instant où l'ennemi est détruit";"Momento della distruzione del nemico";"Zeitpunkt des Abschusses";"Momento de la destrucción del enemigo";"Момент уничтожения противника";"Момент знищення противника";"Chwili zniszczenia przeciwnika";"Momento de destruição do inimigo";"Düşman yok edilme anı";"Okamžik zničení nepřítele";"Στιγμή καταστροφής του εχθρού";"Momen kehancuran musuh";"จังหวะทำลายศัตรู";"적이 파괴되는 순간";"敌\t军\t击\t毁\t回\t放";"敵が\t破滅する\t瞬間";"敵\t軍\t擊\t毀\t回\t放";;
