"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"options/target_follower";"Following the selected target";"Suivi de la cible sélectionnée";"Segui il bersaglio scelto";"Dem ausgewählten Ziel folgen";"Seguir al objetivo seleccionado";"Следование за захваченной целью";"Слідування за вибраною ціллю";"Śledzenie wybranego celu";"Seguindo alvo selecionado";"Seçilen hedefi takip etme";"Následování vybraného cíle";"Ακολουθώντας τον επιλεγμένο στόχο";"Mengikuti target yang dipilih";"ติดตามเป้าหมายที่เลือก";"선택한 목표물 따라가기";"跟\t踪\t选\t定\t目\t标";"選択した\t標的の\t追跡";"追\t蹤\t指\t定\t目\t標";;
"options/desc/target_follower";"<color=@mark>Disable</color> - Never follow the selected target
<color=@mark>Enable</color> - Follow the selected target in a defined sector";"<color=@mark>Désactiver</color> - Ne jamais suivre la cible sélectionnée
<color=@mark>Activer</color> - Suivre la cible sélectionnée dans un secteur défini";"<color=@mark>Disabilita</color> - Non seguire mai il bersaglio scelto
<color=@mark>Abilita</color> - Segui il bersaglio scelto in un settore definito";"<color=@mark>Deaktivieren</color> - Dem ausgewählten Ziel niemals folgen
<color=@mark>Einschalten</color> - Dem ausgewählten Ziel in einem bestimmten Sektor folgen";"<color=@mark>Desactivar</color> - No seguir nunca al objetivo seleccionado
<color=@mark>Activar</color> - Seguir al objetivo seleccionado en un sector definido";"<color=@mark>Неактивный</color> - Никогда не следовать за целью
<color=@mark>Активный</color> - Следовать за целью в определенном секторе";"<color=@mark>Вимкнено</color> — ніколи не слідувати за вибраною ціллю
<color=@mark>Увімкнено</color> — слідувати за вибраною ціллю у визначеному секторі";"<color=@mark>Wyłączone</color> - Nigdy nie podąża za wybranym celem
<color=@mark>Włączone</color> - Podąża za wybranym celem w określonym sektorze";"<color=@mark>Desativar</color> - Nunca seguir o alvo selecionado
<color=@mark>Ativar</color> - Seguir o alvo selecionado num setor definido";"<color=@mark>Devre Dışı Bırak</color> - Seçilen hedefi hiçbir zaman takip etme
<color=@mark>Etkinleştir</color> - Seçilen hedefi belirlenen sektör içerisinde takip et";"<color=@mark>Vypnout</color> - nikdy nenásleduj vybraný cíl
<color=@mark>Zapnout</color> - následuj vybraný cíl ve vybraném sektoru";"<color=@mark>Απενεργοποίηση</color> - Δεν ακολουθεί ποτέ τον επιλεγμένο στόχο
<color=@mark>Ενεργοποίηση</color> - Ακολουθεί τον επιλεγμένο στόχο σε έναν καθορισμένο τομέα";"<color=@mark>Nonaktif</color> - Tidak mengikuti target yang dipilih
<color=@mark>Aktif</color> - Mengikuti target yang dipilih dalam sektor yang ditentukan";"<color=@mark>ปิด</color> - ไม่ติดตามเป้าหมายที่เลือก
<color=@mark>เปิด</color> - ติดตามเป้าหมายที่เลือกภายในพื้นที่ที่กำหนด";"<color=@mark>꺼짐</color> 상태의 경우 선택한 목표물을 따라가지 않으며
<color=@mark>켜짐</color> 상태의 경우 정해진 구역 내에 있는 목표물을 항상 따라가게 됩니다.";"<color=@mark>\t禁\t用\t</color>：\t不\t自\t动\t跟\t踪\t选\t定\t目\t标
<color=@mark>\t启\t用\t</color>：\t从\t特\t定\t角\t度\t跟\t踪\t选\t定\t目\t标";"<color=@mark>無効</color> - 選択した\t標的を\t決して\t追跡しません
<color=@mark>有効</color> - 定義された\tセクター\t内で\t選択した\t標的を\t追跡します";"<color=@mark>\t禁\t用\t</color> - 永\t不\t追\t隨\t指\t定\t目\t標
<color=@mark>\t啟\t用\t</color> - 在\t指\t定\t區\t域\t內\t追\t隨\t指\t定\t目\t標";;
"options/disable";"Disabled";"Désactivé";"Disattivato";"Deaktiviert";"Desactivado";"Неактивный";"Неактивний";"Wyłączone";"Desativado";"Devre dışı";"Vypnuto";"Απενεργοποιήθηκε";"Nonaktif";"ปิด";"끔";"禁\t用";"無効";"禁\t用";;
"options/enable";"Enabled";"Activé";"Attivato";"Aktiviert";"Activado";"Активный";"Активний";"Włączone";"Ativado";"Etkin";"Zapnuto";"Ενεργοποιήθηκε";"Aktif";"เปิด";"켬";"启\t用";"有効";"啟\t用";;
"options/manual";"Manual";"Manuel";"Manuale";"Manuell";"Manual";"Ручное";"Ручне";"Ręczne";"Manual";"Manuel";"Manuál";"Χειροκίνητο";"Manual";"สั่งเอง";"수동";"手\t动";"手動";"手\t動";;
"options/desc/armor_piercing_fixed";"<color=@mark>Disable</color> - Crosshair shows where the gun currently aiming
<color=@mark>Enable</color> - Crosshair shows where the gun will be after aiming, circle shows where the gun is";"<color=@mark>Désactiver</color> - Le réticule indique où le canon vise actuellement
<color=@mark>Activer</color> - Le réticule indique où sera le canon après avoir visé, le cercle indique où se trouve l'arme";"<color=@mark>Disabilita</color> - Il puntatore mostra dove sta puntado il cannone
<color=@mark>Abilita</color> - Il puntatore mostra dove il cannone punterà, il cerchio mostra dove sta il cannone in quel momento";"<color=@mark>Deaktivieren</color> – Das Fadenkreuz zeigt an, wohin die Waffe gerade zielt
<color=@mark>Aktivieren</color> – Fadenkreuz zeigt an, wohin die Waffe nach dem Zielen zeigt, der Kreis zeigt an, wohin die Waffe aktuell zeigt";"<color=@mark>Desactivar</color> - El punto de mira muestra hacia dónde apunta el cañón en ese momento
<color=@mark>Activar</color> - El punto de mira muestra dónde estará el cañón después de apuntar, el círculo muestra dónde está el arma";"<color=@mark>Неактивный</color> — перекрестие показывает, куда в данный момент направлено орудие.
<color=@mark>Активный</color> - Перекрестие показывает, где будет орудие после прицеливания, кружок показывает, где находится оружие";"<color=@mark>Неактивний</color> — перехрестя показує, куди зараз направлено зброю.
<color=@mark>Активний</color> - Перехрестя показує, де буде зброя після прицілювання, кружечок показує, де знаходиться зброя";"<color=@mark>Wyłączone</color> - krzyżyk pokazuje, gdzie aktualnie celuje działo
<color=@mark>Włączone</color> - krzyżyk pokazuje, gdzie działo będzie wycelowane, kółko pokazuje, gdzie aktualnie celuje";"<color=@mark>Desativar</color> - A mira mostra para onde a arma está nesse momento a apontar
<color=@mark>Ativar</color> - A mira mostra para onde a arma irá apontar, o círculo mostra onde a arma está atualmente";"<color=@mark>Devre dışı bırak</color> - Nişangâh, silahın o sırada nişan aldığı yeri gösterir
<color=@mark>Etkinleştir</color> - Nişangâh, silahın nişan aldıktan sonra nerede olacağını gösterir; daire ise silahın yerini gösterir";"<color=@mark>Zakázat</color> - Křížek ukazuje, kam zbraň právě míří
<color=@mark>Povolit</color> - Křížek ukazuje, kde se bude zbraň nacházet po zamíření, kroužek ukazuje, kam právě míří";"<color=@mark>Απενεργοποίηση</color> - Το σταυρόνημα δείχνει πού στοχεύει το όπλο αυτή τη στιγμή
<color=@mark>Ενεργοποίηση</color> - Το σταυρόνημα δείχνει πού θα βρίσκεται το όπλο μετά τη σκόπευση, ο κύκλος δείχνει πού βρίσκεται το όπλο";"<color=@mark>Nonaktif</color> - Garis bidik menunjukkan di mana senapan saat ini membidik
<color=@mark>Aktif</color> - Garis bidik menunjukkan di mana senapan akan berada setelah membidik, lingkaran menunjukkan di mana senapan berada";"<color=@mark>ปิด</color> - ศูนย์เล็งจะแสดงตำแหน่งที่ปืนเล็งอยู่
<color=@mark>เปิด</color> - ศูนย์เล็งจะแสดงตำแหน่งที่ปืนจะอยู่หลังจากเล็ง วงกลมแสดงตำแหน่งปืนปัจจุบัน";"<color=@mark>비활성화</color> - 조준 중일때만 조준선이 나타납니다
<color=@mark>활성화</color> - 조준선이 조준 후 주포의 위치를 표시하며, 현재 주포의 위치는 원으로 표시됩니다.";"<color=@mark>\t禁\t用\t</color>：\t准\t星\t对\t应\t火\t炮\t瞄\t准\t方\t位
<color=@mark>\t启\t用\t</color>：\t准\t星\t对\t应\t火\t炮\t预\t计\t瞄\t准\t方\t位，\t圆\t圈\t显\t示\t火\t炮\t当\t前\t指\t向";"<color=@mark>無効</color> - 照準線は\t銃が\t現在狙っている\t場所を\t示します
<color=@mark>有効</color> - 照準線は\t照準を\t合わせた\t後の\t銃の\t位置を\t示し、\t円は\t現在の\t銃の\t位置を\t示します";"<color=@mark>\t禁\t用\t</color>：\t準\t星\t對\t應\t火\t炮\t瞄\t準\t方\t位
<color=@mark>\t啟\t用\t</color>：\t準\t星\t對\t應\t火\t炮\t預\t計\t瞄\t準\t方\t位，\t圓\t圈\t顯\t示\t火\t炮\t當\t前\t指\t向";;
"msg/deviceMayStartToWarmUp";"The device may start to warm up at this FPS value";"L'appareil peut chauffer à cette valeur de FPS";"Il dispositivo potrebbe iniziare a scaldarsi con questo valore FPS";"Das Gerät kann bei diesem FPS-Wert warm werden";"El dispositivo puede empezar a calentarse con este valor de FPS";"Устройство может начать нагреваться при таком значении FPS";"Пристрій може нагріватися при такому значенні FPS";"Urządzenie może się nagrzewać przy tej liczbie klatek na sekundę";"O dispositivo pode começar a aquecer se este valor de FPS for atingido";"Bu cihaz, bu FPS değerinde ısınabilir";"Zařízení se může začít zahřívat při této hodnotě FPS";"Η συσκευή μπορεί να αρχίσει να ζεσταίνεται σε αυτή την τιμή FPS";"Perangkat mungkin akan mulai memanas pada nilai FPS ini";"อุปกรณ์อาจมีอุณหภูมิสูงขึ้นหากตั้ง FPS เป็นค่านี้";"이 FPS 값을 사용하면 디바이스의 온도가 상승할 수 있습니다.";"以\t当\t前\t帧\t率\t运\t行\t游\t戏\t可\t能\t导\t致\t设\t备\t发\t热";"この\tFPS\t値だと、\tデバイスの\t温度が\t上がる\t可能性があります。";"以\t當\t前\t幀\t率\t運\t行\t遊\t戲\t可\t能\t導\t致\t設\t備\t發\t熱";;
"msg/needRestartToApplyTextures";"After you finish downloading the ultra high quality textures,
you need to restart the game to apply them.";"Après avoir fini de télécharger les textures de très haute qualité,
vous devez redémarrer le jeu pour les appliquer.";"Dopo aver terminato il download delle texture a qualità ultra alta,
devi riavviare il gioco per applicarle.";"Nach dem Herunterladen der ultrahochwertigen Texturen,
musst Du das Spiel neu starten, um sie anzuwenden.";"Cuando termines de descargar las texturas de ultra alta calidad
deberás reiniciar el juego para aplicarlas.";"После завершения скачивания текстур сверхвысокого качества
необходимо перезапустить игру для их применения.";"Щоби застосувати щойно завантажені текстури ультрависокої якості,
потрібно перезапустити гру.";"Po zakończeniu pobierania tekstur w bardzo wysokiej jakości,
należy ponownie uruchomić grę, aby je zastosować.";"Depois de descarregar as texturas de ultra-alta qualidade,
é necessário reiniciar o jogo para as aplicar.";"Çok yüksek kaliteli dokuları indirdikten sonra, 
oyuna uygulamak için oyunu yeniden başlatmanız gerekli.";"Po dokončení stahování textur v ultra vysoké kvalitě 
je nutné pro jejich použití hru restartovat.";"Αφού ολοκληρώσετε τη λήψη των εξαιρετικά υψηλής ποιότητας υφών,
θα πρέπει να κάνετε επανεκκίνηση του παιχνιδιού για να εφαρμοστούν.";"Setelah selesai mengunduh tekstur berkualitas ultra-tinggi,
kamu harus memulai ulang game untuk menerapkannya.";"หลังจากดาวน์โหลดพื้นผิวคุณภาพสูงพิเศษแล้ว
คุณต้องรีสตาร์ทเกมเพื่อเริ่มใช้งาน";"초고화질 텍스쳐를 다운로드한 뒤에는
게임을 재시작하여 적용할 수 있습니다.";"下\t载\t超\t高\t品\t质\t材\t质\t文\t件\t后，
需\t要\t重\t启\t游\t戏\t客\t户\t端\t以\t应\t用\t新\t画\t面\t选\t项。";"超高画質\tテクスチャの\tダウンロードが\t完了したら、\t
ゲームを\t再起動して\t適用する\t必要があります。";"下\t載\t超\t高\t品\t質\t材\t質\t檔\t後，
需\t要\t重\t啟\t遊\t戲\t用\t戶\t端\t以\t套\t用\t新\t畫\t面\t選\t項。";;
"msg/needRestartToApplySettings";"Restart the game for changes to take full effect.";"Redémarrez le jeu pour que les modifications prennent effet complètement.";"Riavvia il gioco per rendere efficaci i cambiamenti.";"Starte das Spiel neu, damit die Änderungen vollständig wirksam werden.";"Reinicia el juego para que los cambios se apliquen completamente.";"Перезапустите игру, чтобы применить все настройки.";"Перезапустіть гру, щоби зміни повністю вступили в силу.";"Uruchom ponownie grę, aby zmiany zostały wdrożone.";"Reinicie o jogo para que as alterações sejam implementadas.";"Değişikliklerin tam olarak uygulanması için oyunu yeniden başlatın.";"Aby se změny plně projevily, je třeba hru restartovat.";"Κάντε επανεκκίνηση του παιχνιδιού για να τεθούν σε πλήρη ισχύ οι αλλαγές.";"Mulai ulang game agar perubahan bisa diterapkan sepenuhnya.";"รีสตาร์ทเกมเพื่อให้การเปลี่ยนแปลงส่งผลโดยสมบูรณ์";"변경점 적용을 위해 게임을 재시작해 주십시오.";"需\t要\t重\t新\t启\t动\t游\t戏\t客\t户\t端\t以\t让\t更\t新\t内\t容\t生\t效。";"変更を\t有効にするには、\tゲームを\t再起動してください。";"需\t要\t重\t新\t啟\t動\t遊\t戲\t客\t戶\t端\t以\t讓\t更\t新\t內\t容\t生\t效。";;
"msg/suggestUhqTextures";"Your device supports <color=@mark>Ultra High texture quality</color>.
Do you want to download them?

Required {size}";"Votre appareil prend en charge l'<color=@mark>ultra-haute qualité de textures</color>.
Voulez-vous les télécharger?

Requis {size}";"Il tuo dispositivo supporta le <color=@mark>texture a qualità Ultra Alta</color>.
Vuoi scaricarle?

Sono necessari {size}";"Dein Gerät unterstützt <color=@mark>Ultra High Texture Quality</color>.
Willst Du sie herunterladen?

Erforderlich {size}";"Tu dispositivo es compatible con la <color=@mark>calidad de textura Ultra Alta</color>.
¿Quieres descargarlas?

Requerido {size}";"Ваше устройство поддерживает <color=@mark>текстуры сверхвысокого качества</color>.
Хотите скачать их?

Требуется {size}";"Ваш пристрій підтримує <color=@mark>текстури ультрависокої якості</color>.
Завантажити їх?

Необхідно {size}";"Twoje urządzenie obsługuje <color=@mark>Najwyższą jakość tekstur</color>.
Czy chcesz je pobrać?

Wymagane {size}";"O dispositivo suporta <color=@mark>Texturas de Ultra-Alta qualidade</color>.
Pretende transferir?

É necessário {size}";"Cihazınız <color=@mark>Çok Yüksek Doku Kalitesi</color> destekliyor.
İndirmek istiyor musunuz?

Gerekli alan {size}";"Vaše zařízení podporuje <color=@mark>Ultra vysokou kvalitu textur</color>.
Chcete si je stáhnout?

Je vyžadováno {size}";"Η συσκευή σας υποστηρίζει <color=@mark>υφές εξαιρετικά υψηλής ποιότητας</color>.
Θέλετε να τις κατεβάσετε;

Απαιτούνται {size}";"Perangkatmu mendukung <color=@mark>kualitas tekstur Ultra-Tinggi</color>.
Kamu ingin mengunduhnya?

Membutuhkan {size}";"อุปกรณ์ของคุณรองรับ<color=@mark>พื้นผิวคุณภาพสูงพิเศษ</color>
คุณต้องการดาวน์โหลดหรือไม่

ต้องการ {size}";"현재 사용 중인 디바이스가 <color=@mark>초고화질 택스쳐</color>를 지원합니다.
지금 다운받으시겠습니까?

필요한 저장공간: {size}";"当\t前\t设\t备\t支\t持 <color=@mark>\t超\t高\t品\t质\t贴\t图\t</color>。
是\t否\t下\t载\t材\t质\t包？

需\t要 {size}";"お\t使いの\tデバイスは<color=@mark>超高画質\tテクスチャ</color>に\t対応しています。\t
ダウンロードしますか？

必要容量{size}";"目\t前\t裝\t置\t支\t援 <color=@mark>\t超\t高\t品\t質\t貼\t圖\t</color>。
是\t否\t下\t載\t材\t質\t包？

需\t要 {size}";;
"btnHighQuality";"High quality";"Haute qualité";"Alta qualità";"Hohe Qualität";"Alta calidad";"Высокое качество";"Висока якість";"Wysoka jakość";"Alta qualidade";"Yüksek kalite";"Vysoká kvalita";"Υψηλή ποιότητα";"Kualitas tinggi";"คุณภาพสูง";"높은 품질";"高\t品\t质";"高画質";"高\t品\t質";;
"btnUltraHighQuality";"Ultra high quality";"Ultra-haute qualité";"Qualità Ultra Alta";"Extrem hohe Qualität";"Calidad ultra alta";"Сверхвысокое качество";"Ультрависока якість";"Ultra wysoka jakość";"Ultra-alta qualidade";"Çok yüksek kalite";"Ultra vysoká kvalita";"Εξαιρετικά υψηλή ποιότητα";"Kualitas ultra-tinggi";"คุณภาพสูงพิเศษ";"초고품질";"超\t高\t品\t质";"超高画質";"超\t高\t品\t質";;
"msg/graphicPresetChangeByResolution";"You can now change the graphics quality and screen resolution separately.
Therefore your graphics settings have been changed to improve performance.
You can always reconfigure them if you wish.";"Vous pouvez désormais modifier séparément la qualité graphique et la résolution de l'écran.
Par conséquent vos paramètres graphiques ont été modifiés pour améliorer les performances.
Vous pouvez toujours les reconfigurer si vous le souhaitez.";"Ora puoi cambiare la qualità della grafica e la risoluzione dello schermo separatamente.
Le tue impostazioni grafiche sono state modificate per migliorare la performance.
Puoi sempre riconfigurarle a tuo piacimento.";"Du kannst jetzt die Grafikqualität und die Bildschirmauflösung separat ändern.
Daher wurden deine Grafikeinstellungen geändert, um die Leistung zu verbessern.
Du kannst sie jederzeit neu konfigurieren, wenn du möchtest.";"Ahora puedes cambiar la calidad de los gráficos y la resolución de pantalla por separado.
Por tanto, tus ajustes gráficos se han modificado para mejorar el rendimiento.
Siempre puedes reconfigurarlos si lo deseas.";"Теперь можно менять качество графики и разрешение экрана раздельно.
В связи с чем ваши настройки графики были изменены для улучшения производительности.
При желании вы всегда можете их перенастроить.";"Тепер ви можете змінювати окремо якість графіки та роздільну здатність екрана.
У зв’язку з цим ваші налаштування графіки були змінені для покращення продуктивності.
Ви можете будь-коли змінити їх на власний розсуд.";"Jakość grafiki i rozdzielczość ekranu można teraz zmieniać osobno.
Dlatego ustawienia graficzne zostały zmienione w celu poprawy wydajności.
Jeśli chcesz, zawsze możesz je ponownie skonfigurować.";"Agora pode alterar a qualidade gráfica e resolução da tela separadamente.
Por essa razão as configurações gráficas foram alteradas para melhorar o desempenho.
Se desejar pode reconfigura-las novamente.";"Artık grafik kalitesi ve ekran çözünürlüğünü ayrı olarak değiştirebilirsiniz.
Grafik ayarlarınız, performansınızı iyileştirmek için değiştirilmiştir.
İstediğinizde ayarları tekrar değiştirebilirsiniz.";"Nyní je možné měnit kvalitu grafiky a rozlišení obrazovky samostatně.
Grafické nastavení bylo tedy upraveno tak, aby se zvýšil výkon.
V případě potřeby ho lze kdykoli znovu upravit.";"Μπορείτε τώρα να αλλάξετε την ποιότητα των γραφικών και την ανάλυση της οθόνης ξεχωριστά.
Επομένως, οι ρυθμίσεις γραφικών σας έχουν αλλάξει για να βελτιωθεί η απόδοση.
Μπορείτε πάντα να τις επαναδιαμορφώσετε αν το επιθυμείτε.";"Kini kamu bisa mengganti kualitas grafis dan resolusi layar secara terpisah.
Karena itu, pengaturan grafismu telah diubah untuk meningkatkan performa.
Kamu selalu bisa mengonfigurasi ulang pengaturan ini jika mau.";"คุณสามารถเปลี่ยนคุณภาพกราฟิกและความคมชัดหน้าจอแยกจากกันได้
ดังนั้นการตั้งค่ากราฟิกของคุณจึงได้รับการเปลี่ยนเพื่อเพิ่มประสิทธิภาพ
คุณสามารถกำหนดค่าใหม่ได้ตามต้องการทุกเมื่อ";"이제 그래픽 품질과 해상도를 별도로 변경할 수 있게 되었습니다.
현재는 성능을 개선시키기 위하여 그래픽 설정이 변경된 상태입니다.
원하실 경우 이 설정을 언제든 변경하실 수 있습니다.";"游\t戏\t现\t支\t持\t分\t别\t设\t置\t画\t质\t水\t平\t与\t屏\t幕\t分\t辨\t率。
玩\t家\t可\t以\t维\t持\t画\t面\t分\t辨\t率\t不\t变，\t调\t低\t画\t质\t以\t提\t升\t性\t能\t表\t现。
您\t可\t以\t随\t时\t在\t设\t置\t中\t变\t更\t画\t面\t选\t项。";"グラフィック\t品質と\t画面解像度を\t別々に\t変更できるようになりました。\t
そのため、\tパフォーマンスを\t向上させるために\tグラフィック\t設定が\t変更されています。\t
いつでも\t再度変更することが\t可能です。";"你\t現\t在\t可\t分\t別\t變\t更\t圖\t形\t品\t質\t與\t畫\t面\t解\t析\t度，\t兩\t者\t互\t相\t獨\t立。
因\t此，\t你\t的\t圖\t形\t設\t定\t已\t經\t變\t更，\t藉\t此\t改\t善\t遊\t戲\t性\t能。
你\t隨\t時\t都\t可\t自\t行\t重\t新\t調\t整。";;
"msgbox/btn_goToSettings";"Go to settings";"Aller aux paramètres";"Vai alle impostazioni";"Zu den Einstellungen";"Ir a los ajustes";"Перейти в настройки";"Перейти до налаштувань";"Przejdź do ustawień";"Ir para configurações";"Ayarlara git";"Do nastavení";"Μετάβαση στις ρυθμίσεις";"Buka Pengaturan";"ไปยังการตั้งค่า";"설정으로 이동";"前\t往\t设\t置";"設定に\t移動する";"前\t往\t設\t定";;
"option_can_be_changed_later";"You can change this in Options at any time.";"Vous pouvez modifier cela dans les Options à tout moment.";"Puoi cambiare queste Opzioni in qualsiasi momento.";"Du kannst dieses jederzeit im Optionsmenü ändern.";"Puedes cambiarlo en Opciones en cualquier momento.";"Вы можете изменить это в Настройках в любое время.";"Ви можете змінити це в Налаштуваннях у будь-який час.";"Możesz w każdej chwili zmienić to ustawienie w menu opcji.";"Pode alterar isso nas Configurações a qualquer altura.";"Bunu istediğin zaman Seçeneklerden değiştirebilirsin.";"Tento parametr můžeš kdykoliv změnit v Nastavení.";"Μπορείτε να το αλλάξετε στις Επιλογές ανά πάσα στιγμή.";"Kamu bisa menggantinya kapan pun di Opsi.";"คุณสามารถเปลี่ยนได้ทุกเมื่อในเมนูตัวเลือก";"설정은 환경 설정에서 언제든 변경하실 수 있습니다.";"任\t何\t时\t候\t都\t能\t在\t游\t戏\t选\t项\t中\t改\t变\t此\t设\t置。";"この\tオプションはいつでも\t変更することができます。";"任\t何\t時\t候\t都\t能\t在\t遊\t戲\t選\t項\t中\t改\t變\t此\t設\t置。";;
"option_recommended";"Recommended";"Recommandée";"Raccomandati";"Empfohlen";"Recomendado";"Рекомендуется";"Рекомендується";"Zalecane";"Recomendado";"Tavsiye edilen";"Doporučeno";"Συνιστάται";"Disarankan";"แนะนำ";"추천";"推\t荐";"推奨";"推\t薦";;
"options/show_move_direction";"Show move direction";"Afficher la direction du déplacement";"Mostra la direzione di movimento";"Bewegungsrichtung anzeigen";"Mostrar dirección de movimiento";"Показывать направление движения";"Показувати напрямок руху";"Pokazuje kierunek ruchu";"Mostrar direção do movimento";"Hareket yönünü göster";"Ukázat směr pohybu";"Εμφάνιση κατεύθυνσης κίνησης";"Tampilkan arah gerakan";"แสดงทิศทางเคลื่อนที่";"이동 방향 표시";"显\t示\t移\t动\t方\t向";"移動方向を\t表示";"顯\t示\t移\t動\t方\t向";;
"options/desc/show_move_direction";"Draw a line on the ground indicating where tank is heading";"Tracez une ligne au sol indiquant où le char se dirige";"Disegna una linea sul suolo indicante dove è diretto il carro armato";"Zeichnet eine Linie auf den Boden, die anzeigt, wohin sich der Panzer bewegt";"Dibuja una línea en el suelo indicando hacia dónde se dirige el tanque";"Отображать на земле линию, указывающую, куда движется танк";"Відображати на землі лінію, яка вказує, куди рухається танк";"Rysuje na ziemi linię wskazującą, gdzie jedzie czołg";"Desenhe uma linha no solo indicando para onde o tanque se dirige";"Yere tankın nereye gittiğini gösteren bir çizgi çiz";"Nakreslí na zem čáru ukazující, kam tank směřuje";"Σχεδιάστε μια γραμμή στο έδαφος που δείχνει πού κατευθύνεται το τανκ";"Buat garis di darat yang menunjukkan arah tank";"ลากเส้นบนพื้นดินที่ระบุทิศทางซึ่งรถถังกำลังมุ่งหน้าไป";"지면에 전차의 진행 방향을 나타내는 선을 그립니다.";"在\t地\t面\t显\t示\t方\t位\t指\t示\t线，\t提\t示\t地\t面\t载\t具\t行\t进\t方\t向";"地面に\t戦車の\t進行方向を\t示す\t線を\t描きます。";"在\t地\t面\t顯\t示\t方\t位\t指\t示\t線，\t提\t示\t地\t面\t載\t具\t行\t進\t方\t向";;
"options/show_move_direction_in_sight";"Show move direction in tank sight";"Afficher la direction du mouvement dans le viseur du char";"Mostra la direzione di movimento nel mirino";"Bewegungsrichtung im Panzer anzeigen";"Mostrar la dirección de movimiento en la mira del tanque";"Показывать направление движения в режиме прицеливания";"Показувати напрям руху в танковому прицілі";"Pokaż kierunek ruchu w celowniku czołgu";"Mova-se na direção da mira do tanque";"Tank nişangahında hareket yönünü göster";"Zobrazit směr pohybu v zaměřovači tanku";"Εμφάνιση κατεύθυνσης κίνησης στο σκόπευτρο του τανκ";"Tampilkan arah gerakan dalam pembidik tank";"แสดงทิศทางเคลื่อนที่ในมุมมองรถถัง";"전차 조준경 사용 중 이동 방향 표시";"瞄\t准\t视\t角\t下\t显\t示\t移\t动\t方\t向";"戦車の\t視界に\t移動方向を\t表示";"在\t戰\t車\t瞄\t準\t鏡\t中\t顯\t示\t移\t動\t方\t向";;
"options/desc/show_move_direction_in_sight";"Draw a line on the ground indicating where tank is heading in tank sight";"Tracez une ligne au sol indiquant où le char se dirige dans le viseur du char";"Traccia una linea sul terreno nel mirino indicandoti dove si sta dirigendo il carro";"Zeichne eine Linie auf den Boden, die anzeigt, wohin der Panzer in Panzersicht fährt";"Dibuja una línea en el suelo indicando hacia dónde se dirige el tanque en la mira del tanque";"Отображать на земле линию, указывающую, куда движется танк, в режиме прицеливания";"Відображає на землі лінію, що вказує, куди рухається танк, у танковому прицілі";"Rysuje na ziemi linię wskazującą, gdzie jedzie czołg w celowniku";"Desenhe uma linha no solo a indicar para onde o tanque se dirige na mira do tanque";"Tank nişangahındayken, yere tankın nereye gittiğini gösteren bir çizgi çiz";"V zaměřovači nakreslí na zem čáru ukazující, kam tank směřuje";"Σχεδιάστε μια γραμμή στο έδαφος που δείχνει πού κατευθύνεται το τανκ στο σκόπευτρο του τανκ";"Buat garis di darat yang menunjukkan arah tank dalam pembidik tank";"ลากเส้นบนพื้นดินที่ระบุทิศทางซึ่งรถถังกำลังมุ่งหน้าไปขณะอยู่ในมุมมองรถถัง";"전차 조준경 사용 시에도 지면에 전차의 진행 방향을 나타내는 선을 그립니다.";"在\t瞄\t准\t视\t角\t下\t显\t示\t方\t位\t指\t示\t线，\t提\t示\t地\t面\t载\t具\t行\t进\t方\t向";"戦車の\t視界に、\t戦車の\t進行方向を\t示す\t線を\t地面に\t描きます。";"在\t戰\t車\t瞄\t準\t鏡\t鏡\t頭\t中\t的\t地\t面\t上\t繪\t製\t戰\t車\t前\t進\t方\t向\t指\t示";;
"options/delete_profile";"Delete profile";"Supprimer le profil";"Elimina profilo";"Profil löschen";"Eliminar perfil";"Удалить профиль";"Видалити профіль";"Usuń profil";"Apagar perfil";"Profili sil";"Odstranit profil";"Διαγραφή προφίλ";"Hapus profil";"ลบโปรไฟล์";"프로필 삭제";"删\t除\t档\t案";"プロフィールを\t削除する";"刪\t除\t檔\t案";;
"msg/qualityNotFullySupported";"The device does not fully support this graphics quality";"Cet appareil ne supporte pas totalement cette qualité de graphismes";"Il dispositivo non supporta a pieno questa qualità grafica";"Das Gerät unterstützt diese Grafikqualität nicht vollständig";"El dispositivo no es totalmente compatible con esta calidad gráfica";"Устройство не полностью поддерживает это качество графики";"Пристрій не повністю підтримує цю якість графіки";"Urządzenie nie obsługuje w pełni tej jakości grafiki";"O dispositivo não suporta totalmente esta qualidade gráfica";"Bu cihaz, bu grafik kalitesini tam olarak desteklemiyor";"Toto zařízení plně nepodporuje toto nastavení grafiky";"Η συσκευή δεν υποστηρίζει πλήρως αυτή την ποιότητα γραφικών";"Perangkat tidak sepenuhnya mendukung kualitas grafis ini";"อุปกรณ์ไม่รองรับคุณภาพกราฟิกระดับนี้อย่างเต็มที่";"이 디바이스는 게임의 완전한 그래픽 성능을 지원하지 않습니다.";"本\t设\t备\t无\t法\t支\t持\t当\t前\t画\t面\t设\t置";"お\t使いの\tデバイスはこの\tグラフィック\t品質に\t完全に\t対応していません";"本\t設\t備\t無\t法\t支\t持\t當\t前\t畫\t面\t設\t置";;
