"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"coop/Bot292";"Aleksey";"Aleksey";"Aleksey";"Aleksey";"Aleksey";"Aleksey";"Олексій";"Aleksey";"Aleksey";"Aleksey";"Alexej";"Aleksey";"Aleksey";"Aleksey";"알렉세이";"阿\t列\t克\t谢";"アレクセイ";"阿\t列\t克\t謝";;
"coop/Bot293";"Anatoliy";"Anatoliy";"Anatoliy";"Anatoliy";"Anatoliy";"Anatoliy";"Анатолій";"Anatoliy";"Anatoliy";"Anatoliy";"Anatolij";"Anatoliy";"Anatoliy";"Anatoliy";"아나톨리";"阿\t纳\t托\t利";"アナトリー";"阿\t納\t托\t利";;
"coop/Bot294";"Andrey";"Andrey";"Andrey";"Andrey";"Andrey";"Andrey";"Андрій";"Andrey";"Andrey";"Andrey";"Andrej";"Andrey";"Andrey";"Andrey";"안드레이";"安\t德\t烈";"アンドレイ";"安\t德\t列";;
"coop/Bot295";"Anisim";"Anisim";"Anisim";"Anisim";"Anisim";"Anisim";"Анисим";"Anisim";"Anisim";"Anisim";"Anisim";"Anisim";"Anisim";"Anisim";"아니심";"阿\t尼\t西\t姆";"アニミズム";"阿\t尼\t西\t姆";;
"coop/Bot296";"Anton";"Anton";"Anton";"Anton";"Anton";"Anton";"Антон";"Anton";"Anton";"Anton";"Anton";"Anton";"Anton";"Anton";"안톤";"安\t东";"アントン";"安\t東";;
"coop/Bot297";"Aristarkh";"Aristarkh";"Aristarkh";"Aristarkh";"Aristarkh";"Aristarkh";"Аристарх";"Aristarkh";"Aristarkh";"Aristarkh";"Aristarch";"Aristarkh";"Aristarkh";"Aristarkh";"아리스타르흐";"阿\t里\t斯\t塔\t尔\t赫";"アリスタルフ";"阿\t里\t斯\t塔\t爾\t赫";;
"coop/Bot298";"Arkadiy";"Arkadiy";"Arkadiy";"Arkadiy";"Arkadiy";"Arkadiy";"Аркадій";"Arkadiy";"Arkadiy";"Arkadiy";"Arkadij";"Arkadiy";"Arkadiy";"Arkadiy";"알카디";"阿\t尔\t卡\t季";"アルカージー";"阿\t爾\t卡\t季";;
"coop/Bot299";"Arkhip";"Arkhip";"Arkhip";"Arkhip";"Arkhip";"Arkhip";"Архип";"Arkhip";"Arkhip";"Arkhip";"Archip";"Arkhip";"Arkhip";"Arkhip";"아르히프";"阿\t尔\t希\t普";"アルヒープ";"阿\t爾\t希\t普";;
"coop/Bot300";"Arseniy";"Arseniy";"Arseniy";"Arseniy";"Arseniy";"Arseniy";"Арсеній";"Arseniy";"Arseniy";"Arseniy";"Arsenij";"Arseniy";"Arseniy";"Arseniy";"아르셰니";"阿\t尔\t谢\t尼";"アルセニー";"阿\t爾\t謝\t尼";;
"coop/Bot301";"Artemiy";"Artemiy";"Artemiy";"Artemiy";"Artemiy";"Artemiy";"Артемій";"Artemiy";"Artemiy";"Artemiy";"Artemij";"Artemiy";"Artemiy";"Artemiy";"아르테미";"阿\t尔\t捷\t米";"アルチョーム";"阿\t爾\t捷\t米";;
"coop/Bot302";"Bogdan";"Bogdan";"Bogdan";"Bogdan";"Bogdan";"Bogdan";"Богдан";"Bogdan";"Bogdan";"Bogdan";"Bogdan";"Bogdan";"Bogdan";"Bogdan";"보그단";"波\t格\t丹";"ボグダン";"波\t格\t丹";;
"coop/Bot303";"Borislav";"Borislav";"Borislav";"Borislav";"Borislav";"Borislav";"Борислав";"Borislav";"Borislav";"Borislav";"Borislav";"Borislav";"Borislav";"Borislav";"보리슬라프";"鲍\t里\t斯\t拉\t夫";"ボリスラフ";"伯\t里\t斯\t拉\t夫";;
"coop/Bot304";"Bronislav";"Bronislav";"Bronislav";"Bronislav";"Bronislav";"Bronislav";"Броніслав";"Bronislav";"Bronislav";"Bronislav";"Bronislav";"Bronislav";"Bronislav";"Bronislav";"브로니슬라프";"布\t罗\t尼\t斯\t拉\t夫";"ブロニスワフ";"布\t羅\t尼\t斯\t拉\t夫";;
"coop/Bot305";"Daniil";"Daniil";"Daniil";"Daniil";"Daniil";"Daniil";"Даниїл";"Daniil";"Daniil";"Daniil";"Daniil";"Daniil";"Daniil";"Daniil";"다닐";"丹\t尼\t尔";"ダニー";"丹\t尼\t爾";;
"coop/Bot306";"Demyan";"Demyan";"Demyan";"Demyan";"Demyan";"Demyan";"Дем'ян";"Demyan";"Demyan";"Demyan";"Demjan";"Demyan";"Demyan";"Demyan";"데미얀";"杰\t米\t扬";"デミヤン";"傑\t米\t揚";;
"coop/Bot307";"Denis";"Denis";"Denis";"Denis";"Denis";"Denis";"Денис";"Denis";"Denis";"Denis";"Denis";"Denis";"Denis";"Denis";"데니스";"丹\t尼\t斯";"デニス";"丹\t尼\t斯";;
"coop/Bot308";"Dmitriy";"Dmitriy";"Dmitriy";"Dmitriy";"Dmitriy";"Dmitriy";"Дмитро";"Dmitriy";"Dmitriy";"Dmitriy";"Dmitrij";"Dmitriy";"Dmitriy";"Dmitriy";"드미트리";"德\t米\t特\t里";"ドミトリー";"德\t米\t特\t裡";;
"coop/Bot309";"Dorofey";"Dorofey";"Dorofey";"Dorofey";"Dorofey";"Dorofey";"Дорофей";"Dorofey";"Dorofey";"Dorofey";"Dorofej";"Dorofey";"Dorofey";"Dorofey";"도로페이";"多\t罗\t费";"ドロフェイ";"多\t羅\t費";;
"coop/Bot310";"Efim";"Efim";"Efim";"Efim";"Efim";"Efim";"Єфим";"Efim";"Efim";"Efim";"Efim";"Efim";"Efim";"Efim";"예핌";"叶\t菲\t姆";"エフィム";"葉\t菲\t姆";;
"coop/Bot311";"Efrem";"Efrem";"Efrem";"Efrem";"Efrem";"Efrem";"Єфрем";"Efrem";"Efrem";"Efrem";"Efrem";"Efrem";"Efrem";"Efrem";"예프렘";"叶\t夫\t列\t姆";"エフレム";"葉\t夫\t列\t姆";;
"coop/Bot312";"Efrosin";"Efrosin";"Efrosin";"Efrosin";"Efrosin";"Efrosin";"Єфросін";"Efrosin";"Efrosin";"Efrosin";"Efrosin";"Efrosin";"Efrosin";"Efrosin";"예프로신";"叶\t夫\t罗\t辛";"エフロシン";"葉\t夫\t羅\t辛";;
"coop/Bot313";"Egor";"Egor";"Egor";"Egor";"Egor";"Egor";"Єгор";"Egor";"Egor";"Egor";"Egor";"Egor";"Egor";"Egor";"예고르";"叶\t戈\t尔";"エゴール";"葉\t戈\t爾";;
"coop/Bot314";"Emelian";"Emelian";"Emelian";"Emelian";"Emelian";"Emelian";"Еміліян";"Emelian";"Emelian";"Emelian";"Emelian";"Emelian";"Emelian";"Emelian";"예멜리안";"叶\t梅\t利\t扬";"エルミアン";"葉\t梅\t利\t揚";;
"coop/Bot315";"Ermolay";"Ermolay";"Ermolay";"Ermolay";"Ermolay";"Ermolay";"Єрмолай";"Ermolay";"Ermolay";"Ermolay";"Ermolaj";"Ermolay";"Ermolay";"Ermolay";"예르몰라이";"叶\t尔\t莫\t莱";"エルモライ";"葉\t爾\t莫\t萊";;
"coop/Bot316";"Evgeniy";"Evgeniy";"Evgeniy";"Evgeniy";"Evgeniy";"Evgeniy";"Євгеній";"Evgeniy";"Evgeniy";"Evgeniy";"Evgenij";"Evgeniy";"Evgeniy";"Evgeniy";"예프게니";"叶\t夫\t根\t尼";"エウゲニー";"葉\t夫\t根\t尼";;
"coop/Bot317";"Faina";"Faina";"Faina";"Faina";"Faina";"Faina";"Фаїна";"Faina";"Faina";"Faina";"Faina";"Faina";"Faina";"Faina";"파이나";"法\t因\t娜";"ファイナ";"法\t因\t娜";;
"coop/Bot318";"Faddey";"Faddey";"Faddey";"Faddey";"Faddey";"Faddey";"Фаддей";"Faddey";"Faddey";"Faddey";"Faddej";"Faddey";"Faddey";"Faddey";"파데이";"法\t杰\t伊";"ファジェイ";"法\t傑\t伊";;
"coop/Bot319";"Fedot";"Fedot";"Fedot";"Fedot";"Fedot";"Fedot";"Федот";"Fedot";"Fedot";"Fedot";"Fedot";"Fedot";"Fedot";"Fedot";"페도트";"费\t多\t特";"フョードル";"費\t多\t特";;
"coop/Bot320";"Feodor";"Feodor";"Feodor";"Feodor";"Feodor";"Feodor";"Федір";"Feodor";"Feodor";"Feodor";"Feodor";"Feodor";"Feodor";"Feodor";"페오도르";"费\t奥\t多\t尔";"フィアドー";"費\t奧\t多\t爾";;
"coop/Bot321";"Filat";"Filat";"Filat";"Filat";"Filat";"Filat";"Філат";"Filat";"Filat";"Filat";"Filat";"Filat";"Filat";"Filat";"필라트";"菲\t拉\t特";"フィラット";"菲\t拉\t特";;
"coop/Bot322";"Foka";"Foka";"Foka";"Foka";"Foka";"Foka";"Фока";"Foka";"Foka";"Foka";"Foka";"Foka";"Foka";"Foka";"포카";"福\t卡";"フォーカ";"福\t卡";;
"coop/Bot323";"Foma";"Foma";"Foma";"Foma";"Foma";"Foma";"Фома";"Foma";"Foma";"Foma";"Foma";"Foma";"Foma";"Foma";"포마";"福\t马";"フォーマ";"福\t馬";;
"coop/Bot324";"Gavriil";"Gavriil";"Gavriil";"Gavriil";"Gavriil";"Gavriil";"Гавриїл";"Gavriil";"Gavriil";"Gavriil";"Gavriil";"Gavriil";"Gavriil";"Gavriil";"가브릴";"加\t夫\t里\t尔";"ガブリエル";"加\t夫\t里\t爾";;
"coop/Bot325";"Gennadiy";"Gennadiy";"Gennadiy";"Gennadiy";"Gennadiy";"Gennadiy";"Геннадій";"Gennadiy";"Gennadiy";"Gennadiy";"Gennadij";"Gennadiy";"Gennadiy";"Gennadiy";"게나디";"根\t纳\t季";"ゲンナディ";"根\t納\t季";;
"coop/Bot326";"Gerasim";"Gerasim";"Gerasim";"Gerasim";"Gerasim";"Gerasim";"Герасим";"Gerasim";"Gerasim";"Gerasim";"Gerasim";"Gerasim";"Gerasim";"Gerasim";"게라심";"格\t拉\t西\t姆";"ゲラシム";"格\t拉\t西\t姆";;
"coop/Bot327";"German";"German";"German";"German";"German";"German";"Герман";"German";"German";"German";"German";"German";"German";"German";"게르만";"格\t尔\t玛\t尼";"ジャーマン";"格\t爾\t瑪\t尼";;
"coop/Bot328";"Gleb";"Gleb";"Gleb";"Gleb";"Gleb";"Gleb";"Гліб";"Gleb";"Gleb";"Gleb";"Gleb";"Gleb";"Gleb";"Gleb";"글레브";"格\t列\t布";"グリー";"格\t列\t布";;
"coop/Bot329";"Gordey";"Gordey";"Gordey";"Gordey";"Gordey";"Gordey";"Гордій";"Gordey";"Gordey";"Gordey";"Gordej";"Gordey";"Gordey";"Gordey";"고르데이";"戈\t尔\t杰\t尹";"ゴディ";"戈\t爾\t傑\t尹";;
"coop/Bot330";"Grigoriy";"Grigoriy";"Grigoriy";"Grigoriy";"Grigoriy";"Grigoriy";"Григорій";"Grigoriy";"Grigoriy";"Grigoriy";"Grigorij";"Grigoriy";"Grigoriy";"Grigoriy";"그리고리";"格\t里\t戈\t里";"グリゴリ";"格\t裡\t戈\t裡";;
"coop/Bot331";"Ignat";"Ignat";"Ignat";"Ignat";"Ignat";"Ignat";"Гнат";"Ignat";"Ignat";"Ignat";"Ignat";"Ignat";"Ignat";"Ignat";"이그나트";"伊\t格\t纳\t特";"イグナート";"伊\t格\t納\t特";;
"coop/Bot332";"Illarion";"Illarion";"Illarion";"Illarion";"Illarion";"Illarion";"Іларіон";"Illarion";"Illarion";"Illarion";"Illarion";"Illarion";"Illarion";"Illarion";"일라리온";"伊\t拉\t里\t翁";"イラリオン";"伊\t拉\t裡\t翁";;
"coop/Bot333";"Ilya";"Ilya";"Ilya";"Ilya";"Ilya";"Ilya";"Ілля";"Ilya";"Ilya";"Ilya";"Ilja";"Ilya";"Ilya";"Ilya";"일리야";"伊\t利\t亚";"イリヤ";"伊\t利\t亞";;
"coop/Bot334";"Inna";"Inna";"Inna";"Inna";"Inna";"Inna";"Інна";"Inna";"Inna";"Inna";"Inna";"Inna";"Inna";"Inna";"이나";"因\t纳";"インナ";"因\t納";;
"coop/Bot335";"Innokentiy";"Innokentiy";"Innokentiy";"Innokentiy";"Innokentiy";"Innokentiy";"Інокентій";"Innokentiy";"Innokentiy";"Innokentiy";"Innokentij";"Innokentiy";"Innokentiy";"Innokentiy";"이노켄치";"因\t诺\t肯\t季";"インノケンティー";"因\t諾\t肯\t季";;
"coop/Bot336";"Ippolit";"Ippolit";"Ippolit";"Ippolit";"Ippolit";"Ippolit";"Іполіт";"Ippolit";"Ippolit";"Ippolit";"Ippolit";"Ippolit";"Ippolit";"Ippolit";"이폴리트";"伊\t波\t利\t特";"イポリット";"伊\t波\t利\t特";;
"coop/Bot337";"Irakliy";"Irakliy";"Irakliy";"Irakliy";"Irakliy";"Irakliy";"Іраклій";"Irakliy";"Irakliy";"Irakliy";"Iraklij";"Irakliy";"Irakliy";"Irakliy";"이라클리";"伊\t拉\t克\t利";"イラクリー";"伊\t拉\t克\t利";;
"coop/Bot338";"Karp";"Karp";"Karp";"Karp";"Karp";"Karp";"Карп";"Karp";"Karp";"Karp";"Karp";"Karp";"Karp";"Karp";"카르프";"卡\t尔\t普";"カープ";"卡\t爾\t普";;
"coop/Bot339";"Khariton";"Khariton";"Khariton";"Khariton";"Khariton";"Khariton";"Харитон";"Khariton";"Khariton";"Khariton";"Chariton";"Khariton";"Khariton";"Khariton";"하리톤";"哈\t里\t顿";"ハリトン";"哈\t裡\t頓";;
"coop/Bot340";"Klara";"Klara";"Klara";"Klara";"Klara";"Klara";"Клара";"Klara";"Klara";"Klara";"Klara";"Klara";"Klara";"Klara";"클라라";"克\t拉\t拉";"クララ";"克\t拉\t拉";;
"coop/Bot341";"Kliment";"Kliment";"Kliment";"Kliment";"Kliment";"Kliment";"Климент";"Kliment";"Kliment";"Kliment";"Kliment";"Kliment";"Kliment";"Kliment";"클리멘트";"克\t里\t门\t特";"クリメント";"克\t裡\t門\t特";;
"coop/Bot342";"Kondratiy";"Kondratiy";"Kondratiy";"Kondratiy";"Kondratiy";"Kondratiy";"Кіндрат";"Kondratiy";"Kondratiy";"Kondratiy";"Kondratij";"Kondratiy";"Kondratiy";"Kondratiy";"콘드라티";"孔\t德\t拉\t季";"コンドラティ";"孔\t德\t拉\t季";;
"coop/Bot343";"Konstantin";"Konstantin";"Konstantin";"Konstantin";"Konstantin";"Konstantin";"Костянтин";"Konstantin";"Konstantin";"Konstantin";"Konstantin";"Konstantin";"Konstantin";"Konstantin";"콘스탄틴";"康\t斯\t坦\t丁";"コンスタンチン";"康\t斯\t坦\t丁";;
"coop/Bot344";"Kuzma";"Kuzma";"Kuzma";"Kuzma";"Kuzma";"Kuzma";"Кузьма";"Kuzma";"Kuzma";"Kuzma";"Kuzma";"Kuzma";"Kuzma";"Kuzma";"쿠즈마";"库\t兹\t马";"クズマ";"庫\t茲\t馬";;
"coop/Bot345";"Lavrentiy";"Lavrentiy";"Lavrentiy";"Lavrentiy";"Lavrentiy";"Lavrentiy";"Лаврентій";"Lavrentiy";"Lavrentiy";"Lavrentiy";"Lavrentij";"Lavrentiy";"Lavrentiy";"Lavrentiy";"라브렌티";"拉\t夫\t连\t季";"ラヴレンチー";"拉\t夫\t連\t季";;
"coop/Bot346";"Larisa";"Larisa";"Larisa";"Larisa";"Larisa";"Larisa";"Лариса";"Larisa";"Larisa";"Larisa";"Larisa";"Larisa";"Larisa";"Larisa";"라리사";"拉\t里\t莎";"ラリサ";"拉\t裡\t莎";;
"coop/Bot347";"Lazar";"Lazar";"Lazar";"Lazar";"Lazar";"Lazar";"Лазар";"Lazar";"Lazar";"Lazar";"Lazar";"Lazar";"Lazar";"Lazar";"라자르";"拉\t扎\t尔";"ラザール";"拉\t紮\t爾";;
"coop/Bot348";"Leonid";"Leonid";"Leonid";"Leonid";"Leonid";"Leonid";"Леонід";"Leonid";"Leonid";"Leonid";"Leonid";"Leonid";"Leonid";"Leonid";"레오니드";"列\t昂\t尼\t德";"レオニド";"列\t昂\t尼\t德";;
"coop/Bot349";"Leontiy";"Leontiy";"Leontiy";"Leontiy";"Leontiy";"Leontiy";"Леонтій";"Leontiy";"Leontiy";"Leontiy";"Leontij";"Leontiy";"Leontiy";"Leontiy";"레온티";"列\t昂\t季";"レオンチー";"列\t昂\t季";;
"coop/Bot350";"Lev";"Lev";"Lev";"Lev";"Lev";"Lev";"Лев";"Lev";"Lev";"Lev";"Lev";"Lev";"Lev";"Lev";"레프";"列\t夫";"レブ";"列\t夫";;
"coop/Bot351";"Lidiya";"Lidiya";"Lidiya";"Lidiya";"Lidiya";"Lidiya";"Лідія";"Lidiya";"Lidiya";"Lidiya";"Lidija";"Lidiya";"Lidiya";"Lidiya";"리디야";"利\t季\t娅";"リジヤ";"利\t季\t婭";;
"coop/Bot352";"Makar";"Makar";"Makar";"Makar";"Makar";"Makar";"Макар";"Makar";"Makar";"Makar";"Makar";"Makar";"Makar";"Makar";"마카르";"马\t卡\t尔";"メイカー";"馬\t卡\t爾";;
"coop/Bot353";"Matvey";"Matvey";"Matvey";"Matvey";"Mateo";"Matvey";"Матвій";"Matvey";"Matvey";"Matvey";"Matvej";"Matvey";"Matvey";"Matvey";"마트베이";"马\t特\t维";"マトヴェイ";"馬\t特\t維";;
"coop/Bot354";"Maksimilian";"Maksimilian";"Maksimilian";"Maksimilian";"Maksimilian";"Maksimilian";"Максиміліан";"Maksimilian";"Maksimilian";"Maksimilian";"Maximilian";"Maksimilian";"Maksimilian";"Maksimilian";"막시밀리안";"马\t克\t西\t米\t利\t安";"マクシミリアン";"馬\t克\t西\t米\t利\t安";;
"coop/Bot355";"Mikhail";"Mikhail";"Mikhail";"Mikhail";"Mikhail";"Mikhail";"Михайло";"Mikhail";"Mikhail";"Mikhail";"Michail";"Mikhail";"Mikhail";"Mikhail";"미하일";"米\t哈\t伊\t尔";"ミハイル";"米\t哈\t伊\t爾";;
"coop/Bot356";"Miron";"Miron";"Miron";"Miron";"Miron";"Miron";"Мирон";"Miron";"Miron";"Miron";"Miron";"Miron";"Miron";"Miron";"미론";"米\t龙";"ミロン";"米\t龍";;
"coop/Bot357";"Mitrofan";"Mitrofan";"Mitrofan";"Mitrofan";"Mitrofan";"Mitrofan";"Митрофан";"Mitrofan";"Mitrofan";"Mitrofan";"Mitrofan";"Mitrofan";"Mitrofan";"Mitrofan";"미트로판";"米\t特\t罗\t凡";"ミトロファン";"米\t特\t羅\t凡";;
"coop/Bot358";"Modest";"Modest";"Modest";"Modest";"Modesto";"Modest";"Модест";"Modest";"Modest";"Modest";"Modest";"Modest";"Modest";"Modest";"모데스트";"莫\t杰\t斯\t特";"モデスト";"莫\t傑\t斯\t特";;
"coop/Bot359";"Nadezhda";"Nadezhda";"Nadezhda";"Nadezhda";"Nadezhda";"Nadezhda";"Надія";"Nadezhda";"Nadezhda";"Nadezhda";"Naděžda";"Nadezhda";"Nadezhda";"Nadezhda";"나데즈다";"娜\t杰\t日\t达";"ナデジュダ";"娜\t傑\t日\t達";;
"coop/Bot360";"Naum";"Naum";"Naum";"Naum";"Naum";"Naum";"Наум";"Naum";"Naum";"Naum";"Naum";"Naum";"Naum";"Naum";"나움";"瑙\t姆";"ナウム";"瑙\t姆";;
"coop/Bot361";"Nazar";"Nazar";"Nazar";"Nazar";"Nazar";"Nazar";"Назар";"Nazar";"Nazar";"Nazar";"Nazar";"Nazar";"Nazar";"Nazar";"나자르";"纳\t扎\t尔";"ナザル";"納\t紮\t爾";;
"coop/Bot362";"Nestor";"Nestor";"Nestor";"Nestor";"Nestor";"Nestor";"Нестор";"Nestor";"Nestor";"Nestor";"Nestor";"Nestor";"Nestor";"Nestor";"네스토르";"涅\t斯\t托\t尔";"ネストル";"涅\t斯\t托\t爾";;
"coop/Bot363";"Nikifor";"Nikifor";"Nikifor";"Nikifor";"Nikifor";"Nikifor";"Никифор";"Nikifor";"Nikifor";"Nikifor";"Nikifor";"Nikifor";"Nikifor";"Nikifor";"니키포르";"尼\t基\t福\t尔";"ニキフォル";"尼\t基\t福\t爾";;
"coop/Bot364";"Nikita";"Nikita";"Nikita";"Nikita";"Nikita";"Nikita";"Микита";"Nikita";"Nikita";"Nikita";"Nikita";"Nikita";"Nikita";"Nikita";"니키타";"尼\t基\t塔";"ニキータ";"尼\t基\t塔";;
"coop/Bot365";"Nikodim";"Nikodim";"Nikodim";"Nikodim";"Nikodim";"Nikodim";"Никодим";"Nikodim";"Nikodim";"Nikodim";"Nikodim";"Nikodim";"Nikodim";"Nikodim";"니코딤";"尼\t科\t季\t姆";"ニコディム";"尼\t科\t季\t姆";;
"coop/Bot366";"Nikolay";"Nikolay";"Nikolay";"Nikolay";"Nikolay";"Nikolay";"Микола";"Nikolay";"Nikolay";"Nikolay";"Nikolaj";"Nikolay";"Nikolay";"Nikolay";"니콜라이";"尼\t古\t拉";"ニコライ";"尼\t古\t拉";;
"coop/Bot367";"Oleg";"Oleg";"Oleg";"Oleg";"Oleg";"Oleg";"Олег";"Oleg";"Oleg";"Oleg";"Oleg";"Oleg";"Oleg";"Oleg";"올레그";"奥\t列\t格";"オレグ";"奧\t列\t格";;
"coop/Bot368";"Osip";"Osip";"Osip";"Osip";"Osip";"Osip";"Осип";"Osip";"Osip";"Osip";"Osip";"Osip";"Osip";"Osip";"오시프";"奥\t西\t普";"オシップ";"奧\t西\t普";;
"coop/Bot369";"Pankratiy";"Pankratiy";"Pankratiy";"Pankratiy";"Pankratiy";"Pankratiy";"Панкратій";"Pankratiy";"Pankratiy";"Pankratiy";"Pankratij";"Pankratiy";"Pankratiy";"Pankratiy";"판크라티";"潘\t克\t拉\t季";"ハンクラティー";"潘\t克\t拉\t季";;
"coop/Bot370";"Pavel";"Pavel";"Pavel";"Pavel";"Pavel";"Pavel";"Павло";"Pavel";"Pavel";"Pavel";"Pavel";"Pavel";"Pavel";"Pavel";"파벨";"帕\t维\t尔";"パーベル";"帕\t維\t爾";;
"coop/Bot371";"Platon";"Platon";"Platon";"Platon";"Platon";"Platon";"Платон";"Platon";"Platon";"Platon";"Platon";"Platon";"Platon";"Platon";"플라톤";"普\t拉\t东";"プラトン";"普\t拉\t東";;
"coop/Bot372";"Polikarp";"Polikarp";"Polikarp";"Polikarp";"Polikarp";"Polikarp";"Полікарп";"Polikarp";"Polikarp";"Polikarp";"Polikarp";"Polikarp";"Polikarp";"Polikarp";"폴리카르프";"波\t利\t卡\t尔\t普";"ポリスカールプ";"波\t利\t卡\t爾\t普";;
"coop/Bot373";"Polina";"Polina";"Polina";"Polina";"Polina";"Polina";"Поліна";"Polina";"Polina";"Polina";"Polina";"Polina";"Polina";"Polina";"폴리나";"波\t林\t娜";"ポリーナ";"波\t林\t娜";;
"coop/Bot374";"Prohor";"Prohor";"Prohor";"Prohor";"Projor";"Prohor";"Прохор";"Prohor";"Prohor";"Prohor";"Prochor";"Prohor";"Prohor";"Prohor";"프로호르";"普\t罗\t霍\t尔";"プロホル";"普\t羅\t霍\t爾";;
"coop/Bot375";"Prokopiy";"Prokopiy";"Prokopiy";"Prokopiy";"Prokopiy";"Prokopiy";"Прокопій";"Prokopiy";"Prokopiy";"Prokopiy";"Prokopij";"Prokopiy";"Prokopiy";"Prokopiy";"프로코피";"普\t罗\t科\t皮";"プロコフィエフ";"普\t羅\t科\t皮";;
"coop/Bot376";"Pyotr";"Pyotr";"Pyotr";"Pyotr";"Piotr";"Pyotr";"Петро";"Pyotr";"Pyotr";"Pyotr";"Pjotr";"Pyotr";"Pyotr";"Pyotr";"표트르";"彼\t得";"ピュートル";"彼\t得";;
"coop/Bot377";"Raisa";"Raisa";"Raisa";"Raisa";"Raisa";"Raisa";"Раїса";"Raisa";"Raisa";"Raisa";"Raisa";"Raisa";"Raisa";"Raisa";"라이사";"赖\t萨";"ライサ";"賴\t薩";;
"coop/Bot378";"Rodion";"Rodion";"Rodion";"Rodion";"Rodion";"Rodion";"Родіон";"Rodion";"Rodion";"Rodion";"Rodion";"Rodion";"Rodion";"Rodion";"로디온";"罗\t季\t翁";"ロディオン";"羅\t季\t翁";;
"coop/Bot379";"Roman";"Roman";"Roman";"Roman";"Romano";"Roman";"Роман";"Roman";"Roman";"Roman";"Roman";"Roman";"Roman";"Roman";"로만";"里\t姆\t斯\t基";"ロマン";"里\t姆\t斯\t基";;
"coop/Bot380";"Rostislav";"Rostislav";"Rostislav";"Rostislav";"Rostislav";"Rostislav";"Ростислав";"Rostislav";"Rostislav";"Rostislav";"Rostislav";"Rostislav";"Rostislav";"Rostislav";"로스티슬라프";"罗\t斯\t季\t斯\t拉\t夫";"ロスティスラフ";"羅\t斯\t季\t斯\t拉\t夫";;
"coop/Bot381";"Ruslan";"Ruslan";"Ruslan";"Ruslan";"Ruslan";"Ruslan";"Руслан";"Ruslan";"Ruslan";"Ruslan";"Ruslan";"Ruslan";"Ruslan";"Ruslan";"루슬란";"鲁\t斯\t兰";"ルスラーン";"魯\t斯\t蘭";;
"coop/Bot382";"Samuil";"Samuil";"Samuil";"Samuil";"Samuil";"Samuil";"Самуїл";"Samuil";"Samuil";"Samuil";"Samuil";"Samuil";"Samuil";"Samuil";"사무일";"萨\t穆\t伊\t尔";"サムイル";"薩\t穆\t伊\t爾";;
"coop/Bot383";"Saveliy";"Saveliy";"Saveliy";"Saveliy";"Saveliy";"Saveliy";"Савелій";"Saveliy";"Saveliy";"Saveliy";"Savelij";"Saveliy";"Saveliy";"Saveliy";"사벨리";"萨\t韦\t里";"シャバレー";"薩\t韋\t裡";;
"coop/Bot384";"Semyon";"Semyon";"Semyon";"Semyon";"Semión";"Semyon";"Семен";"Semyon";"Semyon";"Semyon";"Semjon";"Semyon";"Semyon";"Semyon";"세묜";"谢\t苗";"セミョーン";"謝\t苗";;
"coop/Bot385";"Savva";"Savva";"Savva";"Savva";"Savva";"Savva";"Савва";"Savva";"Savva";"Savva";"Savva";"Savva";"Savva";"Savva";"사바";"萨\t瓦";"サーヴァ";"薩\t瓦";;
"coop/Bot386";"Serafim";"Serafim";"Serafim";"Serafim";"Serafim";"Serafim";"Серафим";"Serafim";"Serafim";"Serafim";"Serafim";"Serafim";"Serafim";"Serafim";"세라핌";"谢\t拉\t菲\t姆";"セラフィム";"謝\t拉\t菲\t姆";;
"coop/Bot387";"Sidor";"Sidor";"Sidor";"Sidor";"Sidor";"Sidor";"Сидір";"Sidor";"Sidor";"Sidor";"Sidor";"Sidor";"Sidor";"Sidor";"시도르";"西\t多\t尔";"シードル";"西\t多\t爾";;
"coop/Bot388";"Spiridon";"Spiridon";"Spiridon";"Spiridon";"Spiridon";"Spiridon";"Спиридон";"Spiridon";"Spiridon";"Spiridon";"Spiridon";"Spiridon";"Spiridon";"Spiridon";"스피리돈";"斯\t皮\t里\t东";"スピリドン";"斯\t皮\t裡\t東";;
"coop/Bot389";"Stepan";"Stepan";"Stepan";"Stepan";"Stepan";"Stepan";"Степан";"Stepan";"Stepan";"Stepan";"Stepan";"Stepan";"Stepan";"Stepan";"스테판";"斯\t捷\t潘";"スティーブン";"斯\t捷\t潘";;
"coop/Bot390";"Svyatopolk";"Svyatopolk";"Svyatopolk";"Svyatopolk";"Svyatopolk";"Svyatopolk";"Святополк";"Svyatopolk";"Svyatopolk";"Svyatopolk";"Svjatopolk";"Svyatopolk";"Svyatopolk";"Svyatopolk";"스뱌토폴크";"斯\t维\t亚\t托\t波\t尔\t克";"スヴャトポルク";"斯\t維\t亞\t托\t波\t爾\t克";;
