"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"offer/gold";"Big crate of gold";"Grande boîte d'or";"Grossa cassa con oro";"Große Kiste Gold";"Caja grande de oro";"Большой ящик с золотом";"Великий ящик золота";"Duża skrzynia ze złotem";"Caixote grande de ouro";"Büyük altın kutusu";"Velká bedna se zlatem";"Μεγάλο κιβώτιο με χρυσό";"Peti besar berisi emas";"ทองลังใหญ่";"대형 골드 상자";"大\t箱\t金\t币";"ゴールドの\t大きな\tクレート";"大\t箱\t金\t鷹";;
"offer/airBranch";"Complete branch";"Branche complète";"Completa il ramo";"Vollständiger Zweig";"Rama completa";"Полная ветка";"Гілка завершена";"Ukończ gałąź";"Ramo concluído";"Tamamlanmış dal";"Kompletní větev";"Συμπληρωμένος κλάδος";"Cabang selesai";"เติมแขนงให้สมบูรณ์";"1개 라인 완성";"完\t成\t分\t支\t研\t发";"ブランチを\t完了させよう";"分\t支\t研\t發\t完\t畢";;
"offer/airBranch/descBuy";"Contains vehicles:";"Contient les véhicules:";"Contiene mezzi:";"Enthält Fahrzeuge:";"Contiene vehículos:";"Содержит технику:";"Містить техніку:";"Zawiera maszyny:";"Contém veículos:";"İçerdiği araçlar:";"Obsahuje stroje:";"Περιέχει οχήματα:";"Berisi kendaraan:";"บรรจุพาหนะ:";"포함된 장비:";"包\t含\t载\t具：";"入っている\t機体：";"包\t含\t載\t具：";;
"offer/countLeftGen";"{count} {count=left/left}";"{count} {count=left/left}";"{count} {count=rimasto/rimasti}";"{count} {count= übrig/übrig}";"{count} {count=restante/restantes}";"{count} {count=осталось/осталось/осталось}";"{count} {count=залишився/залишилися/залишилося}";"{count=Został/Zostały/Zostało} {count}";"{count} {count=restante/restantes}";"{count=Kalan/Kalan} {count}";"{count} {count=zbývá/zbývají/zbývá}";"{count} {count=απομένει/απομένουν}";"{count} {count=tersisa}";"{count} {count=คงเหลือ}";"{count} {count=회} 남음";"剩\t余 {count} {count=\t次}";"{count=残り} {count}";"剩\t餘 {count} {count=\t次}";;
"offer/genNewOffer";"Replace the current offer with a random one? {count=Left/Left} {count}";"Remplacer l'offre actuelle par une offre aléatoire ? {count=Left/Left} {count}";"Vuoi sostituire l'offerta attuale con una casuale? {count} {count=rimasto/rimasti}";"Das aktuelle Angebot durch ein zufälliges Angebot ersetzen? {count= übrig/übrig} {count}";"¿Reemplazar la oferta actual por una aleatoria? {count=Restante/Restantes} {count}";"Заменить текущее предложение на случайное? {count=Осталось/Осталось/Осталось} {count}";"Замінити поточну пропозицію на випадкову? {count=Залишився/Залишилися/Залишилося} {count}";"Zastąp bieżącą ofertę losową? {count=Został/Zostały/Zostało} {count}";"Substituir a oferta atual por outra aleatória? {count} {count=restante/restantes}";"Mevcut teklif rastgele bir teklifle değiştirilsin mi? {count=Kalan/Kalan} {count}";"Nahradit aktuální nabídku náhodnou? {count=zbývá/zbývají/zbývá} {count}";"Αντικατάσταση της τρέχουσας προσφοράς με μια τυχαία; {count=Απομένει/Απομένουν} {count}";"Ganti tawaran saat ini dengan tawaran acak? {count=Tersisa} {count}";"สุ่มเปลี่ยนข้อเสนอปัจจุบันเป็นข้อเสนออื่นหรือไม่? {count=คงเหลือ} {count}";"이번 제안을 무작위 제안으로 변경하시겠습니까? 총 {count} {count=회} 남아있습니다.";"是\t否\t刷\t新\t现\t有\t特\t惠？\t剩\t余 {count} {count=\t次}";"現在の\tオファーを\tランダムなものに\t変更しますか？{count=残り} {count}";"是\t否\t刷\t新\t當\t前\t特\t惠\t列\t表？\t剩\t餘 {count} {count=\t次}\t刷\t新\t機\t會";;
"offer/skip/desc";"Replace the current offer is available only for VIP subscribers. Would you like to see the subscription details?";"Remplacer l'offre actuelle n'est disponible que pour les abonnés VIP. Voulez-vous voir les détails de l'abonnement ?";"Il rimpiazzo dell'offerta attuale è disponibile solo ai membri VIP. Vuoi vedere i dettagli dell'abbonamento?";"Das aktuelle Angebot gilt nur für VIP-Abonnenten. Möchtest du die Abonnementdetails sehen?";"Reemplazar la oferta actual sólo está disponible para los suscriptores VIP. ¿Quieres ver los detalles de la suscripción?";"Замена предложения доступна только для обладателей VIP подписки. Хотите посмотреть подробности о подписке?";"Заміна поточної пропозиції доступна лише для VIP-підписників. Хочете переглянути умови підписки?";"Zastąpienie obecnej oferty dostępne jest tylko dla subskrybentów VIP. Chcesz zobaczyć szczegóły subskrypcji?";"A substituição da oferta atual só está disponível para subscritores VIP. Deseja mais informações sobre a subscrição?";"Mevcut teklif sadece VIP aboneler için geçerlidir. Abonelik detaylarını görmek ister misiniz?";"Nahradit aktuální nabídku je dostupné pouze pro VIP předplatitele. Chcete se podívat na podrobnosti o předplatném?";"Replace the current offer is available only for VIP subscribers. Would you like to see the subscription details?";"Penggantian penawaran saat ini hanya tersedia untuk pelanggan VIP. Kamu ingin melihat detail langganan?";"เฉพาะผู้ติดตาม VIP เท่านั้นที่สามารถเปลี่ยนข้อเสนอปัจจุบันได้ ต้องการดูรายละเอียดการสสมัครสมาชิกหรือไม่?";"이 콘텐츠는 VIP 구독 유저에 한해 사용할 수 있습니다. 구독 시의 내용을 확인하시겠습니까?";"刷\t新\t当\t前\t特\t供\t道\t具\t功\t能\t仅\t对 VIP 订\t阅\t者\t开\t放。\t是\t否\t查\t看\t详\t情\t说\t明？";"現在の\tオファーの\t入れ\t替えは\tVIP\tサブスクリプション\t加入者のみ\t利用可能です。\tサブスクリプションの\t詳細をご\t覧になりますか？";"只\t有\t訂\t閲 VIP 服\t務\t的\t用\t戶\t才\t能\t更\t換\t當\t前\t選\t項，\t要\t瞭\t解\t訂\t閲\t服\t務\t都\t有\t哪\t些\t好\t康\t嗎？";;
"offer/skip/noOffers";"No offers available";"Pas d'offres disponibles";"Nessuna offerta disponibile";"Keine Angebote verfügbar";"No hay ofertas disponibles";"Нет доступных предложений";"Немає доступних пропозицій";"Nie ma dostępnych ofert";"Não há ofertas disponíveis";"Mevcut teklif yok";"Nejsou dostupné žádné nabídky";"No offers available";"Tidak ada penawaran yang tersedia";"ไม่มีข้อเสนอที่มีอยู่";"구매할 수 있는 품목이 없습니다.";"目\t前\t没\t有\t物\t品";"利用できる\tオファーはありません";"暫\t無\t特\t惠\t可\t用";;
"offer/skip/noOffersPerDay";"You can replace the current offer up to {count} times a day";"Vous pouvez remplacer l'offre actuelle jusqu'à {count} fois par jour";"Puoi sostituire l'offerta attuale fino a {count} volte al giorno";"Sie können das aktuelle Angebot bis zu {count}-mal täglich ersetzen.";"Puedes sustituir la oferta actual hasta {count} veces al día";"Замена предложения доступна только {count} раза в день";"Ви можете замінити поточну пропозицію до {count} разів на день";"Możesz zastąpić aktualną ofertę do {count} razy dziennie";"Pode substituir a oferta atual até {count} vezes por dia";"Geçerli teklifi günde en fazla {count} kez değiştirebilirsiniz";"Aktuální nabídku můžeš obnovit až {count}krát denně.";"You can replace the current offer up to {count} times a day";"Kamu bisa mengganti penawaran saat ini hingga {count} kali sehari";"คุณสามารถเปลี่ยนข้อเสนอปัจจุบันได้สูงสุด {count} ครั้งต่อวัน";"하루에 최대 {count}회까지 초기화 가능합니다.";"您\t可\t以\t轮\t换\t当\t前\t出\t售\t的\t物\t品，\t每\t天\t最\t多 {count} 次";"現在の\tオファーは\t1日最大{count}回まで\t交換できます";"專\t屬\t特\t惠\t每\t天\t至\t多\t可\t刷\t新 {count} 次";;
"goods/advert_repair_tank";"Free consumables";"Consommables gratuits";"Consumabili gratuiti";"Kostenlose Verbrauchsmaterialien";"Consumibles gratis";"Бесплатные расходники";"Безкоштовні розхідні предмети";"Darmowe przedmioty użytkowe";"Consumíveis grátis";"Ücretsiz tüketilebilir eşyalar";"Spotřební předměty zdarma";"Δωρεάν αναλώσιμα";"Barang habis pakai gratis";"ของใช้แล้วหมดไปแจกฟรี";"무료 소모품";"免\t费\t道\t具";"無料消耗品";"免\t費\t道\t具";;
"goods/daily_repair_tank";"Free consumables";"Consommables gratuits";"Consumabili gratuiti";"Kostenlose Verbrauchsmaterialien";"Consumibles gratis";"Бесплатные расходники";"Безкоштовні розхідні предмети";"Darmowe przedmioty użytkowe";"Consumíveis grátis";"Ücretsiz tüketilebilir eşyalar";"Spotřební předměty zdarma";"Δωρεάν αναλώσιμα";"Barang habis pakai gratis";"ของใช้แล้วหมดไปแจกฟรี";"무료 소모품";"免\t费\t道\t具";"無料消耗品";"免\t費\t道\t具";;
"shop/youWillGet";"You will get:";"Vous obtiendrez:";"Otterrai:";"Du erhältst:";"Recibirás:";"Вы получите:";"Ви отримаєте:";"Otrzymasz:";"Você receberá:";"Alacaklarınız:";"Dostaneš:";"Θα πάρετε:";"Kamu akan mendapatkan:";"คุณจะได้รับ:";"구성품:";"将\t获\t得：";"以下を\t獲得：";"將\t獲\t得：";;
"shop/additionalBonus";"Additional bonus:";"Bonus additionnel:";"Bonus aggiuntivo:";"Zusätzlicher Bonus:";"Bonificación adicional:";"Дополнительный бонус:";"Додатковий бонус:";"Dodatkowy bonus:";"Bónus adicional:";"Ek bonus:";"Dodatečný bonus:";"Επιπλέον μπόνους:";"Bonus tambahan:";"โบนัสเพิ่มเติม:";"보너스:";"额\t外\t奖\t励：";"追加\tボーナス：";"額\t外\t獎\t勵：";;
"shop/premUnitType";"Premium {unitType}";"{unitType} Premium";"{unitType} Premium";"Premium {unitType}";"Premium {unitType}";"Премиум {unitType}";"Преміум {unitType}";"{unitType} Premium";"{unitType} premium";"Premium {unitType}";"Prémium {unitType}";"Premium {unitType}";"{unitType} premium";"{unitType}พรีเมียม";"프리미엄 {unitType}";"高\t级 {unitType}";"プレミアム{unitType}";"高\t級 {unitType}";;
"item/ship_tool_kit";"Naval Supplies";"Fournitures navales";"Rifornimenti Navali";"Marine-Nachschub";"Suministros Navales";"Морское снабжение";"Морське постачання";"Dostawy dla marynarki wojennej";"Suprimentos Navais";"Donanma Malzemeleri";"Námořní zásoby";"Ναυτικές προμήθειες";"Suplai Laut";"เสบียงนาวี";"해군 보급품";"海\t军\t补\t给";"艦上消耗品";"海\t軍\t補\t給";;
"item/ship_smoke_screen_system_mod";"Smoke Generators";"Générateurs de Fumée";"Nebbiogeni";"Rauchgeneratoren";"Generadores de Humo";"Генераторы дыма";"Генератори диму";"Generatory dymu";"Geradores de Fumaça";"Sis Oluşturucular";"Generátory kouře";"Γεννήτριες καπνού";"Generator Asap";"เครื่องกำเนิดควัน";"연막 차장";"发\t烟\t装\t置";"発煙装置";"煙\t霧\t發\t生\t器";;
"item/tank_tool_kit_expendable";"Repair Kits";"Kits de Réparation";"Kit di Riparazione";"Reparatursätze";"Kits de Reparación";"Ремонтные комплекты";"Ремонтні комплекти";"Zestawy naprawcze";"Kits de Reparação";"Onarım Kitleri";"Opravné sady";"Κιτ επισκευών";"Kit Perbaikan";"ชุดซ่อมแซม";"수리도구";"维\t修\t工\t具";"修理\tキット";"維\t修\t工\t具";;
"item/tank_extinguisher";"Fire Extinguishers";"Extincteurs";"Estintori";"Feuerlöscher";"Extintores";"Огнетушители";"Вогнегасники";"Gaśnice";"Extintores";"Yangın Söndürücüler";"Hasící přístroje";"Πυροσβεστήρες";"Alat Pemadam Api";"เครื่องดับเพลิง";"소화기";"灭\t火\t器";"消火器";"滅\t火\t器";;
"item/spare";"Back-ups";"Véhicule secondaire";"Back-up";"Ersatzgutscheine";"Respaldos";"Дублёры";"Дублери";"Maszyny zapasowe";"Back-ups";"Yedekler";"Zálohy";"Ανταλλακτικά";"Cadangan";"สำรอง";"예비 장비";"备\t用\t载\t具";"バックアップ";"備\t用\t載\t具";;
"item/ircm_kit";"DLS Rounds";"Obus DLS";"Colpi DLS";"DLS Granaten";"Rondas DLS";"Заряды контрмер";"Снаряди DLS";"Środki zakłócające";"Munições DLS";"DLS Mühimmatları";"DLS náboje";"Φυσίγγια DLS";"Peluru DLS";"กระสุน DLS";"DLS 탄약";"诱\t饵\t弹";"DLS\tラウンド";"誘\t餌\t彈";;
"missingItemsWnd/header";"Attention!";"Attention!";"Attenzione!";"Achtung!";"¡Atención!";"Внимание!";"Увага!";"Uwaga!";"Atenção!";"Dikkat!";"Pozor!";"Προσοχή!";"Perhatian!";"โปรดทราบ!";"주의!";"注\t意！";"注意！";"注\t意！";;
"header/notEnough/ship_tool_kit";"Not enough naval supplies for <color=@shipNameColor>{unitName}</color>!";"Fournitures navales insuffisantes pour <color=@shipNameColor>{unitName}</color> !";"Non hai abbastanza risorse navali per <color=@shipNameColor>{unitName}</color>!";"Nicht genug Marinenachschub für <color=@shipNameColor>{unitName}</color>!";"¡No hay suficientes suministros navales para <color=@shipNameColor>{unitName}</color>!";"Не хватает морских снабжений для <color=@shipNameColor>{unitName}</color>!";"Недостатньо морських припасів для <color=@shipNameColor>{unitName}</color>!";"Za mało zapasów morskich dla <color=@shipNameColor>{unitName}</color>!";"Suprimentos navais insuficientes para <color=@shipNameColor>{unitName}</color>!";"<color=@shipNameColor>{unitName}</color> için yeterli donanma malzemesi yok!";"Nedostatek námořních zásob pro <color=@shipNameColor>{unitName}</color>!";"Δεν υπάρχουν αρκετές ναυτικές προμήθειες για τη μονάδα <color=@shipNameColor>{unitName}</color>!";"Suplai laut tidak cukup untuk <color=@shipNameColor>{unitName}</color>!";"มีเสบียงนาวีไม่เพียงพอสำหรับ <color=@shipNameColor>{unitName}</color>!";"<color=@shipNameColor>{unitName}</color> 에 필요한 해상 보급품이 부족합니다!";"<color=@shipNameColor>{unitName}</color> 海\t战\t补\t给\t不\t足！";"<color=@shipNameColor>{unitName}</color>の\t艦上消耗品が\t足りません！";"<color=@shipNameColor>{unitName}</color> 海\t戰\t補\t給\t不\t足！";;
"header/notEnough/ship_smoke_screen_system_mod";"Not enough smoke generators for <color=@shipNameColor>{unitName}</color>!";"Générateurs de fumée insuffisants pour <color=@shipNameColor>{unitName}</color> !";"Non hai abbastanza generatori nebbiogeni per <color=@shipNameColor>{unitName}</color>!";"Nicht genug Rauchgeneratoren für <color=@shipNameColor>{unitName}</color>!";"¡No hay suficientes generadores de humo para <color=@shipNameColor>{unitName}</color>!";"Не хватает генераторов дыма для <color=@shipNameColor>{unitName}</color>!";"Недостатньо генераторів димової завіси для <color=@shipNameColor>{unitName}</color>!";"Za mało generatorów dymu dla <color=@shipNameColor>{unitName}</color>!";"Geradores de fumo insuficientes para <color=@shipNameColor>{unitName}</color>!";"<color=@shipNameColor>{unitName}</color> için yeterli sis cihazı yok!";"Nedostatek generátorů kouře pro <color=@shipNameColor>{unitName}</color>!";"Δεν υπάρχουν αρκετές γεννήτριες καπνού για τη μονάδα <color=@shipNameColor>{unitName}</color>!";"Generator asap tidak cukup untuk <color=@shipNameColor>{unitName}</color>!";"มีเครื่องกำเนิดควันไม่เพียงพอสำหรับ <color=@shipNameColor>{unitName}</color>!";"<color=@shipNameColor>{unitName}</color> 에 필요한 연막 차장이 부족합니다!";"<color=@shipNameColor>{unitName}</color> 发\t烟\t装\t置\t不\t足！";"<color=@shipNameColor>{unitName}</color>の\t発煙装置が\t足りません！";"<color=@shipNameColor>{unitName}</color> 發\t煙\t裝\t置\t不\t足！";;
"header/notEnough/tank_tool_kit_expendable";"Not enough repair kits for <color=@shipNameColor>{unitName}</color>!";"Kits de réparation insuffisants pour <color=@shipNameColor>{unitName}</color> !";"Non hai abbastanza kit di riparazione per <color=@shipNameColor>{unitName}</color>!";"Nicht genug Reparatukits für <color=@shipNameColor>{unitName}</color>!";"¡No hay suficientes kits de reparación para <color=@shipNameColor>{unitName}</color>!";"Не хватает ремонтных комплектов для <color=@shipNameColor>{unitName}</color>!";"Недостатньо ремонтних наборів для <color=@shipNameColor>{unitName}</color>!";"Za mało zestawów naprawczych dla <color=@shipNameColor>{unitName}</color>!";"Kits de reparação insuficientes para <color=@shipNameColor>{unitName}</color>!";"<color=@shipNameColor>{unitName}</color> için yeterli tamir kiti yok!";"Nedostatek opravených sad pro <color=@shipNameColor>{unitName}</color>!";"Δεν υπάρχουν αρκετά κιτ επισκευών για τη μονάδα <color=@shipNameColor>{unitName}</color>!";"Kit perbaikan tidak cukup untuk <color=@shipNameColor>{unitName}</color>!";"มีชุดซ่อมแซมไม่เพียงพอสำหรับ <color=@shipNameColor>{unitName}</color>!";"<color=@shipNameColor>{unitName}</color> 에 필요한 수리 키트가 부족합니다!";"<color=@shipNameColor>{unitName}</color> 维\t修\t工\t具\t不\t足！";"<color=@shipNameColor>{unitName}</color>の\t修理\tキットが\t足りません！";"<color=@shipNameColor>{unitName}</color> 維\t修\t工\t具\t不\t足！";;
"header/notEnough/tank_extinguisher";"Not enough fire extinguishers for <color=@shipNameColor>{unitName}</color>!";"Extincteurs insuffisants pour <color=@shipNameColor>{unitName}</color> !";"Non hai abbastanza estintori per <color=@shipNameColor>{unitName}</color>!";"Nicht genug Feuerlöscher für <color=@shipNameColor>{unitName}</color>!";"¡No hay suficientes extintores para <color=@shipNameColor>{unitName}</color>!";"Не хватает огнетушителей для <color=@shipNameColor>{unitName}</color>!";"Недостатньо вогнегасників для <color=@shipNameColor>{unitName}</color>!";"Za mało gaśnic dla <color=@shipNameColor>{unitName}</color>!";"Extintores insuficientes para <color=@shipNameColor>{unitName}</color>!";"<color=@shipNameColor>{unitName}</color> için yeterli yangın söndürücü yok!";"Nedostatek hasících přístrojů pro <color=@shipNameColor>{unitName}</color>!";"Δεν υπάρχουν αρκετοί πυροσβεστήρες για τη μονάδα <color=@shipNameColor>{unitName}</color>!";"Alat pemadam api tidak cukup untuk <color=@shipNameColor>{unitName}</color>!";"มีเครื่องดับเพลิงไม่เพียงพอสำหรับ <color=@shipNameColor>{unitName}</color>!";"<color=@shipNameColor>{unitName}</color> 에 필요한 소화기가 부족합니다!";"<color=@shipNameColor>{unitName}</color> 灭\t火\t器\t不\t足！";"<color=@shipNameColor>{unitName}</color>の\t消火器が\t足りません！";"<color=@shipNameColor>{unitName}</color> 滅\t火\t器\t不\t足！";;
"header/notEnough/spare";"Not enough back-ups for <color=@shipNameColor>{unitName}</color>!";"Véhicules secondaires insuffisants pour <color=@shipNameColor>{unitName}</color> !";"Non hai abbastanza back-up per <color=@shipNameColor>{unitName}</color>!";"Nicht genug Ersatzgutscheine für <color=@shipNameColor>{unitName}</color>!";"¡No hay suficientes respaldos para <color=@shipNameColor>{unitName}</color>!";"Не хватает дублёров для <color=@shipNameColor>{unitName}</color>!";"Недостатньо дублерів для <color=@shipNameColor>{unitName}</color>!";"Za mało zapasowych użyć dla <color=@shipNameColor>{unitName}</color>!";"Back-ups insuficientes para <color=@shipNameColor>{unitName}</color>!";"<color=@shipNameColor>{unitName}</color> için yeterli yedek yok!";"Nedostatek záloh pro <color=@shipNameColor>{unitName}</color>!";"Δεν υπάρχουν αρκετά ανταλλακτικά για τη μονάδα <color=@shipNameColor>{unitName}</color>!";"Cadangan tidak cukup untuk <color=@shipNameColor>{unitName}</color>!";"มีของสำรองไม่เพียงพอสำหรับ <color=@shipNameColor>{unitName}</color>!";"<color=@shipNameColor>{unitName}</color> 에 필요한 예비 장비가 부족합니다!";"<color=@shipNameColor>{unitName}</color> 缺\t乏\t备\t用\t载\t具！";"<color=@shipNameColor>{unitName}</color>の\tバックアップが\t足りません！";"<color=@shipNameColor>{unitName}</color> 缺\t少\t備\t用\t載\t具！";;
"header/notEnough/ircm_kit";"Not enough DLS Rounds for <color=@shipNameColor>{unitName}</color>!";"Pas assez d'obus DLS pour <color=@shipNameColor>{unitName}</color> !";"Non hai abbastanza Colpi DLS Rounds per la <color=@shipNameColor>{unitName}</color>!";"Nicht genügend DLS-Granaten für <color=@shipNameColor>{unitName}</color>!";"No hay suficientes Rondas DLS para <color=@shipNameColor>{unitName}</color>!";"Не хватает зарядов контрмер для <color=@shipNameColor>{unitName}</color>!";"Недостатньо снарядів DLS для <color=@shipNameColor>{unitName}</color>!";"Za mało środków zakłócających dla <color=@shipNameColor>{unitName}</color>!";"Munições DLS insuficientes para <color=@shipNameColor>{unitName}</color>!";"<color=@shipNameColor>{unitName}</color> için yeterli DLS mühimmatı yok!";"Nedostatek DLS nábojů pro <color=@shipNameColor>{unitName}</color>!";"Δεν υπάρχουν αρκετά φυσίγγια DLS για τη μονάδα <color=@shipNameColor>{unitName}</color>!";"Peluru DLS tidak cukup untuk <color=@shipNameColor>{unitName}</color>!";"มีกระสุน DLS ไม่เพียงพอสำหรับ <color=@shipNameColor>{unitName}</color>!";"<color=@shipNameColor>{unitName}</color> 에 필요한 DLS 탄약이 부족합니다!";"<color=@shipNameColor>{unitName}</color> 诱\t饵\t弹\t不\t足！";"<color=@shipNameColor>{unitName}</color>のための\tDLS\tラウンドが\t足りません！";"<color=@shipNameColor>{unitName}</color> 誘\t餌\t彈\t不\t足！";;
"item/ship_tool_kit/desc";"Allow to repair vessels and heal crew. Consumed on use.";"Permet de réparer les navires et de soigner l'équipage. Consommé dès utilisation.";"Permette di riparare il vascello e curare l'equipaggio. Consumato all'uso.";"Ermöglicht die Reparatur von Schiffen und die Heilung der Besatzung. Wird bei Anwendung verbraucht.";"Permite reparar naves y curar a la tripulación. Se consume al usarlo.";"Позволяет ремонтировать судна и лечить экипаж. Расходуется при использовании.";"Дозволяє ремонтувати судна та лікувати екіпаж. Витрачається при використанні.";"Pozwala naprawiać okręty i leczyć załogę. Zużywa się przy użyciu.";"Permite reparar navios e recuperar tripulantes. Consumido ao usar.";"Gemileri onarmayı ve mürettebatı iyileştirmeyi sağlar. Kullanılınca tükenir.";"Umožňuje opravit loď a léčit posádku. Použitím se spotřebuje.";"Επιτρέπει την επισκευή σκαφών και την ανάρρωση του πληρώματος. Καταναλώνεται κατά τη χρήση.";"Memungkinkan perbaikan kapal dan penyembuhan kru. Jumlah berkurang saat digunakan.";"ใช้ซ่อมแซมพาหนะและรักษากำลังพล จะหายไปเมื่อใช้งาน";"함선을 수리하고 승조원들을 치료할 수 있게 해 줍니다. 사용 즉시 소비됩니다.";"可\t用\t于\t修\t复\t舰\t艇、\t治\t疗\t受\t伤\t乘\t员。\t使\t用\t后\t消\t失。";"船を\t修理し、\tクルーを\t回復させます。\t使用時に\t消費されます。";"可\t用\t於\t修\t復\t船\t艦、\t治\t療\t受\t傷\t乘\t員。\t使\t用\t後\t消\t失。";;
"item/ship_smoke_screen_system_mod/desc";"Allow to produce a smoke screen. Consumed on use.";"Permet de générer un écran de fumée. Consommé dès utilisation.";"Permette di produrre una cortina fumogena. Consumato all'uso.";"Erlaubt die Erzeugung einer Nebelwand. Wird bei Anwendung verbraucht.";"Permite producir una cortina de humo. Se consume al usarlo.";"Позволяет создавать дымовую завесу. Расходуется при использовании.";"Дозволяє створювати димову завісу. Витрачається при використанні.";"Pozwala na wytworzenie zasłony dymnej. Zużywa się przy użyciu.";"Permite produzir uma cortina de fumaça. Consumido ao usar.";"Sis perdesi oluşturmayı sağlar. Kullanılınca tükenir.";"Umožňuje vytvořit kouřovou clonu. Použitím se spotřebuje.";"Επιτρέπει να δημιουργηθεί ένα παραπέτασμα καπνού. Καταναλώνεται κατά τη χρήση.";"Memungkinkan pembuatan tabir asap. Jumlah berkurang saat digunakan.";"ใช้ผลิตฉากควัน จะหายไปเมื่อใช้งาน";"연막을 펼칠 수 있게 해 줍니다. 사용 즉시 소비됩니다.";"可\t用\t于\t施\t放\t烟\t幕。\t使\t用\t后\t消\t失。";"煙幕を\t生成します。\t使用時に\t消費されます。";"可\t用\t於\t施\t放\t煙\t幕。\t使\t用\t後\t消\t失。";;
"item/tank_tool_kit_expendable/desc";"Allow to repair ground vehicles. Consumed on use.";"Permet de réparer les véhicules terrestres. Consommé dès utilisation.";"Permette di riparare mezzi terrestri. Consumato all'uso.";"Erlaubt die Reparatur von Bodenfahrzeugen. Wird bei Anwendung verbraucht.";"Permite reparar vehículos terrestres. Se consume al usarlo.";"Позволяет ремонтировать наземную технику. Расходуется при использовании.";"Дозволяє ремонтувати наземну техніку. Витрачається при використанні.";"Pozwala na naprawę pojazdów naziemnych. Zużywa się przy użyciu.";"Permite reparar veículos terrestres. Consumido ao usar.";"Kara araçlarını onarmayı sağlar. Kullanılınca tükenir.";"Umožňuje opravit bojová vozidla. Použitím se spotřebuje.";"Επιτρέπει την επισκευή οχημάτων εδάφους. Καταναλώνεται κατά τη χρήση.";"Memungkinkan perbaikan kendaraan darat. Jumlah berkurang saat digunakan.";"ใช้ซ่อมแซมพาหนะทางบก จะหายไปเมื่อใช้งาน";"지상 장비를 수리할 수 있게 해 줍니다. 사용 즉시 소비됩니다.";"可\t用\t于\t修\t复\t地\t面\t载\t具。\t使\t用\t后\t消\t失。";"地上車両を\t修理します。\t使用時に\t消費されます。";"可\t用\t於\t修\t復\t地\t面\t載\t具。\t使\t用\t後\t消\t失。";;
"item/tank_extinguisher/desc";"Allow to extinguish fires in ground vehicles. Consumed on use.";"Permet d'éteindre les véhicules terrestres en feu. Consommé dès utilisation.";"Permette di estinguere incendi su mezzi terrestri. Consumato all'uso.";"Erlaubt das Löschen von Bränden in Bodenfahrzeugen. Wird bei Anwendung verbraucht.";"Permite extinguir incendios en vehículos terrestres. Se consume al usarlo.";"Позволяет тушить возгорания в наземной технике. Расходуется при использовании.";"Дозволяє гасити загоряння у наземній техніці. Витрачається при використанні.";"Przeznaczony do gaszenia pożarów w pojazdach naziemnych. Zużywa się przy użyciu.";"Permite extinguir incêndios em veículos terrestres. Consumido ao usar.";"Kara araçlarındaki yangınları söndürmeyi sağlar. Kullanılınca tükenir.";"Umožňuje uhasit bojová vozidla. Použitím se spotřebuje.";"Επιτρέπει την κατάσβεση φωτιάς σε οχήματα εδάφους. Καταναλώνεται κατά τη χρήση.";"Memungkinkan pemadaman api pada kendaraan darat. Jumlah berkurang saat digunakan.";"ใช้ดับเพลิงพาหนะทางบก จะหายไปเมื่อใช้งาน";"지상 장비의 화재를 진압할 수 있게 해 줍니다. 사용 즉시 소비됩니다.";"可\t用\t于\t扑\t灭\t地\t面\t载\t具\t火\t灾。\t使\t用\t后\t消\t失。";"地上車両の\t火を\t消します。\t使用時に\t消費されます。";"可\t用\t於\t撲\t滅\t地\t面\t載\t具\t火\t災。\t使\t用\t後\t消\t失。";;
